,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1964,0.4816139263981809,0.0607635300038576,0.6607984929094356,-0.15409794462090157,0.23638035663609738,-0.23571357981728103,-0.17874982513712473,-0.18504136763160645,0.07938193684231694,-0.14681407822457573,-0.3138005045503372,370.0,17.0,1.3367224469809873
1965,0.050773571427205094,-0.5277284290631056,0.002608784797628619,-0.034657324305033724,-0.33201907501254746,0.46135105895516226,-0.17160717086660282,-0.18941158340483713,-0.23790578722187317,-0.15379139520450075,-0.49905773422761257,965.0,38.0,1.2760770759290803
1966,-0.046430630392022346,-0.38207127699350635,0.22543801655846288,-0.35715331138515033,-0.21939366319046785,-0.17918459270752768,-0.2899760976701635,-0.4777160791810302,-0.4665925036007585,-0.21772433307205974,0.12582929645616797,393.0,11.0,0.9013676658302615
1967,0.4879825405699798,-0.39083715493482657,0.42391966937052056,0.020579155551759213,-0.010826438394447984,0.283128723944789,0.019363456215948142,-0.24262162636036178,-0.15524968578555493,-0.15956588336487845,-0.48980093050449464,1246.0,45.0,1.2298974552526984
1968,0.4743379854791351,-0.2669692609767595,0.39138151333495985,-0.37333553046327095,-0.32348741545440907,0.14127455433377034,0.26472299219364775,-0.022615055960105747,0.20237081274143473,-0.1373251987380306,-0.39518035739239293,1051.0,31.0,1.4290871282115527
1969,0.6805616275920833,0.08450404479451311,0.5465730346791834,-0.0006992577805696403,0.1209868273050997,-0.3580365362276225,0.013721889937283852,-0.2352729166686236,0.06964441036613621,-0.11276917000914921,-0.12253786119598711,1324.0,36.0,1.7402777184552367
1970,0.6958663895196974,-0.14381773588222782,0.5361619843111998,0.024214951397415672,-0.12036145464947808,-0.1684225628966114,-0.13904682734570292,-0.20439934759783246,0.1185744712377023,-0.10196163350424253,-0.2803714618204701,588.0,16.0,1.9247403866616863
1971,0.7094083450312539,-0.25176380717979546,0.44261324502908705,-0.1297304858648707,-0.07587148188273868,0.14809775636275296,-0.0796286850523481,-0.12279847120629823,0.12934927334224391,-0.11168578462498133,-0.3772316709111784,213.0,9.0,1.7571589307858677
1972,0.4292420306928815,-0.08515393269891655,-0.10350105439671858,-0.4599984833770614,0.09568948267335489,-0.21907408011120685,-0.13339047591437286,-0.03968665814608253,0.7100582519775942,-0.05908361807157244,-0.04469271938351743,95.0,2.0,3.3215581628376394
1973,0.6017962365285844,-0.019269851766608996,0.5254460989735954,-0.02942491375163524,0.04217544513928578,-0.09848829951765894,-0.1257231329766921,-0.06984528685821646,0.5641691633815663,-0.09897789972237811,0.0162382547275331,3179.0,77.0,1.982762560592528
1974,0.6499802537609248,-0.06714753964492741,0.3709832717727301,0.025020319148157198,0.10889882427539899,-0.16353335184311804,-0.04790408859268543,-0.20075218589014454,0.5885345391348772,-0.08296609679657872,0.017539766974047164,570.0,12.0,2.365420111021851
1975,0.23355769823166914,0.13091971998078586,0.35636771187207444,-0.1807713370824596,-0.004466652844857598,-0.1314552819190266,-0.1629212604997716,0.7922212577912809,0.1692441331277571,-0.08360235337218268,0.24807937339195488,1364.0,39.0,2.347418056785371
1976,0.6500018739213326,-0.04937634875821756,0.30205287624447685,0.10049106655648235,-0.009774896513599994,-0.29363542076510096,0.07300078717368365,-0.03684614283376649,0.6106520885216882,-0.0882326175720038,0.006333676490143705,3578.0,97.0,2.224230441032307
1977,0.6383527225558712,-0.056525171289046945,0.40441874657155064,0.11523473698715754,-0.036468877448368,-0.3244548372917992,-0.0643353509786263,-0.021477245113639208,0.5027434711043498,-0.08262637676514423,0.20420037621477452,3096.0,75.0,2.3751455839995206
1978,0.5126483437205632,0.05980619071999357,0.2681149996174588,0.13289134899042024,0.11471916492588545,-0.4931440583815837,-0.19404449316853906,0.33588549505545257,0.4570971104411741,-0.09948411423683018,0.1356849069741091,2951.0,71.0,1.9726734805963515
1979,0.7287861244731245,-0.03265517270179721,0.42217511364439586,0.05972735706477204,0.04988655698267216,-0.26761288579137454,-0.1557250606732088,-0.20288767315612458,0.3751430147784792,-0.07573940703621661,-0.0041801607409171345,1073.0,24.0,2.591117115582532
1980,0.7085815287016441,-0.03336836401263548,0.44720483746009176,0.024103366013599768,0.00944112891912294,-0.3211720530721164,-0.12995913073717297,-0.23039534076174925,0.3410088208335778,-0.0803270910018735,0.016557832993119442,1641.0,38.0,2.443131843166531
1981,0.6500840682670321,-0.09789725282743793,0.5054019429657948,-0.01397931134482918,-0.16706671626734185,-0.40742533933408154,-0.05322745505846092,-0.21227247435437027,0.07818273051061544,-0.0839544798535084,0.23920688280442357,624.0,18.0,2.3375723872990175
1982,0.7164645925511766,-0.05321295623506274,0.4470021517896342,-0.15813494839746456,0.04472786144364836,-0.3544259287931813,-0.041717122742769806,-0.17973997539638165,0.300467203550659,-0.08287680614203739,0.014665613470068497,1717.0,49.0,2.367968591348378
1983,0.612592002952701,-0.0009847250986013975,0.4216729309744559,0.11993926378435371,0.0258469413414625,-0.31788199893474073,-0.14762759921285645,-0.1878811442200233,0.501932586490348,-0.08226705066256156,0.12256479710470453,1604.0,40.0,2.3855197471534377
1984,0.6962827885549225,-0.009394213481286764,0.38794978883373,-0.1237386305819934,0.03178424729535512,-0.3290358211439645,-0.17368299652961933,-0.20616447881316066,0.37867291398137715,-0.08066117909436374,0.13206798470840989,2568.0,65.0,2.4330127094475613
1985,0.6871275820807696,-0.09061459365174158,0.480928379301791,0.02024135116529589,-0.12234795876023717,-0.34779658695372484,-0.1771538724337327,-0.21963144156843714,0.24351194681340654,-0.08216736506680057,0.07962641126090513,361.0,11.0,2.3884138640208983
1986,0.6252644015500322,0.019972313979752274,0.426849875728932,-0.18896034839720682,-0.08229506780122126,-0.3046380004694382,-0.05741498982509382,0.012065039028764527,0.5101879404849281,-0.1018127474114488,0.13062273639320762,412.0,13.0,1.9275550349557184
1987,0.5379536977260038,0.14715469296425718,0.7131675417107205,0.007820002051555412,0.07850886356754157,-0.23168777333748325,-0.2674361804835321,-0.14242075145921126,0.11002818099510552,-0.11986189767352677,-0.04648116050778915,233.0,6.0,1.6372982382620618
1988,0.6737310282592917,0.0665038850431602,0.48771680294384206,0.17682062347858274,0.17777963618824816,-0.33989575448818604,-0.17804620308772595,-0.1993614384006155,0.14247768319279727,-0.09292817485806443,0.15816077157705996,670.0,18.0,2.1118425514690085
1989,0.6419386898479237,-0.024635097099740592,0.34303260009859055,-0.39717600837804773,-0.13561125616792338,-0.07739637057415152,-0.20733157290798235,-0.2819681144185662,0.3528167338898072,-0.08830622669718896,-0.18093379194826875,69.0,2.0,2.2223763967242425
1990,0.5656162774346699,-0.18294934213023992,0.32477959763912984,0.005222218142239725,-0.2360229288315531,-0.22938523527442495,-0.1510440511328864,-0.15800777261477528,0.6167801449038962,-0.06752977483059326,-0.003939287792544613,653.0,16.0,2.9061206614109016
1991,0.4960260267615446,0.0593120934282843,0.4108491873734577,0.09757320787181203,0.05504628076470464,-0.27258140244507323,-0.16979783647075247,-0.02830119593776659,0.6652600444813527,-0.07903573281920316,0.1278363011678519,1072.0,27.0,2.48304996860775
1992,0.562113669957839,0.030786771233811384,0.3135129668295504,-0.16928787372361329,-0.06062052541955196,-0.214456147462648,-0.1094538691621227,0.04796394961251393,0.6959083678962122,-0.07648217460313042,0.045240197167449855,749.0,17.0,2.5659531114793954
1993,0.5859741255303667,0.07128719290768291,0.34306494879718546,-0.1798137983468592,-0.005321846161642358,-0.2310015822750635,-0.10529786363120648,-0.06453741500281666,0.6064779505029183,0.25358236721900884,0.02763343402139764,1339.0,31.0,2.717106484602269
1994,0.6616377304870157,0.07113577045591837,0.4450237529275375,0.1360366122114952,0.0918102305784011,-0.37478636891007083,-0.21810806352367165,-0.10170707277329932,0.3532459577606981,-0.09298705223185273,0.019606628549733544,461.0,9.0,2.1105053788164665
1995,0.5286818949980722,0.12438591003758648,0.3349621721730858,0.17593484707333967,0.040575486959920914,-0.2002458072684224,-0.10193555856276,-0.1417252639592844,0.6957638563404086,-0.07179527546290744,-0.02018179131837243,771.0,16.0,2.733462231745375
1996,0.5415049848094455,0.03204162885765251,0.1577187833056634,-0.11922077586050177,0.0653488756579721,-0.2729120994713789,-0.013175283770817149,-0.029269870266364507,0.5167512138935504,0.5613362656931795,0.06888290211773723,847.0,18.0,2.88923113508283
1997,0.48008623843955395,-0.004666353050925277,0.27127754110948243,0.040968224414387154,0.045098098960763465,-0.2845955222444824,-0.13065227235918056,-0.08924544164375255,0.7617388857445527,-0.07660889506639139,-0.006874684803881287,614.0,13.0,2.5617087118348003
1998,0.4760636973401279,0.09915831618864483,0.3048788173388713,-0.10655595603888307,0.20628201841708652,-0.22579006770401233,-0.13296906359738137,-0.10994152161447832,0.5951785337859379,0.4238388375192647,0.04524971007674174,261.0,6.0,3.2682414587177817
1999,0.6547031847541107,0.04882125679724349,0.25639995419548167,-0.19126111526397183,0.1983449281681614,-0.36891181314611493,-0.22157577735959708,-0.15400205060247515,0.45713854457644537,-0.0962071532977281,-0.013338502161478102,743.0,16.0,2.03986571859462
2000,0.48351129799039905,0.21019516749163528,0.272592207623492,-0.13229592222790593,0.33185792854151847,-0.22884293902602373,-0.14907164184032468,-0.03816990680697429,0.6060756090865823,0.27600032667773317,0.023328044563904384,1036.0,21.0,3.064361980944953
2001,0.4879464447901595,0.07227029729938339,0.3493083459796839,-0.21895271257349372,0.26267454578416205,-0.21915904966018307,-0.18436197212713476,-0.09775099396000757,0.6343451699204523,0.1241937524661575,0.09131033807773324,1046.0,22.0,2.4933500920848375
2002,0.6399377164020111,0.12361583981589837,0.3535795825873192,-0.04939895197683895,0.23654565802976085,-0.22279252957902632,-0.15354907708840632,-0.1291868779828082,0.5491676374193897,0.008778458046995325,0.014865469810242525,2644.0,49.0,2.4955366535447583
2003,0.6372816689686477,0.1683262603650365,0.4579147352155425,0.023374672580224385,0.3592237818815369,-0.19246738395626656,-0.23379241209607005,0.156040416751201,0.3064137892831153,-0.10002514015958372,0.07949026686137109,826.0,16.0,1.9620034881481707
2004,0.6028713021062091,0.1197740155026223,0.5014545400910134,-0.08545556408922073,0.1996028417157626,-0.29271905874898424,-0.18511866341619448,-0.21465726510189498,0.3768977650329076,0.11608644988911454,-0.0451738550365504,502.0,10.0,2.4865629066809136
2005,0.6083230877958978,0.15599721338637232,0.3220251972758304,-0.18515534844823422,0.2411089695821529,-0.30125742187114446,-0.1706568689235936,-0.09131038394039745,0.5302612481329726,-0.0008566208658256164,0.009824046427874494,1582.0,30.0,2.6141367080311215
2006,0.5826115140129078,0.16386698025087773,0.34484942714086475,-0.2467925097921831,0.303331986708644,-0.35035371617087147,-0.20206130401149738,-0.05083870857091208,0.2754888240599478,0.34491915645368904,-0.02913904768766,874.0,16.0,2.2747654945419913
2007,0.4186612164895565,0.16846729346557182,0.18632065147281154,-0.02161506750526198,0.2992625025211211,-0.31821171835806294,-0.17244342272150276,-0.08641738274447365,0.7283021538881541,0.050290210215717536,0.013578907680195405,837.0,16.0,2.6349475439177032
2008,0.5255050821129924,0.1942621174142542,0.3110298903929051,0.13321152113859025,0.291605646768958,-0.37528780288711194,-0.17904585976294607,-0.09726724642880652,0.5462690908184689,-0.07627925415907806,-0.0004083884098124137,741.0,14.0,2.572779139742769
2009,0.6453557640807253,0.2063111315490406,0.3152553513819614,0.005113593004088009,0.40105805105369663,-0.1929605045380675,-0.2117674447773209,-0.1651202860822779,0.4014024518189774,-0.09095362626505195,0.04417694796303862,588.0,11.0,2.1576893847389123
2010,0.5063197955307771,0.29867258982467787,0.23837489898065276,-0.09764682477001818,0.41928915098092817,-0.3074181105477168,-0.19118904888489918,0.09415798977218001,0.4325877806495804,0.2904399896599928,-0.029353229019591455,319.0,5.0,2.4085555334906608
2011,0.5845048193190683,0.08018599306999818,0.28257972082571337,0.024803306416507704,0.22132371485749747,-0.32459151737111047,0.003697498738694852,-0.17585257118957415,0.6139039127308562,-0.07989305691094165,0.05399321503386097,477.0,9.0,2.456404617417209
2012,0.3890893956281576,0.25433069758069776,0.2514693400255506,0.07938696273654522,0.3788643100161918,-0.26907861855826315,-0.19913445258948986,-0.14969008188261917,0.6382092698804539,-0.08480344074863977,-0.14792026479442094,499.0,9.0,2.3141711251705397
2013,0.5217697355993194,0.20883816488773646,0.39712928457583013,0.142911625523272,0.4686904397960988,-0.17854434762435947,-0.21910011515718042,-0.21182807708200435,0.3281187108768922,-0.09336744006540276,-0.21261088425249108,222.0,4.0,2.101906979115443
2014,0.5980331859804053,0.21889674317746782,0.2102908052172731,0.08279676931146643,0.3877277791381948,-0.461767924471537,-0.23140159528166585,-0.14792755422462717,0.24775394227950592,-0.09855436775153928,0.1824179564164894,287.0,5.0,1.9912833735625863
2015,0.2825851519266569,0.1926482671137487,0.3278161707763579,-0.4746137043467963,0.1690390527895702,-0.2238272646002854,-0.17923988844425331,0.1859383177862405,0.16401288038738612,0.5738839289309626,0.22066906606288,181.0,3.0,2.5618919800649778
2016,0.5769830562530601,0.2241673056255261,0.16798264719105802,0.012880410970170274,0.4143495627270597,-0.12471392440086895,-0.16936717562227568,-0.19023291383203247,0.24690544978451143,0.5226768347363917,-0.046788862811412306,206.0,3.0,2.7208326657015296
2017,0.21936318345784575,0.08058243477249273,0.17810229889644594,0.0005351983731268189,0.17999113390772908,-0.0813323600283909,-0.0720560226783712,-0.04310085079159168,0.48229451416276126,0.7967337883137576,-0.014536402279477929,127.0,2.0,6.395548856065853
2018,0.24844705870965195,-0.13968673918783892,-0.3833908085142148,0.02409797998273932,-0.17064200293489523,0.001096572611784816,-0.1665401758131357,0.029845500309947103,0.6393888892029328,0.5098527091465879,-0.21137226136638018,234.0,3.0,2.7642920904173036
2019,0.46553544985665646,-0.13459952329403382,-0.23747685475428798,-0.25910765310518824,0.07342186870238741,-0.22172434356350743,-0.1484463659852555,-0.16246263604032776,0.07620655530768516,0.7196094619184559,-0.12247276041577312,142.0,2.0,3.093418098723327
2020,0.5201800754747758,0.33633015595590415,0.3960202026596541,-0.21921717827511839,0.3056225922113537,-0.32150286961459446,-0.13068285466858268,-0.13889515851325715,0.41208847188007736,-0.05567324039113465,-0.07315044191916967,82.0,2.0,3.5250269701718944
