,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1964,-0.2965755501269771,-0.5360869595277992,-0.17525277284949112,-0.05507943200887475,-0.2570795952018176,0.5940470710034623,-0.1442412486054825,0.2527370575117875,-0.0847756424408889,-0.09874188142494884,-0.265153105006811,411.0,12.0,1.9875018691514115
1965,-0.397351177902327,-0.39547437967595356,-0.35768369851143283,-0.19122681208290618,-0.36361462792097393,0.4629943695690378,0.2736763131865317,-0.016674367793552657,0.02625417169696793,-0.0787438755914522,-0.3042379205379604,785.0,24.0,2.492253174250877
1966,-0.47852458342648346,-0.04639545127167464,-0.4513972208518466,-0.17906086808838362,0.06256699857000976,0.2807886100261929,0.633875094641413,-0.10868635551570649,-0.04096898773011004,-0.055948533893487265,-0.17850353209828476,1021.0,36.0,3.5076821542674512
1967,-0.4768842966448749,-0.23948058775904718,-0.42998982358648735,-0.23083089708679108,-0.29951883953721903,0.2648665812371252,0.5243813995079348,-0.04020666896951943,-0.07903680984638294,-0.050492741030580796,-0.1783302009792747,961.0,26.0,3.8866908369413897
1968,-0.4177693477409584,0.03536639851118313,-0.4023871110664929,0.17502129004474362,0.14018945618627993,-0.14994236895350335,0.7396182208714703,-0.14691469061677304,-0.052123873772395815,-0.05662272333328883,0.12244297942742349,63.0,2.0,3.4659172562305316
1969,-0.3953895016835881,-0.317137117466034,-0.4111048770146526,-0.26877651428028276,-0.1851293629310389,0.39474621282989747,0.5313195945536859,-0.10606605679646632,-0.11671846488449968,-0.05062384239101614,-0.044824202866075503,96.0,3.0,3.8766254125830635
1970,-0.2780011705157088,-0.3052740270577552,-0.1480651384997734,-0.14908400957806425,-0.19986822004781743,0.6720155212932715,-0.3096092023831156,0.3493749572780306,0.2336971842106521,-0.13283790012567984,0.06033758041001233,286.0,12.0,1.4773620609023352
1971,-0.3764232340816762,0.10558402002359397,-0.2232032102119325,-0.14097091283188368,0.5739683017774742,0.39886466451767166,-0.3082163172918977,-0.1545362402213804,-0.24348493238507973,-0.13125518348814907,-0.3058445306387795,52.0,1.0,1.4951765612619188
1973,-0.5888362832516322,-0.3161288297326402,-0.43636150748831926,-0.18957179284314865,-0.2140873694362612,0.28153055647432723,0.4155321812172922,-0.073039245256298,-0.10574625309086079,-0.07076724480024797,0.0877536936200599,144.0,5.0,2.773171040494221
1974,0.06786548845529648,-0.3097962876806064,0.022165098477518037,0.41642022026926234,-0.08166533724873191,0.40810630858241537,0.675676055179609,-0.21964878397599483,0.016006232900935516,-0.0767815990481026,-0.20339155457990699,181.0,6.0,2.555946689423142
1976,-0.48315945956666884,-0.3756731913654736,-0.39018173300939557,-0.12954922732777438,-0.4458715811693407,0.21489530473031793,0.42558225864923804,-0.08148256127580351,-0.0632463654364862,-0.06717821890831295,-0.1230758361736005,540.0,15.0,2.921328923046634
1977,0.3769225441136413,0.021652434928563835,0.06725247762075703,0.05177863697070965,-0.1580056977018044,-0.4096422994186071,0.7538380266553312,-0.19304188117016893,-0.1853168241167256,-0.08812926309862625,0.09918669364564035,35.0,1.0,2.226838929493693
1979,-0.2250290438644266,-0.3374989702717872,-0.30563558708164035,-0.24224579222251763,-0.12318212365873639,0.6670399530266237,-0.23820295134943875,0.2488275439157436,0.28960979983161733,-0.10563548545092634,-0.0977528487163826,797.0,28.0,1.8578006534251408
1980,-0.48390005355351257,-0.32257668657323335,-0.4026974288956514,-0.18148395698714878,-0.29672309430243027,0.2633139679525521,0.5227788048515442,-0.11704461160052258,-0.07883931925889398,-0.048621563952336404,-0.11716534686941568,608.0,18.0,4.036268230450093
1981,-0.2464637394003002,-0.31985090824059853,-0.3343884359522521,-0.12057083701477778,-0.3751203405824232,0.24631563763829747,-0.18138187792640525,0.21494188134015024,0.6487806680342686,-0.09184842795050695,0.02755936558575263,395.0,10.0,2.136668838810863
1982,-0.4852449845124701,-0.24290384613501392,-0.5217132617093929,-0.11547554597805272,-0.2062065953208015,0.049113672708404714,0.5459673758414754,-0.034424489350533896,0.14106380272662794,-0.06005647638594659,0.22871638950752418,235.0,8.0,3.2677520511598965
1983,-0.22468594251127913,-0.26023651727781194,-0.45188943691036426,-0.21796003842747397,0.0014727479152300156,0.5825424169604918,-0.061853787058531194,0.14702793747827134,0.4653076998101787,-0.09263146495269402,0.20047382634984962,749.0,22.0,2.118607041309729
1984,-0.34115782070366596,-0.3503040077282896,-0.3586353183389588,-0.20760156282829983,-0.3935234886455103,0.3090335051740211,0.5324392637787089,-0.19876320736863437,-0.10496713295898581,-0.06176100642839158,-0.03142286626252813,167.0,6.0,3.177565995838384
1985,-0.4800293916516766,-0.3131591418193482,-0.3891337345524438,-0.32942594543425513,-0.3616301686687497,0.2264554981262483,0.4503693515901211,-0.10976164513189023,-0.07048285397114194,-0.04382149221219638,-0.08791939008616999,429.0,14.0,4.478388662469891
1986,-0.2893087803941911,-0.2907231510437092,-0.4047062313402002,-0.265643334560856,-0.3146806287344062,0.23908610199372873,0.5917045045603043,-0.14366214899102644,-0.0941150949181629,-0.05619323187622184,-0.24181095449706622,813.0,20.0,3.4924076680248017
1987,-0.38475930381575096,-0.4686295917777282,-0.554291482008336,-0.1485374366859275,-0.39808334662284367,0.2943967857372367,-0.14121226551218743,-0.02249168677020664,0.07203841217312293,-0.0776393846785135,0.1619881527020995,974.0,24.0,2.5277077440558915
1988,-0.3680617471298656,-0.39745535190245623,-0.4090163298514264,0.019008955478846103,-0.4288689296799566,0.5352220827898677,0.22629798231239612,-0.08237727310453122,0.03352930675525267,-0.08082146530277806,-0.05347656245072426,373.0,11.0,2.428187526177742
1989,-0.4049207296087676,-0.13958079938294268,-0.408306816973065,-0.26894744789203223,-0.16620326279046405,0.109812718157503,0.6613896683100207,-0.10369794417437955,-0.08139677420226984,-0.05316941838469555,-0.28316934889909845,203.0,5.0,3.691025402529173
1990,-0.36998914759560436,-0.3290573417291591,-0.3623049529429882,-0.1804215543446718,-0.4885570090692785,0.2001111244106408,0.5421263176138307,-0.11145612733380471,-0.061107575020676805,-0.04088872648787261,-0.023465524591408122,1032.0,26.0,4.799603478817556
1991,-0.45490720523879746,-0.3136219706677074,-0.38009089500727744,-0.1859209670552566,-0.23872251733587674,0.3669393795285277,0.5322088199823222,-0.13515654238381963,-0.021504353011366602,-0.06129960602292674,-0.13527177544871552,649.0,14.0,3.2014834454598833
1992,-0.4023656564061999,-0.408283671138018,-0.3834595475827024,0.0023389424991944793,-0.5939030074733865,0.06668253935492756,0.39284289278089574,0.027661423216860073,0.019118024700622974,-0.0799867427232832,-0.07306307671451706,1251.0,34.0,2.4535275123597073
1993,-0.37593683835792246,-0.25731646398711,-0.2433713993857155,0.06003931945755639,-0.3439188016258715,0.3153597704350276,0.6890773141261562,-0.11137902291438154,-0.09206688135286328,-0.048144715531390755,-0.11775563774954607,322.0,7.0,4.076245372509398
1994,-0.4399529230144842,-0.33031523870318696,-0.34788460627976175,-0.1741170175551345,-0.525884024337166,0.18727553175507025,0.46813540632749495,-0.09519076423864964,-0.06244783651344955,-0.040367150737185706,-0.025008444133029085,560.0,11.0,4.861618179923464
1995,-0.4070709318047273,-0.3124244107875013,-0.3258623861417034,-0.06975974387166428,-0.578580628181217,0.13805371866575272,0.5113335577249868,-0.07290536276650954,-0.05883098537354113,-0.038182972710796514,-0.01099688555139566,1209.0,27.0,5.139716998517558
1996,0.030151763675709486,-0.1227007697617749,-0.2808518574480775,0.3898138412396054,-0.19132915079648866,-0.22822868855034345,0.7128252342055611,-0.13153423891954272,0.036254224518968044,-0.04477121329887044,-0.36846671017488736,44.0,1.0,4.383389670178186
1997,-0.37232592656541563,-0.37288377580900317,-0.26223916395889973,-0.09880585778945668,-0.6104949488144775,0.3014043565198991,0.2940662123845527,-0.1400415882492412,0.2569695352448635,-0.056540187497736864,-0.07024051743316982,992.0,21.0,3.470976708442436
1998,-0.3941393750242704,-0.2874734015880225,-0.367231346209533,-0.03770759172633172,-0.5374461459770272,0.20027032150877846,0.5291881256432367,-0.09364554531455924,-0.05155252046457613,-0.04070361407399528,0.060430983571638675,495.0,12.0,4.821431176574389
1999,-0.4363566251434766,-0.23900958393122546,-0.3632932315763028,-0.09513086024147901,-0.47501690994115675,0.13374766530073334,0.5914416553659952,-0.02442796041507259,-0.06509205649985264,-0.04184632171854247,0.10732153412376373,283.0,6.0,4.689771187431582
2000,-0.33388560227582675,-0.30286111073985794,-0.35722401105980994,-0.13565249997931636,-0.5284263426202755,0.22706516333117435,0.5515116410560215,-0.10025570574693676,-0.061276975076410695,-0.03860051429119565,-0.023039211340551334,681.0,14.0,5.084120704069874
2001,-0.45902465027458145,-0.3367495761982579,-0.3672791253231523,-0.17738070993939098,-0.43352538914257355,0.28898959301192073,0.47385547037304737,-0.10012648915672566,-0.030403687838219378,-0.04616178435541949,-0.021432641253015642,1451.0,29.0,4.251345060333933
2002,-0.4867815493298229,-0.26014468661502554,-0.39990717662375286,-0.01627518288849254,-0.2935487242868437,0.24709600970887788,0.6103739685495897,-0.10729458728631779,-0.0326576295920168,-0.0523221179248869,0.008826521493581783,915.0,19.0,3.750797591514681
2003,-0.4692763162918518,-0.31184644236204573,-0.43870816133523804,-0.0915278988752387,-0.3712436135869294,0.2268953508243728,0.5260030186976902,-0.09180481001332969,-0.06310336120234862,-0.055267719269304925,0.015561285142824177,2496.0,53.0,3.550891487657385
2004,-0.5387855623488322,-0.3778965253962754,-0.4464072141752194,-0.18535599216151163,-0.4117229568224703,0.3189793439157648,0.21152865768460397,-0.052262685120726605,-0.09808883905173538,-0.06726636852544589,0.019558328697761182,1295.0,26.0,2.9175006499923435
2005,-0.38327660013924175,-0.28817294749693995,-0.34745269653607747,-0.04436041877451504,-0.3851711173174552,0.22706695354071468,0.6344420790633382,-0.09535532573753269,-0.0025840784278345244,-0.053161822325797005,-0.18167481768177732,616.0,12.0,3.691552796909708
2006,-0.4068566485432097,-0.3377747783970268,-0.3436895851190308,-0.20139929162435974,-0.4388872603128854,0.27128570929370943,0.5220322569603212,-0.10202881383311169,-0.04842934710487922,-0.054124144738251806,-0.08527201670576877,1123.0,23.0,3.625917321090065
2007,-0.45818365568032315,-0.22564480989702473,-0.4309506397708742,-0.2365084242874327,-0.2849095533596446,0.15427364980993313,0.6136351871725926,0.007707208814843197,-0.06800724096231943,-0.0539321882610087,-0.09155570095217702,630.0,12.0,3.6388227554544708
2008,-0.3054794594991333,-0.24561212667425658,-0.4616413504243165,-0.08602876184011175,-0.2859715621445451,0.10923013578809185,0.582197545111531,-0.10856762099290579,-0.06857301892210681,-0.05424387714456312,0.41682943136964584,370.0,7.0,3.617913840719682
2009,-0.2981796817282891,-0.3630726676321724,-0.3877112627085745,-0.18102195491141762,-0.5889013730628304,0.26811525793424956,0.36424270610635373,-0.1749565320961153,-0.06359868551869571,-0.051268406835984354,-0.08678563179135719,455.0,8.0,3.8278871142504247
2010,-0.31291222349322,-0.12289427962947248,-0.474443236981325,-0.008293968927969127,-0.18675262409640403,-0.2733096959434337,0.7285035724011991,0.03273343885484665,-0.11923855866389388,-0.05996558365100774,-0.0513847328102359,341.0,6.0,3.2727051409648853
2011,-0.4544045278428973,-0.20543579307851445,-0.42353127554418213,-0.06134439796123457,-0.10436533056199482,0.12134270731877063,0.6960926387281275,-0.21164789128023606,0.037233371962150395,-0.10817779735817529,0.011227520928833279,250.0,5.0,1.8141400424879495
2012,-0.4624555507446126,-0.22990199958964327,-0.3815676006671614,-0.2815398101130514,-0.33384014418190544,0.19248170233379663,0.5814914699442462,-0.09579342348064276,-0.06574267833432874,-0.04243135954654106,-0.08057144894117862,376.0,7.0,4.625109258645258
2013,-0.4121352265622255,-0.25349009436330794,-0.33127102517380724,-0.1620327139962338,-0.4522837498646274,0.25431590745133426,0.5632320289759272,-0.09770382749427128,-0.005447773123393617,-0.043215762321110365,0.1788335166313093,1260.0,23.0,4.54115959906942
2014,-0.44586511347525637,-0.33073110844066705,-0.418159763654011,-0.1536950256052142,-0.3621707061499412,0.1616591434679289,0.5582516304998123,-0.11795104856237922,-0.07239058439568856,-0.04500860182027882,-0.05671580767985064,431.0,7.0,4.360270391851892
