,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.1249167010802213,0.14916519730786618,0.20644038048811456,0.061692632162841196,0.240109932401043,0.21143723114460417,0.2932873717473139,0.28748939399349,0.2148873862377809,0.2259916843340422,0.371494117251563,0.26882666136307704,0.09262305158441664,0.16645008753910878,0.023311976036944404,0.1405661547780443,0.04484936107758997,0.352967243891195,0.03130864016885448,0.1740419931388396
11,0.07337584498587317,0.05386307895008971,0.1258153463984433,-0.04300225134981522,0.12376562182208091,0.1898425615739752,0.23430663688213005,0.16598632280478687,0.10846708608406479,0.17910367722255058,0.268826661363077,0.2507400237427676,-0.02993046296096847,0.20564636260663782,0.03766406708903491,0.040416307751382684,0.04176843849762214,0.2901190546004566,-0.06111441732475122,0.12156072298083931
12,0.4539305568614773,0.5905993467835544,-0.04235547391039491,0.65304946574037,0.5210810403854427,-0.08499283762162173,0.18543475652985394,0.47461840347894724,0.11810426106652895,0.21029838760960706,0.09262305158441664,-0.029930462960968473,0.7329782082363847,-0.20979099995276837,0.07398206764344345,0.538347914488369,-0.07992082535328618,0.21012996944095605,0.6441912086451126,0.1006967155266575
13,-0.010794607225030305,-0.09702466558279188,0.07120880066838073,-0.19671622407180528,-0.049731752820418924,0.2368496087220223,0.15533219348826213,0.01961410424947817,0.011619071528938766,0.11832883718211369,0.16645008753910878,0.20564636260663777,-0.20979099995276831,0.41773035585000334,0.1827689108189838,-0.044374342816735184,0.11708334991969806,0.25034175320883617,-0.1951228879700645,0.07938230576234144
14,0.034626812069297984,0.04354558223028861,0.01183452498857869,0.061672222552154814,0.15202686725123965,0.05347848154934976,0.08777874708253297,0.1114637958601845,0.0829672503628444,0.0942950228055147,0.023311976036944407,0.037664067089034914,0.07398206764344345,0.18276891081898383,0.511638977497223,0.04672406325751099,0.007251645324047039,0.22230463159595273,0.005807669989927246,0.03643360399752313
15,0.3979295687412201,0.4916525238675695,0.007365705543346604,0.4791682424316866,0.3706890854438703,0.0012946888525728997,0.20329931659575612,0.38220141393329643,0.08039678606055876,0.20397846833701702,0.1405661547780443,0.040416307751382684,0.538347914488369,-0.044374342816735184,0.04672406325751099,0.464355997215631,0.013210733699049008,0.22192819248204831,0.501362135842996,0.12084525886465013
16,0.005885262097915541,0.031297506673027525,0.10726897440511438,-0.04026688024884106,-0.12749506192696405,0.0686175426590809,-0.008870130319138587,-0.08328114916687451,0.028143039477259258,-0.006087428356515411,0.04484936107758997,0.04176843849762214,-0.07992082535328618,0.11708334991969803,0.007251645324047042,0.013210733699049008,0.19424459380249515,-0.018078351608568743,0.0007360511873841368,0.05787162451601762
17,0.2391076800910192,0.2356001834136283,0.07421391869573733,0.14310605565388523,0.4091766686910338,0.23347714351647522,0.370237534485633,0.41925874283510806,0.19678159105794427,0.3087914061396012,0.3529672438911949,0.2901190546004566,0.21012996944095605,0.25034175320883617,0.2223046315959527,0.22192819248204837,-0.018078351608568743,0.5555147630590342,0.09878633216214687,0.16598668692326252
18,0.42948894768347956,0.5659147443446002,-0.0477527034852766,0.5961224477382119,0.367532466320508,-0.10873097748778125,0.12040168188160853,0.35536971569096404,0.03925968178322593,0.15049985034417315,0.03130864016885448,-0.06111441732475124,0.6441912086451126,-0.1951228879700645,0.005807669989927244,0.501362135842996,0.000736051187384144,0.09878633216214688,0.6327167192790712,0.08159906846477238
19,0.10501011957525322,0.13666278628153328,0.1134119828358222,0.0904213781737388,0.12752646193323394,0.09733399816739108,0.14255286092176536,0.14582792173237424,0.11503041475186156,0.11825943068757849,0.1740419931388396,0.12156072298083927,0.1006967155266575,0.07938230576234144,0.03643360399752312,0.12084525886465013,0.05787162451601762,0.16598668692326252,0.08159906846477238,0.10150581492224571
