,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
31260,['Enya'],[988471],0.205,0.089,0.0696,88.065,-22.667,1,10,0.945,0.0444,0.0948,0.0372,0,235357,38,1988,1988,Na Laetha Geal M'óige,New Age,10.0
47206,['Jon Hassell'],[177588],0.0888,0.34,0.0297,81.251,-12.855,0,7,0.982,0.889,0.156,0.0385,0,594757,28,1977,1977,***** Nile,New Age,10.0
60236,['Michael Hedges'],[887638],0.482,0.0755,0.351,120.333,-25.955,0,10,0.906,0.762,0.107,0.0452,0,151307,31,1984,6/18/1984,Bensusan,New Age,10.0
49685,['Ken Elkinson'],[74952],0.502,0.109,0.47,73.075,-22.129,1,7,0.995,0.948,0.113,0.0825,0,235587,0,1941,1941,"Prepare The Way, O Zion",New Age,10.0
97653,['Yanni'],[687933],0.281,0.138,0.0405,107.718,-20.978,1,1,0.94,0.961,0.109,0.036,0,256333,32,1993,1993,Only A Memory,New Age,10.0
36369,['George Winston'],[945269],0.56,0.0676,0.128,86.219,-18.027,1,8,0.994,0.863,0.112,0.0915,0,157294,38,1982,1/1/1982,Rest Your Head,New Age,10.0
36381,['George Winston'],[945269],0.253,0.404,0.252,146.898,-14.635,0,4,0.973,0.917,0.101,0.0321,0,320831,32,1981,12/31/1981,February Sea,New Age,10.0
66363,['Parijat'],[4458],0.516,0.0914,0.141,114.006,-20.876,1,1,0.941,0.904,0.111,0.0383,0,434800,51,2008,11/11/2008,Healing the Heart,New Age,10.0
49694,['Ken Elkinson'],[74952],0.612,0.0123,0.32,133.519,-25.747,0,4,0.995,0.953,0.0859,0.0667,0,253560,0,1941,1941,Gabriel's Message,New Age,10.0
60240,['Michael Hedges'],[887638],0.448,0.126,0.252,119.697,-22.468,1,0,0.803,0.84,0.0958,0.0388,0,194583,37,1981,1981,**********,New Age,10.0
36389,['George Winston'],[945269],0.319,0.268,0.178,137.518,-18.733,1,9,0.989,0.835,0.119,0.0385,0,307074,35,1991,10/8/1991,Hummingbird,New Age,10.0
68456,['Philip Wesley'],[375101],0.266,0.163,0.0763,156.327,-21.919,0,4,0.988,0.837,0.0993,0.0484,0,430547,43,2008,1/1/2008,Dark ***** of the Soul,New Age,10.0
67582,['Penguin Cafe Orchestra'],[308762],0.233,0.108,0.148,75.032,-17.056,1,2,0.929,0.767,0.109,0.0341,0,704787,44,1976,1976,The Sound Of ******* You Love Who's Going Away And It Doesn't Matter - **** Digital Remaster,New Age,10.0
49687,['Ken Elkinson'],[74952],0.357,0.0711,0.0746,80.244,-21.946,0,7,0.995,0.936,0.0944,0.0617,0,340747,0,1941,1941,Christmas Time Is Here,New Age,10.0
24217,['David Lanz'],[185440],0.418,0.299,0.0791,120.505,-12.185,1,10,0.656,0.921,0.573,0.0318,0,377067,28,1988,1988,Wings To Altair - Remastered,New Age,10.0
43420,['Jim Brickman'],[333539],0.453,0.164,0.228,129.941,-15.722,1,0,0.99,0.884,0.087,0.0446,0,259627,43,2005,1/1/2005,Mary Poppins Medley,New Age,10.0
67584,['Penguin Cafe Orchestra'],[308762],0.54,0.322,0.786,164.799,-15.317,1,0,0.907,0.859,0.117,0.0431,0,269800,47,1996,1/1/1996,Perpetuum Mobile,New Age,10.0
31288,['Enya'],[988471],0.658,0.372,0.713,129.18,-15.797,1,1,0.578,0.956,0.0995,0.048,0,188147,45,2000,11/11/2000,The First of Autumn,New Age,10.0
60499,['Mike Oldfield'],[489520],0.286,0.239,0.135,82.803,-16.94,0,4,0.493,0.755,0.0921,0.0327,0,1397160,41,1973,2/1/1973,Tubular Bells - Pt. II,New Age,10.0
31257,['Enya'],[988471],0.568,0.253,0.597,142.093,-12.721,1,11,0.844,0.429,0.106,0.0316,0,247507,58,2000,11/11/2000,Flora's Secret,New Age,10.0
59134,['Medwyn Goodall'],[407942],0.485,0.0802,0.0787,92.406,-23.093,1,1,0.0905,0.897,0.0849,0.032,0,343893,39,1992,1/1/1992,Medicine Woman,New Age,10.0
31231,['Enya'],[988471],0.685,0.307,0.559,114.981,-17.283,1,0,0.797,0.28,0.0988,0.0305,0,266194,59,1988,1988,Orinoco Flow,New Age,10.0
78808,['Steven Halpern'],[42234],0.0983,0.0272,0.0707,67.071,-21.134,1,2,0.97,0.887,0.124,0.0402,0,445720,57,2013,8/13/2013,**** Theta *** (Pt ***,New Age,10.0
31221,['Enya'],[988471],0.0858,0.164,0.0341,83.736,-22.629,1,2,0.894,0.359,0.1,0.0394,0,102827,29,1987,1987,Dan y Dŵr,New Age,10.0
31228,['Enya'],[988471],0.399,0.45,0.671,157.605,-10.741,1,4,0.771,0.945,0.114,0.0309,0,220560,29,1991,1991,Caribbean **** - Single Version,New Age,10.0
31255,['Enya'],[988471],0.388,0.163,0.066,94.561,-18.531,1,3,0.847,0.985,0.092,0.0292,0,259933,46,1995,11/20/1995,The Memory of Trees - ************,New Age,10.0
31271,['Enya'],[988471],0.162,0.102,0.134,73.86,-20.584,1,7,0.977,0.0244,0.111,0.0419,0,367840,38,1991,11/15/1991,Smaointe,New Age,10.0
49686,['Ken Elkinson'],[74952],0.401,0.0606,0.176,64.951,-22.331,0,7,0.995,0.953,0.11,0.0659,0,258213,0,1941,1941,The Huron Carol,New Age,10.0
31276,['Enya'],[988471],0.151,0.172,0.103,81.397,-17.018,1,9,0.981,0.0238,0.133,0.0383,0,209693,49,2009,12/1/2009,May It Be,New Age,10.0
97664,['Yanni'],[687933],0.218,0.263,0.0463,96.017,-16.305,0,6,0.941,0.881,0.68,0.0355,0,397200,50,1994,2/21/1994,Until the Last Moment - Live,New Age,10.0
36355,['George Winston'],[945269],0.395,0.182,0.592,147.935,-19.732,1,1,0.984,0.877,0.103,0.0583,0,134697,28,1991,10/8/1991,"Goodbye Montana, Pt. *",New Age,10.0
31269,['Enya'],[988471],0.182,0.108,0.0512,79.565,-21.183,1,1,0.91,0.00894,0.093,0.0414,0,230707,38,1991,11/15/1991,Evacuee,New Age,10.0
31248,['Enya'],[988471],0.473,0.141,0.358,77.447,-23.508,1,8,0.93,0.000636,0.125,0.0408,0,116093,46,1991,11/15/1991,Ebudae,New Age,10.0
31222,['Enya'],[988471],0.691,0.439,0.425,114.991,-10.378,1,0,0.678,0.000335,0.127,0.0284,0,225840,36,1988,10/15/1988,Orinoco Flow (Sail Away) - Single Version,New Age,10.0
68451,['Philip Aaberg'],[286092],0.466,0.0124,0.053,64.273,-27.325,0,2,0.988,0.858,0.101,0.0444,0,291733,37,1992,4/28/1992,Diva - Sentimental Walk,New Age,10.0
31220,['Enya'],[988471],0.233,0.166,0.0392,91.068,-20.24,1,2,0.909,0.821,0.0962,0.0371,0,179907,29,1987,1987,To Go Beyond (II),New Age,10.0
78741,['Steve Roach'],[40501],0.16,0.0371,0.0406,139.986,-32.465,0,8,0.908,0.975,0.0792,0.0381,0,803000,30,1984,7/24/1984,Quiet Friend,New Age,10.0
96824,['Will Ackerman'],[1431398],0.342,0.0505,0.305,145.936,-22.377,1,8,0.973,0.877,0.118,0.0491,0,258400,40,2004,2004,The Bricklayer's Beautiful Daughter,New Age,10.0
68457,['Philip Wesley'],[375101],0.429,0.0997,0.0804,93.229,-23.883,1,0,0.992,0.902,0.115,0.0427,0,399667,57,2008,1/1/2008,The Approaching *****,New Age,10.0
25606,['Deuter'],[245489],0.198,0.0192,0.0365,104.989,-27.444,0,7,0.958,0.941,0.0647,0.0356,0,572147,53,2007,2/13/2007,Sound of Invisible Waters,New Age,10.0
49072,['Karunesh'],[359555],0.0912,0.224,0.0376,59.592,-13.545,0,0,0.0824,0.207,0.0928,0.0393,0,334707,48,2001,7/10/2001,******* Wisdom,New Age,10.0
36370,['George Winston'],[945269],0.178,0.326,0.0954,80.437,-15.553,0,1,0.988,0.918,0.0656,0.0608,0,405215,37,1980,1/1/1980,Woods,New Age,10.0
97665,['Yanni'],[687933],0.212,0.526,0.0385,168.306,-12.309,1,0,0.519,0.0912,0.977,0.0514,0,417267,48,1994,2/21/1994,Santorini - Live,New Age,10.0
5705,['Acoustic Alchemy'],[585874],0.621,0.704,0.91,89.939,-10.276,0,11,0.554,0.385,0.0542,0.038,0,364040,33,1991,1/1/1991,Playing For Time,New Age,10.0
31281,['Enya'],[988471],0.378,0.324,0.0396,54.64,-18.297,1,3,0.468,0.963,0.226,0.0373,0,185773,33,1987,1987,Aldebaran,New Age,10.0
36375,['George Winston'],[945269],0.472,0.0693,0.424,164.596,-17.388,1,8,0.988,0.858,0.0903,0.134,0,224956,35,1982,1/1/1982,**** Children See Him,New Age,10.0
25609,['Deuter'],[245489],0.191,0.08,0.0369,81.428,-21.488,0,7,0.894,0.586,0.105,0.0427,0,476213,55,2007,2/13/2007,Lovesong from the Mountains,New Age,10.0
36364,['George Winston'],[945269],0.242,0.309,0.0619,153.19,-15.947,0,6,0.988,0.904,0.112,0.0442,0,624188,39,1980,1/1/1980,Colors / Dance,New Age,10.0
50627,['Kitaro'],[81017],0.0655,0.261,0.0576,67.29,-14.308,0,11,0.91,0.883,0.123,0.0355,0,458867,43,1993,1/1/1993,Heaven And Earth (Land Theme) - Heaven And Earth/Soundtrack Version,New Age,10.0
36377,['George Winston'],[945269],0.13,0.436,0.0629,156.595,-15.017,0,4,0.975,0.85,0.116,0.0502,0,161628,34,1980,1/1/1980,Sea,New Age,10.0
60502,['Mike Oldfield'],[489520],0.611,0.72,0.8,128.594,-8.359,1,4,0.291,0.0,0.356,0.0259,0,218187,66,2009,1/1/2009,Moonlight Shadow,New Age,10.0
67579,['Penguin Cafe Orchestra'],[308762],0.514,0.272,0.189,142.782,-14.192,1,2,0.882,0.823,0.0914,0.0435,0,380427,31,1976,1976,Penguin Cafe Single - **** Digital Remaster,New Age,10.0
31270,['Enya'],[988471],0.35,0.21,0.12,95.458,-20.038,1,10,0.852,0.109,0.108,0.0292,0,246400,38,1991,11/15/1991,Afer Ventus,New Age,10.0
36360,['George Winston'],[945269],0.391,0.0721,0.188,127.65,-22.686,0,7,0.993,0.938,0.119,0.0562,0,138039,31,1994,10/11/1994,The Cradle,New Age,10.0
96823,['Will Ackerman'],[1431398],0.273,0.125,0.0745,121.443,-19.126,1,6,0.353,0.84,0.0894,0.0396,0,452893,23,1986,1986,Conferring With The Moon,New Age,10.0
49700,['Ken Elkinson'],[74952],0.54,0.0536,0.199,64.048,-23.294,1,7,0.994,0.95,0.113,0.0628,0,215400,0,1941,1941,We ***** Kings Of Orient Are,New Age,10.0
67586,['Penguin Cafe Orchestra'],[308762],0.382,0.225,0.103,97.045,-12.962,1,0,0.915,0.921,0.05,0.0459,0,219733,39,1984,1984,Music For A Found Harmonium - **** Digital Remaster,New Age,10.0
526,"[""Patrick O'Hearn""]",[13101],0.559,0.23,0.461,151.987,-20.178,0,7,0.805,0.876,0.0776,0.0309,0,289280,47,2001,1/1/2001,Beyond This Moment,New Age,10.0
31280,['Enya'],[988471],0.17,0.212,0.0435,79.669,-15.321,1,8,0.916,0.9,0.116,0.0386,0,282773,55,2005,11/21/2005,Sumiregusa (Wild Violet),New Age,10.0
36343,['George Winston'],[945269],0.232,0.227,0.048,140.557,-16.115,1,2,0.985,0.878,0.0885,0.0355,0,330004,27,1980,1/1/1980,Stars,New Age,10.0
5707,['Acoustic Alchemy'],[585874],0.49,0.182,0.433,92.043,-16.404,1,4,0.982,0.815,0.0977,0.0585,0,179893,23,1988,1/1/1988,Ballad For Kay,New Age,10.0
97645,['Yanni'],[687933],0.668,0.687,0.428,102.786,-13.173,0,0,0.335,0.614,0.102,0.0335,0,320307,31,1986,1986,Standing In Motion,New Age,10.0
60242,['Michael Hedges'],[887638],0.476,0.0514,0.0819,86.664,-21.223,1,0,0.722,0.78,0.0396,0.0505,0,290707,37,1984,6/18/1984,Rickover's Dream,New Age,10.0
78742,['Steve Roach'],[40501],0.161,0.0261,0.0295,70.507,-29.215,0,4,0.968,0.89,0.0827,0.0385,0,1713307,27,1984,7/24/1984,Structures from Silence,New Age,10.0
31243,['Enya'],[988471],0.0605,0.152,0.053,61.385,-18.672,0,4,0.348,0.00496,0.106,0.0402,0,175867,43,1987,1987,The Sun in the Stream,New Age,10.0
49696,['Ken Elkinson'],[74952],0.617,0.0388,0.324,126.802,-22.823,0,4,0.995,0.933,0.115,0.105,0,263573,0,1941,1941,"O Come, O Come, Emmanuel",New Age,10.0
24215,['David Lanz'],[185440],0.341,0.0667,0.0808,117.294,-23.261,1,2,0.983,0.917,0.0642,0.0485,0,565987,35,1991,1/1/1991,Variations On A Theme From Pachelbel's Canon In D Major,New Age,10.0
97669,['Yanni'],[687933],0.518,0.613,0.0805,104.847,-11.208,0,0,0.362,0.126,0.945,0.0449,0,530907,46,1994,2/21/1994,Acroyali / Standing In Motion - Live,New Age,10.0
24214,['David Lanz'],[185440],0.605,0.229,0.0634,127.295,-16.3,1,5,0.936,0.86,0.1,0.034,0,258000,32,1985,1/1/1985,Rain Forest,New Age,10.0
43415,['Jim Brickman'],[333539],0.571,0.52,0.342,113.732,-7.157,1,1,0.418,0.0,0.365,0.0255,0,227773,55,1999,1999,Destiny (feat. Jordan Hill & Billy Porter),New Age,10.0
56953,['Mannheim Steamroller'],[675495],0.275,0.366,0.315,77.15,-13.502,1,7,0.0662,0.17,0.0924,0.0382,0,411760,23,1979,1979,Mere Image,New Age,10.0
97654,['Yanni'],[687933],0.353,0.147,0.188,122.233,-19.512,0,0,0.984,0.963,0.106,0.0361,0,166933,32,1993,1993,One Man's Dream,New Age,10.0
24216,['David Lanz'],[185440],0.467,0.09,0.138,92.284,-20.992,1,9,0.974,0.916,0.0573,0.0652,0,200827,33,1991,1/1/1991,Return To The Heart,New Age,10.0
36374,['George Winston'],[945269],0.264,0.21,0.12,154.907,-17.555,1,1,0.992,0.895,0.109,0.0356,0,247810,34,1981,12/31/1981,Blossom / Meadow,New Age,10.0
43140,['Jesse Cook'],[331666],0.655,0.165,0.494,138.02,-16.415,0,1,0.954,0.926,0.0941,0.034,0,301827,41,1998,1/1/1998,Canción Triste,New Age,10.0
36357,['George Winston'],[945269],0.593,0.0168,0.18,143.372,-22.576,1,1,0.991,0.967,0.109,0.109,0,244450,21,1981,12/31/1981,(Love Echoes in the) Pine Hills,New Age,10.0
43421,['Jim Brickman'],[333539],0.355,0.305,0.193,136.546,-10.434,1,0,0.962,0.811,0.162,0.0296,0,162173,42,2005,1/1/2005,Beauty and the Beast,New Age,10.0
36353,['George Winston'],[945269],0.43,0.229,0.36,118.633,-17.115,1,1,0.994,0.908,0.137,0.0478,0,263118,28,1991,10/8/1991,"Corrina, Corrina",New Age,10.0
25612,['Deva Premal'],[818576],0.29,0.261,0.173,125.725,-13.302,1,9,0.765,6.45e-05,0.145,0.0311,0,432000,53,2002,4/1/2002,Om Namo Bhagavate,New Age,10.0
50942,['Krishna Das'],[774983],0.142,0.219,0.0797,84.479,-13.35,1,8,0.577,0.286,0.106,0.0341,0,336960,52,2003,8/26/2003,Mere Gurudev,New Age,10.0
97656,['Yanni'],[687933],0.19,0.199,0.126,153.287,-19.602,1,1,0.943,0.869,0.127,0.0327,0,294440,32,1993,1993,The End Of August,New Age,10.0
43419,['Jim Brickman'],[333539],0.385,0.219,0.234,119.748,-16.444,1,8,0.961,0.799,0.112,0.0417,0,193960,45,2005,1/1/2005,Reflection - ************,New Age,10.0
31265,['Enya'],[988471],0.129,0.208,0.0426,173.93,-21.351,1,4,0.846,0.956,0.116,0.0394,0,299667,44,1995,11/20/1995,Pax ******,New Age,10.0
31282,['Enya'],[988471],0.133,0.122,0.0672,92.347,-22.468,1,2,0.952,0.951,0.0685,0.0373,0,81600,32,1987,1987,To Go Beyond (I),New Age,10.0
68450,['Philip Aaberg'],[286092],0.308,0.0243,0.187,79.48,-25.385,0,4,0.987,0.847,0.0793,0.0935,0,288267,23,1986,6/16/1986,No Wonder They Sing,New Age,10.0
97659,['Yanni'],[687933],0.251,0.111,0.0739,129.228,-21.488,1,3,0.972,0.879,0.146,0.0343,0,230920,27,1986,1986,Enchantment,New Age,10.0
54652,['Liz Story'],[826364],0.341,0.0419,0.0766,136.357,-21.73,1,0,0.99,0.865,0.113,0.0391,0,230427,21,1983,1983,Inside Out,New Age,10.0
25611,['Deuter'],[245489],0.19,0.0778,0.0533,81.169,-21.555,0,4,0.989,0.905,0.0926,0.042,0,496779,53,2007,2/13/2007,Escape from Gravity,New Age,10.0
31239,['Enya'],[988471],0.6,0.372,0.553,79.705,-10.477,1,0,0.726,0.59,0.154,0.0256,0,227493,62,2000,11/11/2000,Wild Child,New Age,10.0
36372,['George Winston'],[945269],0.449,0.299,0.0536,127.068,-17.305,0,7,0.968,0.782,0.0965,0.0442,0,238062,38,1982,1/1/1982,Carol of the Bells,New Age,10.0
67179,['Paul Winter'],[31441],0.642,0.258,0.489,156.864,-19.059,1,6,0.896,0.00984,0.118,0.046,0,174307,33,1964,7/22/1964,Se e ***** Me Perdoa (Forgive Me If I'm Late),New Age,10.0
66362,['Parijat'],[4458],0.49,0.093,0.158,113.941,-22.266,1,1,0.949,0.846,0.123,0.0369,0,420173,53,2008,11/11/2008,Hearts Awakening,New Age,10.0
25607,['Deuter'],[245489],0.136,0.0955,0.0392,73.976,-21.049,0,4,0.98,0.917,0.085,0.0456,0,498213,51,2007,2/13/2007,Kindred Spirit,New Age,10.0
31224,['Enya'],[988471],0.406,0.299,0.228,94.225,-17.205,0,2,0.875,0.917,0.0803,0.0285,0,309133,35,1995,11/20/1995,On My Way Home,New Age,10.0
60244,['Michael Hedges'],[887638],0.455,0.172,0.277,119.656,-19.418,1,0,0.799,0.815,0.105,0.0373,0,193973,34,1984,6/18/1984,**********,New Age,10.0
31259,['Enya'],[988471],0.487,0.0733,0.367,70.73,-28.256,1,1,0.89,0.876,0.111,0.0432,0,190682,38,1988,1988,River,New Age,10.0
36356,['George Winston'],[945269],0.28,0.184,0.155,140.397,-20.235,0,7,0.995,0.91,0.135,0.0425,0,162756,32,1994,10/11/1994,Cloudy This Morning,New Age,10.0
49690,['Ken Elkinson'],[74952],0.476,0.033,0.267,67.838,-24.215,1,0,0.995,0.945,0.11,0.0463,0,246173,0,1941,1941,Silent *****,New Age,10.0
60238,['Michael Hedges'],[887638],0.382,0.056,0.0603,116.185,-24.365,0,11,0.896,0.876,0.0907,0.0371,0,427093,25,1984,6/18/1984,Ménage à Trois,New Age,10.0
97655,['Yanni'],[687933],0.157,0.211,0.209,176.859,-19.838,1,5,0.945,0.954,0.125,0.0311,0,245133,31,1993,1993,In The Mirror,New Age,10.0
31247,['Enya'],[988471],0.321,0.015,0.047,64.624,-28.528,1,5,0.987,0.935,0.108,0.0334,0,224933,47,1991,11/15/1991,******** Moons,New Age,10.0
24218,['David Lanz'],[185440],0.317,0.343,0.102,167.577,-11.292,1,5,0.933,0.718,0.0991,0.0386,0,368827,40,1988,1988,Cristofori's Dream - Remastered,New Age,10.0
36373,['George Winston'],[945269],0.264,0.294,0.295,134.808,-17.417,0,4,0.983,0.901,0.112,0.0494,0,463401,36,1980,1/1/1980,Moon,New Age,10.0
31217,['Enya'],[988471],0.481,0.162,0.659,176.044,-23.685,0,7,0.447,0.952,0.109,0.069,0,84907,30,1987,1987,Bard Dance,New Age,10.0
67178,['Paul Winter'],[31441],0.189,0.388,0.351,160.068,-18.68,0,0,0.197,0.926,0.116,0.0643,0,181400,32,1972,1972,Icarus,New Age,10.0
31251,['Enya'],[988471],0.663,0.431,0.455,96.657,-11.781,1,3,0.858,0.396,0.12,0.0315,0,238067,47,1995,11/20/1995,Anywhere Is,New Age,10.0
58669,['Mary Youngblood'],[862902],0.518,0.225,0.0649,144.518,-18.164,1,2,0.974,0.0222,0.121,0.0682,0,176800,42,2008,1/1/2008,Silent Wolf,New Age,10.0
67585,['Penguin Cafe Orchestra'],[308762],0.359,0.138,0.506,155.745,-20.879,1,5,0.985,0.834,0.291,0.041,0,188400,36,1981,1981,Cutting Branches For A Temporary ******* - **** Digital Remaster,New Age,10.0
49699,['Ken Elkinson'],[74952],0.508,0.137,0.161,64.527,-21.347,1,5,0.995,0.936,0.105,0.0621,0,253533,0,1941,1941,The Little ******* Boy,New Age,10.0
36346,['George Winston'],[945269],0.382,0.0338,0.165,96.425,-20.965,1,9,0.994,0.871,0.0716,0.0439,0,208599,31,1991,10/8/1991,"Loreta and Desiree's Bouquet, Pt. *",New Age,10.0
31250,['Enya'],[988471],0.467,0.134,0.236,88.22,-19.911,1,8,0.933,0.82,0.13,0.0369,0,127667,45,1991,11/15/1991,Lothlórien,New Age,10.0
31286,['Enya'],[988471],0.399,0.0957,0.143,141.99,-19.911,1,2,0.746,0.0558,0.0884,0.0304,0,242227,32,1987,1987,I Want Tomorrow,New Age,10.0
36378,['George Winston'],[945269],0.448,0.0331,0.224,77.009,-19.371,0,10,0.981,0.93,0.0902,0.0618,0,403634,33,1981,12/31/1981,January Stars,New Age,10.0
36376,['George Winston'],[945269],0.541,0.259,0.0523,82.274,-15.042,1,5,0.991,0.869,0.0838,0.0662,0,253730,34,1980,1/1/1980,Road,New Age,10.0
5706,['Acoustic Alchemy'],[585874],0.659,0.455,0.711,91.304,-14.802,1,7,0.137,0.617,0.279,0.0447,0,188093,24,1987,1/1/1987,Mr. Chow,New Age,10.0
47205,['Jon Hassell'],[177588],0.58,0.403,0.245,96.499,-12.506,0,7,0.932,0.416,0.159,0.0571,0,229861,30,1977,1977,Toucan Ocean,New Age,10.0
31274,['Enya'],[988471],0.28,0.149,0.0606,111.902,-15.929,1,5,0.963,0.00656,0.0943,0.0431,0,241255,57,2005,11/21/2005,If I Could Be Where You Are,New Age,10.0
31253,['Enya'],[988471],0.529,0.24,0.233,131.442,-13.203,1,1,0.87,0.815,0.109,0.0335,0,236667,59,2000,11/11/2000,One by One,New Age,10.0
25613,['Deva Premal'],[818576],0.424,0.448,0.238,81.979,-12.682,0,9,0.856,1.87e-05,0.112,0.0752,0,589267,59,1998,3/1/1998,******* Mantra,New Age,10.0
31285,['Enya'],[988471],0.119,0.066,0.15,150.636,-19.345,1,0,0.892,0.911,0.111,0.0418,0,251565,53,2005,11/21/2005,Drifting,New Age,10.0
36363,['George Winston'],[945269],0.378,0.0459,0.0852,147.481,-20.628,0,4,0.988,0.895,0.101,0.0484,0,245409,43,1982,1/1/1982,Thanksgiving,New Age,10.0
36354,['George Winston'],[945269],0.607,0.00955,0.345,124.561,-21.909,1,8,0.988,0.894,0.14,0.131,0,155052,28,1991,10/8/1991,Old Friends,New Age,10.0
97661,['Yanni'],[687933],0.363,0.115,0.188,122.598,-20.386,0,0,0.984,0.975,0.135,0.0352,0,163200,57,1986,1986,One Man's Dream,New Age,10.0
43416,['Jim Brickman'],[333539],0.453,0.125,0.0755,131.873,-18.178,1,5,0.992,0.869,0.0943,0.0356,0,190547,46,2005,1/1/2005,******* My Prince Will Come,New Age,10.0
65921,['Ottmar Liebert'],[157377],0.707,0.693,0.773,115.809,-9.299,1,7,0.62,0.861,0.074,0.0317,0,246693,47,2001,1/1/2001,Barcelona ******,New Age,10.0
31256,['Enya'],[988471],0.364,0.182,0.1,114.323,-19.375,1,6,0.848,0.765,0.0655,0.0367,0,289800,45,1995,11/20/1995,China Roses,New Age,10.0
97650,['Yanni'],[687933],0.216,0.199,0.052,101.935,-18.43,0,6,0.948,0.981,0.0904,0.032,0,386187,35,1993,1993,Until the Last Moment,New Age,10.0
31262,['Enya'],[988471],0.342,0.0983,0.0491,139.83,-19.383,0,0,0.887,0.674,0.136,0.0385,0,248175,38,1988,1988,Cursum Perficio,New Age,10.0
31240,['Enya'],[988471],0.215,0.169,0.0547,132.925,-17.88,1,9,0.974,0.0585,0.0907,0.0402,0,257760,64,2001,11/19/2001,May It Be,New Age,10.0
31249,['Enya'],[988471],0.251,0.0841,0.151,95.417,-22.231,1,10,0.983,0.0248,0.107,0.0572,0,234627,46,1991,11/15/1991,Marble Halls,New Age,10.0
31261,['Enya'],[988471],0.334,0.0193,0.297,120.316,-23.006,1,5,0.976,0.901,0.11,0.0591,0,119351,38,1988,1988,Miss Clare Remembers,New Age,10.0
67578,['Penguin Cafe Orchestra'],[308762],0.556,0.32,0.691,110.646,-15.051,1,2,0.868,0.866,0.154,0.0332,0,270745,33,1981,1981,Air A Danser - **** Digital Remaster,New Age,10.0
36348,['George Winston'],[945269],0.587,0.0106,0.297,102.446,-21.903,1,4,0.993,0.865,0.0848,0.093,0,220991,30,1991,10/8/1991,Black Stallion,New Age,10.0
31254,['Enya'],[988471],0.1,0.175,0.0376,75.54,-17.557,0,1,0.856,0.529,0.124,0.0384,0,261689,39,1988,1988,Exile,New Age,10.0
31246,['Enya'],[988471],0.535,0.215,0.194,119.942,-16.667,1,8,0.62,0.463,0.245,0.0319,0,175000,48,1991,11/15/1991,Book of Days,New Age,10.0
36347,['George Winston'],[945269],0.46,0.00822,0.319,111.728,-20.326,1,3,0.992,0.904,0.217,0.0673,0,179446,31,1991,10/8/1991,Early Morning Range,New Age,10.0
31287,['Enya'],[988471],0.286,0.0251,0.201,80.767,-22.939,1,1,0.967,0.939,0.083,0.0369,0,192667,31,1987,1987,Portrait (Out of the *****,New Age,10.0
