,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
7405,['Alvin & the Chipmunks'],[744969],0.567,0.596,0.759,152.312,-5.716,1,8,0.789,9.02e-06,0.495,0.0409,0,140225,8,1962,1/1/1962,The Chipmunk Song (Christmas Don't Be Late),Children's,19.0
7389,['Alvin & the Chipmunks'],[744969],0.8,0.535,0.556,98.716,-8.297,1,1,0.743,0.101,0.119,0.215,0,114253,11,1961,1/1/1961,***** Blind (Folded) Mice,Children's,19.0
10659,['Barney'],[784597],0.976,0.66,0.996,113.957,-7.952,1,7,0.0731,0.0,0.0486,0.0351,0,56827,33,1994,1/1/1994,Barney Theme Song,Children's,19.0
7404,['Alvin & the Chipmunks'],[744969],0.704,0.624,0.947,118.106,-7.561,1,5,0.558,0.0118,0.0815,0.0407,0,114213,8,1960,1/1/1960,Working On The Railroad,Children's,19.0
7401,['Alvin & the Chipmunks'],[744969],0.545,0.467,0.963,169.095,-8.231,1,7,0.819,0.00123,0.421,0.0284,0,121229,9,1962,1/1/1962,Frosty The Snowman,Children's,19.0
7398,['Alvin & the Chipmunks'],[744969],0.667,0.479,0.741,67.587,-7.088,1,10,0.785,9.12e-05,0.872,0.0535,0,151265,9,1962,1/1/1962,"Rudolph, The Red-Nosed Reindeer",Children's,19.0
7410,['Alvin & the Chipmunks'],[744969],0.559,0.499,0.62,121.44,-9.14,0,5,0.788,0.00023,0.937,0.178,0,211600,7,1960,1/1/1960,Oh Gondaliero,Children's,19.0
7390,['Alvin & the Chipmunks'],[744969],0.677,0.709,0.964,176.507,-6.312,1,0,0.699,0.0035,0.104,0.0509,0,108947,11,1961,1/1/1961,Whistle While You Work,Children's,19.0
10655,['Barney'],[784597],0.854,0.242,0.504,114.95,-17.228,1,0,0.656,0.0,0.318,0.0645,0,76187,45,2003,1/1/2003,ABC Song,Children's,19.0
10666,['Barney'],[784597],0.615,0.234,0.167,96.972,-11.882,1,0,0.539,0.000217,0.11,0.0447,0,62533,41,2000,1/1/2000,I Love You,Children's,19.0
44560,['Joel Grey'],[808626],0.534,0.476,0.52,91.058,-11.383,1,5,0.735,0.0,0.866,0.141,0,309400,21,1966,1966,Cabaret: Willkommen,Children's,19.0
7391,['Alvin & the Chipmunks'],[744969],0.648,0.211,0.521,122.597,-11.433,1,3,0.673,4.6e-05,0.429,0.0444,0,119000,11,1961,1/1/1961,The Little ***,Children's,19.0
7397,['Alvin & the Chipmunks'],[744969],0.52,0.265,0.513,99.264,-6.885,1,0,0.763,4.59e-05,0.194,0.0311,0,69507,10,1961,1/1/1961,Good Morning Song,Children's,19.0
7419,['Alvin & the Chipmunks'],[744969],0.682,0.242,0.884,145.624,-7.992,1,5,0.764,1.46e-06,0.376,0.136,0,115453,13,1961,1/1/1961,Chipmunk Fun,Children's,19.0
7400,['Alvin & the Chipmunks'],[744969],0.673,0.351,0.595,105.967,-9.201,1,8,0.785,0.000105,0.0669,0.0368,0,107633,9,1962,1/1/1962,It's Beginning To Look A Lot Like Christmas,Children's,19.0
7392,['Alvin & the Chipmunks'],[744969],0.756,0.565,0.968,93.817,-8.301,1,5,0.842,2.02e-05,0.0672,0.0265,0,157460,12,1962,1/1/1962,Jingle Bells,Children's,19.0
7407,['Alvin & the Chipmunks'],[744969],0.806,0.309,0.771,136.754,-10.605,0,9,0.822,0.0,0.145,0.0647,0,102747,12,1963,1/1/1963,All I Want For Christmas (Is My Two Front Teeth),Children's,19.0
87814,['The Muppets'],[888942],0.48,0.328,0.412,115.457,-14.033,1,2,0.533,0.00456,0.0865,0.0645,0,317493,32,1979,1/1/1979,"Finale: The Magic Store - From ""The Muppet Movie""/Soundtrack Version",Children's,19.0
10654,['Barney'],[784597],0.974,0.604,0.998,114.047,-8.979,1,7,0.0792,0.0,0.0528,0.036,0,56893,39,2000,1/1/2000,Barney Theme Song,Children's,19.0
10664,['Barney'],[784597],0.784,0.207,0.548,112.266,-12.478,0,4,0.832,0.0,0.117,0.047,0,52067,45,1997,1/1/1997,I Love You,Children's,19.0
10657,['Barney'],[784597],0.879,0.209,0.899,112.015,-15.723,1,0,0.0905,0.0,0.175,0.0776,0,48707,42,2003,1/1/2003,Itsy Bitsy Spider,Children's,19.0
44565,['Joel Grey'],[808626],0.606,0.323,0.542,102.325,-12.654,1,9,0.732,0.0,0.15,0.0995,0,241800,34,1966,1966,Cabaret: Dont' Tell Mama,Children's,19.0
7416,['Alvin & the Chipmunks'],[744969],0.532,0.522,0.764,117.878,-7.395,1,8,0.506,0.167,0.215,0.0479,0,162973,14,1961,1/1/1961,Alvin's Harmonica,Children's,19.0
7411,['Alvin & the Chipmunks'],[744969],0.835,0.652,0.972,131.124,-7.736,1,9,0.713,2.13e-05,0.0444,0.0776,0,121720,30,1960,1/1/1960,Witch Doctor - Remastered ****,Children's,19.0
7413,['Alvin & the Chipmunks'],[744969],0.716,0.536,0.752,123.943,-6.427,1,5,0.762,0.0275,0.256,0.137,0,128893,27,1961,1/1/1961,Ragtime ****** Joe,Children's,19.0
7417,['Alvin & the Chipmunks'],[744969],0.708,0.441,0.593,118.538,-8.928,0,0,0.831,0.0166,0.329,0.147,0,149053,14,1960,1/1/1960,******** Banana,Children's,19.0
44561,['Joel Grey'],[808626],0.419,0.269,0.514,126.784,-13.595,1,0,0.868,0.0,0.153,0.132,0,186307,31,1972,1/1/1972,Tomorrow Belongs To Me,Children's,19.0
7414,['Alvin & the Chipmunks'],[744969],0.832,0.544,0.741,132.056,-5.84,0,9,0.839,3.97e-06,0.158,0.233,0,115440,19,1961,1/1/1961,Old MacDonald Cha Cha Cha,Children's,19.0
44566,['Joel Grey'],[808626],0.505,0.464,0.607,173.397,-11.564,1,10,0.819,4.81e-06,0.977,0.401,0,268533,39,1972,1/1/1972,Willkommen,Children's,19.0
87815,['The Muppets'],[888942],0.526,0.413,0.211,115.936,-7.674,1,9,0.428,0.0,0.126,0.0278,0,188933,52,2011,11/21/2011,Rainbow Connection,Children's,19.0
7403,['Alvin & the Chipmunks'],[744969],0.774,0.619,0.961,109.049,-7.185,1,7,0.756,0.00407,0.384,0.0428,0,118533,8,1962,1/1/1962,Over The River And Through The Woods,Children's,19.0
44562,['Joel Grey'],[808626],0.511,0.545,0.623,107.222,-8.5,1,7,0.699,0.0,0.838,0.0373,0,129320,20,1967,1967,****,Children's,19.0
7409,['Alvin & the Chipmunks'],[744969],0.529,0.432,0.591,148.851,-9.724,1,3,0.725,7.01e-05,0.225,0.0383,0,168307,7,1960,1/1/1960,I Wish I Could Speak French,Children's,19.0
7393,['Alvin & the Chipmunks'],[744969],0.728,0.498,0.962,176.463,-6.973,1,0,0.644,0.0133,0.0869,0.0456,0,93879,11,1962,1/1/1962,Up On The House-Top,Children's,19.0
10663,['Barney'],[784597],0.785,0.201,0.527,112.278,-12.404,1,2,0.804,0.0,0.121,0.0419,0,52065,47,1997,4/15/1997,I Love You,Children's,19.0
7408,['Alvin & the Chipmunks'],[744969],0.811,0.559,0.925,129.045,-8.176,1,10,0.652,0.0281,0.18,0.0496,0,52733,7,1960,1/1/1960,Sing ***** With The Chipmunks,Children's,19.0
7412,['Alvin & the Chipmunks'],[744969],0.635,0.468,0.695,149.64,-7.175,1,3,0.768,0.00134,0.576,0.0417,0,141907,31,1961,1/1/1961,The Chipmunk Song (Christmas Don't Be Late) - Remastered ****,Children's,19.0
10656,['Barney'],[784597],0.826,0.324,0.447,123.983,-12.683,1,0,0.209,0.0,0.178,0.061,0,145600,37,2000,1/1/2000,The Ants Go Marching,Children's,19.0
7402,['Alvin & the Chipmunks'],[744969],0.339,0.313,0.171,89.724,-8.458,1,0,0.806,0.136,0.0477,0.0299,0,154108,8,1962,1/1/1962,White Christmas,Children's,19.0
7406,['Alvin & the Chipmunks'],[744969],0.512,0.53,0.701,180.88,-5.793,1,7,0.579,0.000219,0.22,0.263,0,152853,9,1962,1/1/1962,The Band Played On,Children's,19.0
