,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
54793,['Lola Flores'],[656420],0.604,0.569,0.966,118.986,-5.821,1,11,0.866,0.0,0.116,0.0484,0,165442,2,1941,1/1/1941,"Al Son, Al Son (From The Film: ""Morena Clara"")",,Latin,11.0
54794,['Lola Flores'],[656420],0.703,0.696,0.916,109.74,-4.665,0,6,0.813,1.34e-06,0.0816,0.0557,0,144581,0,1941,1/1/1941,Pescaero (Buler铆as Con Orquesta),,Latin,11.0
54796,['Lola Flores'],[656420],0.492,0.439,0.743,106.015,-6.5,1,7,0.956,3.91e-05,0.137,0.0528,0,201304,0,1941,1/1/1941,La Ventolera (Canci贸n Marcha),,Latin,11.0
54797,['Lola Flores'],[656420],0.573,0.554,0.957,134.148,-8.689,1,7,0.823,0.0,0.566,0.311,0,127974,1,1941,1/1/1941,"Dolores, 隆ay Mi Dolores! (Buler铆as) [From The Film: ""Copla y Bandera""]",,Latin,11.0
54798,['Lola Flores'],[656420],0.596,0.527,0.792,107.418,-6.911,0,6,0.583,0.0,0.06,0.118,0,147483,1,1941,1/1/1941,Junto al R铆o Magdalena ****** Gitana),,Latin,11.0
54800,['Lola Flores'],[656420],0.543,0.885,0.831,141.357,-7.452,0,5,0.254,0.00192,0.072,0.36,0,135000,0,1941,1/1/1941,"La Ni帽a de la Venta (Buler铆as) [From The Film: ""La Ni帽a de la Venta""]",,Latin,11.0
54801,['Lola Flores'],[656420],0.639,0.567,0.888,131.179,-5.853,0,3,0.847,0.000525,0.0675,0.0473,0,141678,1,1941,1/1/1941,Cuatro Sevillanas de Baile (Sevillanas Con Orquesta),,Latin,11.0
54802,['Lola Flores'],[656420],0.667,0.572,0.868,124.102,-8.435,1,5,0.978,3.77e-05,0.715,0.207,0,131161,0,1941,1/1/1941,Aires Navide帽os Jerezanos (Villancico),,Latin,11.0
54803,['Lola Flores'],[656420],0.56,0.601,0.942,129.534,-6.8,1,8,0.444,0.0,0.0443,0.138,0,166160,0,1941,1/1/1941,Venga ****** el Volapie (Buler铆as),,Latin,11.0
54805,['Lola Flores'],[656420],0.516,0.261,0.526,117.993,-9.379,1,0,0.906,0.0,0.273,0.0464,0,295122,0,1941,1/1/1941,Romance de Juan Lim贸n (Buler铆as),,Latin,11.0
54806,['Lola Flores'],[656420],0.565,0.488,0.926,131.264,-7.824,1,3,0.882,0.0,0.095,0.0658,0,164453,0,1941,1/1/1941,Echale Guindas al Pavo,,Latin,11.0
54807,['Lola Flores'],[656420],0.511,0.312,0.842,98.3,-8.222,1,11,0.811,0.0,0.0792,0.0448,0,150973,2,1941,1/1/1941,"Don Quijote, Madrid - New York (Chotis)",,Latin,11.0
6882,['Alejandro Sanz'],[619388],0.55,0.00974,0.423,97.82,-28.753,1,6,0.995,0.846,0.0989,0.0457,0,89533,1,1944,1/1/1944,Alejandro Sanz: Pavane,,Latin,11.0
41263,['Jacob Do Bandolim'],[104741],0.618,0.635,0.897,118.024,-7.659,1,0,0.734,0.176,0.122,0.0324,0,189933,0,1946,1946,Flor De Abacate,,Latin,11.0
41264,['Jacob Do Bandolim'],[104741],0.617,0.644,0.965,101.634,-11.244,1,7,0.723,0.579,0.196,0.0307,0,183333,0,1946,1946,Noites Cariocas,,Latin,11.0
41265,['Jacob Do Bandolim'],[104741],0.388,0.554,0.771,154.359,-7.389,1,7,0.755,0.144,0.286,0.029,0,177573,1,1946,1946,Doce de C么co,,Latin,11.0
41266,['Jacob Do Bandolim'],[104741],0.659,0.711,0.963,103.859,-9.411,1,2,0.62,0.89,0.184,0.038,0,203600,1,1946,1946,Brejeiro,,Latin,11.0
41267,['Jacob Do Bandolim'],[104741],0.685,0.726,0.926,119.226,-10.107,1,2,0.523,0.927,0.112,0.0561,0,160373,1,1946,1946,Vale Tudo,,Latin,11.0
68864,['Pixinguinha'],[352294],0.566,0.787,0.965,91.067,-10.496,1,5,0.582,0.00104,0.293,0.0325,0,172133,1,1946,1946,Displicente,,Latin,11.0
68865,['Pixinguinha'],[352294],0.686,0.63,0.973,117.627,-12.219,1,0,0.948,0.95,0.119,0.0377,0,136467,0,1946,1946,Um A Zero,,Latin,11.0
68866,['Pixinguinha'],[352294],0.628,0.625,0.368,123.275,-13.811,0,7,0.966,0.911,0.156,0.0733,0,150960,0,1946,1946,Andr茅 de Sapato Novo,,Latin,11.0
68867,['Pixinguinha'],[352294],0.545,0.261,0.779,140.164,-17.108,1,2,0.971,0.951,0.0925,0.0364,0,170067,0,1946,1946,Naquele Tempo,,Latin,11.0
68868,['Pixinguinha'],[352294],0.611,0.543,0.937,96.321,-10.52,0,0,0.983,0.907,0.194,0.035,0,141627,0,1946,1946,L铆ngua De Preto,,Latin,11.0
23018,['Dalva de Oliveira'],[380259],0.592,0.342,0.83,117.207,-9.31,1,7,0.993,0.0332,0.389,0.0427,0,178675,13,1946,12/1/1946,Andorinha,,Latin,11.0
23019,['Dalva de Oliveira'],[380259],0.325,0.138,0.191,109.722,-15.094,1,7,0.994,0.083,0.315,0.0395,0,179223,10,1946,12/1/1946,Valsa da Despedida,,Latin,11.0
23020,['Dalva de Oliveira'],[380259],0.696,0.355,0.542,114.588,-11.597,1,10,0.994,0.558,0.24,0.0666,0,173642,9,1946,12/1/1946,Ver茫o do Hava铆,,Latin,11.0
23021,['Dalva de Oliveira'],[380259],0.435,0.17,0.418,81.595,-16.252,0,5,0.988,0.802,0.576,0.0456,0,165698,11,1946,12/1/1946,Timoneiro,,Latin,11.0
23023,['Dalva de Oliveira'],[380259],0.521,0.364,0.781,124.153,-14.509,1,1,0.995,0.0344,0.232,0.0887,0,165175,2,1946,12/1/1946,Meu Pa铆s Verdadeiro,,Latin,11.0
23024,['Dalva de Oliveira'],[380259],0.645,0.299,0.554,109.441,-10.682,0,11,0.996,0.915,0.175,0.0476,0,167038,2,1946,12/1/1946,Malaguenha,,Latin,11.0
23025,['Dalva de Oliveira'],[380259],0.617,0.788,0.962,114.983,-7.539,0,2,0.975,0.0393,0.203,0.0741,0,183774,8,1946,12/1/1946,Acorda Estela,,Latin,11.0
23026,['Dalva de Oliveira'],[380259],0.49,0.263,0.582,74.348,-14.266,0,10,0.989,0.037,0.48,0.0609,0,181417,3,1946,12/1/1946,Dois Cora莽玫es,,Latin,11.0
23027,['Dalva de Oliveira'],[380259],0.598,0.288,0.731,122.177,-11.137,0,10,0.993,0.0289,0.414,0.0443,0,174077,9,1946,12/1/1946,Mexicanita,,Latin,11.0
23028,['Dalva de Oliveira'],[380259],0.38,0.203,0.215,78.184,-12.303,1,5,0.995,0.356,0.339,0.0408,0,144869,1,1946,12/1/1946,Mais uma Hist贸ria de Amor,,Latin,11.0
9517,['Astor Piazzolla'],[607967],0.59,0.412,0.746,125.134,-9.505,1,0,0.951,0.854,0.0977,0.0326,0,184200,0,1946,1/1/1946,Taconeando,,Latin,11.0
9518,['Astor Piazzolla'],[607967],0.321,0.438,0.531,116.386,-10.655,0,11,0.981,0.426,0.377,0.0396,0,187027,0,1946,1/1/1946,Se Fue Sin Decirme Adios,,Latin,11.0
9519,['Astor Piazzolla'],[607967],0.413,0.453,0.713,126.819,-10.291,0,6,0.9,0.857,0.0579,0.0343,0,160040,0,1946,1/1/1946,De Mi Bamdonen,,Latin,11.0
9520,['Astor Piazzolla'],[607967],0.387,0.316,0.627,123.4,-11.9,0,2,0.955,0.805,0.233,0.0357,0,168907,0,1946,1/1/1946,Quejas De Bandoneon,,Latin,11.0
9521,['Astor Piazzolla'],[607967],0.522,0.421,0.645,128.203,-10.659,1,2,0.939,0.93,0.108,0.0328,0,191173,0,1946,1/1/1946,Tierra Querida,,Latin,11.0
9522,['Astor Piazzolla'],[607967],0.47,0.305,0.549,129.38,-14.101,0,6,0.963,0.9,0.11,0.0362,0,199760,0,1946,1/1/1946,Villeguita,,Latin,11.0
9523,['Astor Piazzolla'],[607967],0.51,0.341,0.689,129.452,-13.42,0,6,0.886,0.887,0.142,0.0411,0,163160,0,1946,1/1/1946,Se Arm貌,,Latin,11.0
9524,['Astor Piazzolla'],[607967],0.403,0.359,0.463,121.635,-13.014,0,6,0.935,0.945,0.247,0.0347,0,188160,0,1946,1/1/1946,Inspirati貌n,,Latin,11.0
9525,['Astor Piazzolla'],[607967],0.449,0.561,0.855,128.858,-8.222,1,5,0.832,0.809,0.384,0.033,0,168267,0,1946,1/1/1946,Chiclana,,Latin,11.0
9526,['Astor Piazzolla'],[607967],0.415,0.338,0.45,118.61,-11.902,0,1,0.97,0.316,0.158,0.0377,0,189333,0,1946,1/1/1946,Pigmali貌n,,Latin,11.0
9527,['Astor Piazzolla'],[607967],0.693,0.413,0.794,126.339,-10.241,1,2,0.903,0.882,0.102,0.0375,0,143667,0,1946,1/1/1946,El Pillete,,Latin,11.0
9529,['Astor Piazzolla'],[607967],0.484,0.377,0.73,126.31,-11.568,1,4,0.966,0.912,0.576,0.0361,0,163227,0,1946,1/1/1946,Todo Coraz貌n,,Latin,11.0
52197,['Lecuona Cuban Boys'],[140553],0.605,0.226,0.894,145.115,-17.753,1,5,0.991,0.887,0.121,0.0723,0,189335,0,1947,6/17/1947,Brilla Una Stela in Ciel,,Latin,11.0
52198,['Lecuona Cuban Boys'],[140553],0.431,0.314,0.675,82.976,-10.084,1,7,0.957,0.0508,0.394,0.0383,0,184690,0,1947,6/17/1947,Amapola,,Latin,11.0
52199,['Lecuona Cuban Boys'],[140553],0.559,0.316,0.395,140.196,-13.776,0,2,0.99,0.629,0.103,0.0996,0,193341,0,1947,6/17/1947,Ojos ******,,Latin,11.0
52200,['Lecuona Cuban Boys'],[140553],0.432,0.121,0.432,114.248,-16.553,1,0,0.984,0.104,0.118,0.0386,0,187037,0,1947,6/17/1947,Maria La 脭,,Latin,11.0
55241,['Los Panchos'],[354189],0.674,0.382,0.571,112.304,-12.291,1,2,0.969,0.0204,0.14,0.036,0,163173,52,1948,1948,Sin Ti - Remasterizado,,Latin,11.0
55242,['Los Panchos'],[354189],0.789,0.297,0.73,106.768,-11.253,1,1,0.979,0.000853,0.102,0.0654,0,171533,52,1948,1948,Contigo - Tema Remasterizado,,Latin,11.0
55243,['Los Panchos'],[354189],0.814,0.337,0.919,110.806,-11.728,0,10,0.965,0.0,0.183,0.037,0,131400,29,1948,1948,Triunfamos,,Latin,11.0
55244,['Los Panchos'],[354189],0.795,0.243,0.738,115.95,-12.25,0,5,0.955,0.00512,0.26,0.0447,0,155027,42,1948,1948,Una Copa M谩s - Remasterizado,,Latin,11.0
55245,['Los Panchos'],[354189],0.79,0.323,0.399,115.051,-14.937,1,2,0.945,0.00019,0.0885,0.0846,0,174400,29,1948,1948,No Me Quieras Tanto,,Latin,11.0
55246,['Los Panchos'],[354189],0.814,0.271,0.782,110.979,-11.514,1,6,0.984,0.00253,0.128,0.0374,0,166933,39,1948,1948,Amorcito Coraz贸n - Remasterizado,,Latin,11.0
55247,['Los Panchos'],[354189],0.65,0.525,0.487,98.566,-7.373,1,1,0.944,0.000125,0.253,0.0531,0,185560,33,1948,1948,Mi 脷ltimo Fracaso,,Latin,11.0
55248,['Los Panchos'],[354189],0.744,0.251,0.709,115.668,-17.245,0,0,0.989,0.523,0.122,0.0411,0,169760,28,1948,1948,Rayito de Luna - Remasterizado,,Latin,11.0
55249,['Los Panchos'],[354189],0.691,0.371,0.47,107.407,-13.909,0,3,0.988,0.224,0.134,0.0442,0,173200,32,1948,1948,Caminemos - Remasterizado,,Latin,11.0
55250,['Los Panchos'],[354189],0.693,0.349,0.447,113.02,-14.928,0,4,0.977,0.201,0.0925,0.0416,0,179907,31,1948,1948,Sin un Amor - Remasterizado,,Latin,11.0
55251,['Los Panchos'],[354189],0.729,0.569,0.776,111.296,-8.933,0,10,0.743,0.0,0.418,0.0334,0,161200,27,1948,1948,Flor de Azalea,,Latin,11.0
55252,['Los Panchos'],[354189],0.799,0.371,0.631,113.556,-9.394,1,9,0.925,1.43e-05,0.105,0.0585,0,173067,29,1948,1948,"No, No y No",,Latin,11.0
55253,['Los Panchos'],[354189],0.879,0.432,0.907,120.678,-12.064,1,9,0.847,6.17e-05,0.136,0.0416,0,177200,15,1948,1948,Me Voy Pa'l Pueblo,,Latin,11.0
55254,['Los Panchos'],[354189],0.831,0.247,0.778,108.179,-12.469,1,5,0.966,0.00254,0.196,0.0662,0,164333,24,1948,1948,Los Dos - Remasterizado,,Latin,11.0
55255,['Los Panchos'],[354189],0.885,0.476,0.726,115.155,-7.153,0,10,0.813,0.0,0.108,0.0357,0,167107,24,1948,1948,Ya Es Muy *****,,Latin,11.0
55256,['Los Panchos'],[354189],0.759,0.335,0.559,106.653,-8.687,1,2,0.928,0.0,0.0932,0.0335,0,160093,22,1948,1948,Perdida,,Latin,11.0
55257,['Los Panchos'],[354189],0.716,0.352,0.466,108.665,-11.764,0,9,0.96,0.00108,0.134,0.0547,0,177867,22,1948,1948,Un Siglo de Ausencia - Remasterizado,,Latin,11.0
55258,['Los Panchos'],[354189],0.618,0.168,0.385,109.167,-15.034,1,2,0.981,0.00628,0.0899,0.0343,0,165600,22,1948,1948,Nuestro Amor - Remasterizado,,Latin,11.0
55259,['Los Panchos'],[354189],0.729,0.555,0.525,125.92,-6.775,0,4,0.845,1.56e-06,0.167,0.0319,0,144667,19,1948,1948,Me Castiga Dios,,Latin,11.0
55260,['Los Panchos'],[354189],0.77,0.368,0.753,114.33,-10.194,1,3,0.918,7.73e-05,0.192,0.0363,0,174800,19,1948,1948,No Trates de Mentir,,Latin,11.0
55261,['Los Panchos'],[354189],0.655,0.39,0.618,92.433,-9.307,1,6,0.792,1.33e-05,0.364,0.0774,0,170333,7,1948,1948,La Hiedra,,Latin,11.0
55262,['Los Panchos'],[354189],0.833,0.308,0.602,118.486,-12.703,1,5,0.955,0.00139,0.224,0.0536,0,164373,7,1948,1948,Sin Remedio,,Latin,11.0
55263,['Los Panchos'],[354189],0.662,0.364,0.528,112.286,-13.314,1,2,0.969,0.00199,0.219,0.0368,0,163160,7,1948,1948,Sin Ti,,Latin,11.0
55264,['Los Panchos'],[354189],0.824,0.384,0.813,116.588,-9.997,1,9,0.955,0.000121,0.145,0.0542,0,180000,6,1948,1948,Mi Magdalena,,Latin,11.0
55265,['Los Panchos'],[354189],0.766,0.245,0.603,107.276,-13.326,1,2,0.939,0.0,0.094,0.0406,0,159467,5,1948,1948,Perdida,,Latin,11.0
55266,['Los Panchos'],[354189],0.704,0.335,0.54,99.495,-13.162,1,1,0.836,3.22e-06,0.138,0.0728,0,184240,4,1948,1948,Mi 脷ltimo Fracaso,,Latin,11.0
55267,['Los Panchos'],[354189],0.813,0.417,0.643,105.427,-8.664,0,9,0.894,0.0,0.346,0.0708,0,175867,5,1948,1948,Amor de la *****,,Latin,11.0
55268,['Los Panchos'],[354189],0.752,0.306,0.756,114.926,-15.173,0,0,0.986,0.066,0.108,0.035,0,171240,5,1948,1948,Rayito de Luna,,Latin,11.0
55269,['Los Panchos'],[354189],0.582,0.481,0.551,113.535,-13.013,0,4,0.944,0.00467,0.106,0.0446,0,181000,4,1948,1948,Sin un Amor,,Latin,11.0
55270,['Los Panchos'],[354189],0.884,0.314,0.782,116.209,-12.68,0,10,0.809,0.0,0.12,0.0404,0,165000,4,1948,1948,Ya Es Muy *****,,Latin,11.0
55271,['Los Panchos'],[354189],0.705,0.574,0.534,101.371,-9.038,0,4,0.866,7.35e-06,0.371,0.0397,0,173640,3,1948,1948,Caminemos,,Latin,11.0
55272,['Los Panchos'],[354189],0.719,0.422,0.627,101.883,-8.617,1,0,0.865,1.44e-06,0.113,0.0293,0,172160,4,1948,1948,No Te Vayas Sin Mi,,Latin,11.0
55273,['Los Panchos'],[354189],0.608,0.144,0.383,109.658,-16.141,1,2,0.981,0.000273,0.0956,0.0347,0,164693,4,1948,1948,Nuestro Amor,,Latin,11.0
55274,['Los Panchos'],[354189],0.722,0.45,0.575,125.889,-10.375,0,4,0.872,0.0,0.167,0.0357,0,144333,3,1948,1948,Me Castiga Dios,,Latin,11.0
55275,['Los Panchos'],[354189],0.813,0.264,0.617,114.23,-13.371,1,9,0.95,2.08e-05,0.209,0.0667,0,172493,4,1948,1948,"No, No y No",,Latin,11.0
55276,['Los Panchos'],[354189],0.699,0.29,0.498,108.46,-14.935,0,9,0.969,0.00246,0.135,0.0553,0,177507,3,1948,1948,Un Siglo de Ausencia,,Latin,11.0
55277,['Los Panchos'],[354189],0.735,0.311,0.667,103.832,-12.122,1,0,0.736,8.52e-06,0.343,0.0826,0,146600,3,1948,1948,Ladrona de Besos,,Latin,11.0
66083,"['P茅rez Prado', 'Beny Mor茅']","[310383, 758194]",0.516,0.946,0.294,135.033,-8.728,0,1,0.648,0.476,0.146,0.163,0,144960,10,1949,1949,Babarabatiri - Mambo,,Latin,11.0
66085,['P茅rez Prado'],[310383],0.704,0.638,0.837,137.396,-9.522,1,1,0.0862,0.251,0.115,0.0457,0,140867,37,1949,1949,Patricia,,Latin,11.0
66086,['P茅rez Prado'],[310383],0.639,0.828,0.608,125.475,-7.212,1,5,0.745,0.812,0.442,0.138,0,185013,31,1949,1949,Qu茅 Rico el Mambo,,Latin,11.0
66087,['P茅rez Prado'],[310383],0.601,0.658,0.941,87.276,-13.354,1,2,0.264,0.000138,0.34,0.0366,0,143773,33,1949,1949,Guaglione,,Latin,11.0
66088,['P茅rez Prado'],[310383],0.527,0.593,0.633,109.739,-8.815,1,3,0.47,0.686,0.134,0.0435,0,179667,26,1949,1949,Cherry Pink And Apple Blossom White,,Latin,11.0
66089,['P茅rez Prado'],[310383],0.777,0.63,0.837,84.38,-6.737,1,10,0.837,0.874,0.0493,0.292,0,167320,24,1949,1949,Mambo No. 5,,Latin,11.0
66090,['P茅rez Prado'],[310383],0.596,0.545,0.639,209.322,-9.372,0,7,0.804,0.337,0.192,0.115,0,134760,26,1949,1949,"Quiz谩s, Quiz谩s, Quiz谩s (Perhaps, Perhaps, Perhaps)",,Latin,11.0
66091,['P茅rez Prado'],[310383],0.659,0.496,0.691,145.872,-11.464,0,2,0.484,0.000302,0.0657,0.0556,0,150293,24,1949,1949,Perfidia,,Latin,11.0
66092,['P茅rez Prado'],[310383],0.834,0.445,0.787,127.587,-8.131,0,0,0.81,0.816,0.0746,0.0496,0,150387,23,1949,1949,Mambo en Sax,,Latin,11.0
66093,['P茅rez Prado'],[310383],0.597,0.597,0.566,132.059,-7.731,0,5,0.507,0.958,0.0973,0.208,0,189987,21,1949,1949,Mambo No. 8,,Latin,11.0
66094,['P茅rez Prado'],[310383],0.897,0.96,0.973,118.024,-6.799,1,7,0.305,0.794,0.0502,0.112,0,100347,14,1949,1949,Heigh-Ho (The Dwarfs' Marching Song),,Latin,11.0
66095,['P茅rez Prado'],[310383],0.665,0.468,0.81,146.395,-8.81,1,10,0.594,0.679,0.537,0.0621,0,158027,15,1949,1949,Skokiaan,,Latin,11.0
66096,['P茅rez Prado'],[310383],0.526,0.489,0.742,94.422,-13.382,1,7,0.918,0.863,0.087,0.0564,0,186840,20,1949,1949,El Manisero,,Latin,11.0
66097,['P茅rez Prado'],[310383],0.449,0.86,0.634,139.33,-9.69,0,11,0.871,0.741,0.113,0.05,0,137040,11,1949,1949,Caballo ****,,Latin,11.0
66098,['P茅rez Prado'],[310383],0.624,0.854,0.881,157.793,-9.689,1,11,0.66,0.941,0.12,0.0581,0,118720,12,1949,1949,Qui茅n Ser谩 (Sway),,Latin,11.0
66099,['P茅rez Prado'],[310383],0.697,0.818,0.644,139.775,-8.093,1,0,0.496,0.781,0.0233,0.149,0,139227,12,1949,1949,Marilyn Monroe Mambo,,Latin,11.0
66100,['P茅rez Prado'],[310383],0.578,0.576,0.93,148.271,-7.999,1,1,0.764,0.873,0.219,0.0531,0,192907,11,1949,1949,Mambo a la Kenton,,Latin,11.0
66101,['P茅rez Prado'],[310383],0.594,0.405,0.785,96.241,-10.969,0,5,0.0755,0.0,0.166,0.0563,0,220200,11,1949,1949,Anna (El **** Zumb贸n),,Latin,11.0
66102,['P茅rez Prado'],[310383],0.733,0.431,0.759,137.985,-9.281,1,2,0.421,0.801,0.0587,0.0782,0,158973,10,1949,1949,Silbando Mambo,,Latin,11.0
66103,['P茅rez Prado'],[310383],0.741,0.841,0.833,89.193,-9.296,0,5,0.817,0.00157,0.133,0.0938,0,119493,9,1949,1949,Frenesi,,Latin,11.0
66104,['P茅rez Prado'],[310383],0.632,0.844,0.712,135.18,-6.957,1,8,0.501,0.896,0.0892,0.0626,0,218680,9,1949,1949,Pianolo,,Latin,11.0
9528,['Astor Piazzolla'],[607967],0.362,0.457,0.312,126.191,-10.794,1,3,0.983,0.906,0.157,0.0426,0,195112,1,1949,5/9/1949,La **********,,Latin,11.0
11355,"['Beny Mor茅', 'P茅rez Prado']","[758194, 310383]",0.56,0.656,0.793,147.801,-7.093,1,1,0.81,0.000266,0.442,0.0802,0,206587,11,1949,1949,Pachito E'Che,,Latin,11.0
47546,['Jos茅 Alfredo Jim茅nez'],[267411],0.418,0.393,0.819,86.055,-12.243,1,0,0.745,0.0,0.23,0.0444,0,159293,21,1950,1950,El Caballo Blanco,,Latin,11.0
47547,['Jos茅 Alfredo Jim茅nez'],[267411],0.444,0.594,0.874,82.381,-10.444,1,5,0.58,8.32e-06,0.618,0.0514,0,168613,24,1950,1950,A la Luz de los Cocuyos,,Latin,11.0
47548,['Jos茅 Alfredo Jim茅nez'],[267411],0.431,0.412,0.857,144.52,-11.405,1,5,0.699,0.0,0.0862,0.0478,0,144867,21,1950,1950,Cuando los A帽os Pasen,,Latin,11.0
47557,['Jos茅 Alfredo Jim茅nez'],[267411],0.332,0.27,0.604,76.042,-12.092,1,7,0.753,0.0,0.328,0.0411,0,189120,16,1950,1950,Maldici贸n Ranchera,,Latin,11.0
47558,['Jos茅 Alfredo Jim茅nez'],[267411],0.55,0.314,0.706,90.639,-12.493,1,2,0.794,0.0,0.0813,0.0499,0,178640,13,1950,1950,All谩 T煤 Si Me Olvidas,,Latin,11.0
47559,['Jos茅 Alfredo Jim茅nez'],[267411],0.413,0.406,0.522,90.813,-12.957,1,4,0.744,0.0,0.313,0.0346,0,220480,14,1950,1950,Camino de Guanajuato,,Latin,11.0
47565,['Jos茅 Alfredo Jim茅nez'],[267411],0.344,0.344,0.755,180.122,-10.969,1,7,0.745,0.0,0.057,0.0593,0,147720,11,1950,1950,Buena o Mala,,Latin,11.0
47566,['Jos茅 Alfredo Jim茅nez'],[267411],0.333,0.23,0.324,81.468,-13.539,1,7,0.836,0.0,0.271,0.0443,0,182667,10,1950,1950,La Cruz del Cielo,,Latin,11.0
47567,['Jos茅 Alfredo Jim茅nez'],[267411],0.455,0.282,0.674,84.15,-11.94,1,5,0.63,0.0,0.283,0.0396,0,192493,11,1950,1950,Tu Recuerdo en Cuatro Copas,,Latin,11.0
47568,['Jos茅 Alfredo Jim茅nez'],[267411],0.392,0.219,0.409,139.136,-13.286,1,2,0.822,0.0,0.361,0.0505,0,190133,10,1950,1950,La Estrella de Jalisco,,Latin,11.0
47576,['Jos茅 Alfredo Jim茅nez'],[267411],0.341,0.35,0.7,87.205,-12.712,1,9,0.727,0.0,0.11,0.0363,0,150640,10,1950,1950,Una Noche de Tantas,,Latin,11.0
47577,['Jos茅 Alfredo Jim茅nez'],[267411],0.456,0.286,0.526,91.729,-9.604,1,4,0.814,0.0,0.669,0.0636,0,170667,4,1950,1950,Porque Volviste - Ranchera,,Latin,11.0
66105,['P茅rez Prado'],[310383],0.696,0.743,0.776,137.276,-6.623,1,1,0.0836,0.197,0.119,0.0439,0,138747,3,1950,1950,Patricia,,Latin,11.0
47549,['Jos茅 Alfredo Jim茅nez'],[267411],0.418,0.586,0.637,173.744,-4.474,1,0,0.795,6.24e-06,0.338,0.087,0,155013,40,1951,1951,Paloma Querida,,Latin,11.0
47550,['Jos茅 Alfredo Jim茅nez'],[267411],0.495,0.386,0.534,89.834,-8.142,0,4,0.594,2.4e-06,0.0827,0.0427,0,174080,21,1951,1951,El Jinete,,Latin,11.0
47551,['Jos茅 Alfredo Jim茅nez'],[267411],0.422,0.27,0.784,176.71,-9.386,1,9,0.902,1.68e-05,0.146,0.0696,0,140333,20,1951,1951,T煤 y la Mentira,,Latin,11.0
