,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
67497,['Peggy Lee'],[467749],0.554,0.121,0.116,99.796,-12.199,1,3,0.987,0.0117,0.14,0.031,0,184640,10,1941,1941,Ev'rything I Love,,Avant-Garde,15.0
67498,['Peggy Lee'],[467749],0.587,0.266,0.598,144.948,-11.839,0,7,0.969,0.0138,0.344,0.0571,0,197027,10,1941,1941,My Little Cousin,,Avant-Garde,15.0
67499,['Peggy Lee'],[467749],0.467,0.122,0.304,75.813,-12.384,0,7,0.914,1.99e-05,0.211,0.0325,0,196467,10,1941,1941,My Old Flame,,Avant-Garde,15.0
67518,['Peggy Lee'],[467749],0.748,0.409,0.909,154.107,-11.286,1,8,0.911,0.0212,0.319,0.0533,0,180013,0,1941,1941,Winter Weather - Mono Recording,,Avant-Garde,15.0
67509,['Peggy Lee'],[467749],0.683,0.243,0.826,151.66,-11.124,0,7,0.769,0.0,0.399,0.0494,0,154560,6,1948,3/19/1948,I Can't Give You Anything But Love,,Avant-Garde,15.0
67510,['Peggy Lee'],[467749],0.785,0.284,0.523,125.266,-10.177,0,9,0.768,2.49e-05,0.169,0.0433,0,147800,7,1948,3/19/1948,Why Don't You Do Right (Get Me **** Money Too),,Avant-Garde,15.0
67511,['Peggy Lee'],[467749],0.767,0.189,0.797,144.941,-12.098,1,7,0.845,1.68e-05,0.1,0.0533,0,177933,3,1948,3/19/1948,Them There Eyes,,Avant-Garde,15.0
67512,['Peggy Lee'],[467749],0.435,0.0995,0.359,128.744,-14.946,1,1,0.843,0.000126,0.0484,0.0374,0,189667,4,1948,3/19/1948,Stormy Weather,,Avant-Garde,15.0
67513,['Peggy Lee'],[467749],0.672,0.152,0.552,124.041,-13.927,1,7,0.873,0.00277,0.122,0.0369,0,184907,5,1948,3/19/1948,'Deed I Do,,Avant-Garde,15.0
67544,['Peggy Lee'],[467749],0.241,0.0819,0.0668,103.465,-18.851,0,7,0.938,0.041,0.413,0.0364,0,190227,3,1948,3/19/1948,Don't Smoke In Bed,,Avant-Garde,15.0
67500,['Peggy Lee'],[467749],0.468,0.256,0.413,126.649,-13.981,1,7,0.762,2e-05,0.465,0.0341,0,163240,24,1954,1/1/1954,Snow,,Avant-Garde,15.0
67522,['Peggy Lee'],[467749],0.585,0.192,0.498,114.22,-12.259,1,7,0.541,0.0,0.362,0.0419,0,148627,14,1954,1/1/1954,Sisters,,Avant-Garde,15.0
67523,['Peggy Lee'],[467749],0.201,0.259,0.183,86.332,-10.514,1,7,0.838,1.97e-06,0.189,0.029,0,200227,11,1954,1/1/1954,White Christmas,,Avant-Garde,15.0
67533,['Peggy Lee'],[467749],0.324,0.14,0.186,76.744,-15.666,0,4,0.727,2.73e-06,0.348,0.0349,0,183000,7,1954,1/1/1954,"Love, You Didn't Do Right By Me",,Avant-Garde,15.0
67402,['Peggy Lee'],[467749],0.452,0.149,0.31,102.48,-17.29,1,10,0.932,1.12e-06,0.374,0.0387,0,207347,7,1955,1/1/1955,******** Loves Me,,Avant-Garde,15.0
67403,['Peggy Lee'],[467749],0.232,0.251,0.0738,111.167,-16.176,1,0,0.87,0.0923,0.102,0.0359,0,135307,7,1955,1/1/1955,"Oh, Didn't He Ramble",,Avant-Garde,15.0
67411,['Peggy Lee'],[467749],0.183,0.164,0.164,76.898,-15.467,1,8,0.886,0.00924,0.289,0.0321,0,179120,6,1955,1/1/1955,I Never Knew,,Avant-Garde,15.0
67426,['Peggy Lee'],[467749],0.257,0.097,0.249,176.156,-16.302,1,10,0.911,5.08e-06,0.184,0.0373,0,153747,6,1955,1/1/1955,He Needs Me,,Avant-Garde,15.0
67501,['Peggy Lee'],[467749],0.334,0.169,0.174,38.406,-17.135,1,9,0.841,0.000501,0.254,0.0335,0,219907,35,1955,1/1/1955,Bye Bye Blackbird,,Avant-Garde,15.0
67529,['Peggy Lee'],[467749],0.615,0.303,0.573,109.681,-11.152,0,7,0.702,0.0,0.319,0.0517,0,155747,14,1955,1/1/1955,Sugar (That Sugar Baby Of Mine),,Avant-Garde,15.0
67534,['Peggy Lee'],[467749],0.307,0.169,0.15,106.673,-13.853,1,6,0.569,0.000468,0.178,0.0342,0,164773,14,1955,1/1/1955,Sing A Rainbow,,Avant-Garde,15.0
67550,['Peggy Lee'],[467749],0.646,0.324,0.802,131.227,-9.916,0,7,0.849,0.0,0.0966,0.0412,0,129707,8,1955,1/1/1955,What Can I Say After I Say I'm Sorry,,Avant-Garde,15.0
67560,['Peggy Lee'],[467749],0.649,0.606,0.804,134.993,-6.664,0,0,0.662,0.0,0.349,0.0434,0,135187,7,1955,1/1/1955,I'm Gonna Meet My Sweetie Now,,Avant-Garde,15.0
67404,['Peggy Lee'],[467749],0.512,0.0507,0.309,117.839,-15.687,0,8,0.927,0.0,0.0835,0.0498,0,199253,13,1956,1/1/1956,When The World Was Young,,Avant-Garde,15.0
67502,['Peggy Lee'],[467749],0.52,0.182,0.186,130.331,-11.472,1,8,0.845,1.87e-06,0.266,0.0423,0,186333,40,1956,1/1/1956,Black ****** - Single Version,,Avant-Garde,15.0
67514,['Peggy Lee'],[467749],0.718,0.385,0.64,94.147,-7.999,1,7,0.559,0.0,0.0938,0.0596,0,148893,31,1956,1/1/1956,I've Got You Under My Skin - Single Version,,Avant-Garde,15.0
67519,['Peggy Lee'],[467749],0.615,0.353,0.626,135.731,-7.936,0,0,0.788,0.0,0.0543,0.0442,0,128293,27,1956,1/1/1956,Love Me Or Leave Me,,Avant-Garde,15.0
67530,['Peggy Lee'],[467749],0.485,0.188,0.308,65.468,-16.533,1,8,0.857,7.23e-06,0.149,0.0541,0,202240,21,1956,1/1/1956,Gee Baby (Ain't I Good To You),,Avant-Garde,15.0
67536,['Peggy Lee'],[467749],0.562,0.562,0.712,127.913,-6.6,1,7,0.331,0.0,0.113,0.0425,0,127547,17,1956,1/1/1956,My Heart Belongs To Daddy - Single Version,,Avant-Garde,15.0
67545,['Peggy Lee'],[467749],0.411,0.204,0.233,77.183,-15.719,1,0,0.857,0.0,0.11,0.0511,0,168040,16,1956,1/1/1956,There's A Small Hotel,,Avant-Garde,15.0
67551,['Peggy Lee'],[467749],0.496,0.205,0.135,134.116,-13.337,1,7,0.873,0.0,0.137,0.0421,0,203093,17,1956,1/1/1956,It Ain't Necessarily So,,Avant-Garde,15.0
67552,['Peggy Lee'],[467749],0.43,0.0863,0.136,104.132,-17.913,1,5,0.907,0.0,0.127,0.046,0,193120,15,1956,1/1/1956,A Woman Alone With The *****,,Avant-Garde,15.0
67553,['Peggy Lee'],[467749],0.408,0.131,0.258,123.754,-14.194,0,10,0.929,0.0,0.0977,0.0386,0,163427,15,1956,1/1/1956,Easy Living,,Avant-Garde,15.0
67554,['Peggy Lee'],[467749],0.598,0.173,0.447,76.729,-12.829,1,1,0.789,0.0,0.194,0.055,0,137280,14,1956,1/1/1956,I Didn't Know What Time It Was,,Avant-Garde,15.0
67555,['Peggy Lee'],[467749],0.37,0.0489,0.112,105.928,-20.368,1,1,0.92,6.55e-06,0.139,0.0453,0,203133,15,1956,1/1/1956,You're My Thrill,,Avant-Garde,15.0
4356,['Moondog'],[496525],0.542,0.378,0.609,93.619,-18.753,1,6,0.507,0.762,0.109,0.0567,0,110200,12,1956,1956,Big Cat,,Avant-Garde,15.0
4357,['Moondog'],[496525],0.657,0.373,0.975,55.808,-18.445,1,0,0.41,1.23e-06,0.802,0.351,0,50773,11,1956,1956,Dance Rehearsal,,Avant-Garde,15.0
4358,['Moondog'],[496525],0.653,0.988,0.284,104.68,-17.74,1,8,0.0677,2.39e-05,0.18,0.0786,0,76667,10,1956,1956,Tap Dance,,Avant-Garde,15.0
4360,['Moondog'],[496525],0.446,0.525,0.193,172.733,-18.86,1,6,0.0996,0.0652,0.278,0.485,0,217667,9,1956,1956,Street Scene,,Avant-Garde,15.0
4362,['Moondog'],[496525],0.512,0.624,0.581,102.791,-20.64,0,6,0.474,0.908,0.0977,0.0684,0,137707,9,1956,1956,**** Suite,,Avant-Garde,15.0
4366,['Moondog'],[496525],0.862,0.786,0.971,101.475,-16.177,0,9,0.0762,0.102,0.0784,0.0327,0,90760,22,1956,1956,Caribea,,Avant-Garde,15.0
4367,['Moondog'],[496525],0.608,0.097,0.471,119.808,-22.651,1,2,0.99,0.904,0.117,0.0759,0,103000,21,1956,1956,To A Sea Horse,,Avant-Garde,15.0
4368,['Moondog'],[496525],0.74,0.393,0.96,101.613,-21.38,0,5,0.77,0.326,0.0974,0.0554,0,49667,18,1956,1956,Trees ******* The Sky,,Avant-Garde,15.0
4369,['Moondog'],[496525],0.699,0.799,0.86,115.234,-14.407,0,11,0.057,0.00125,0.0203,0.0551,0,123373,17,1956,1956,"Death, When You Come To Me",,Avant-Garde,15.0
4370,['Moondog'],[496525],0.377,0.562,0.56,80.878,-13.396,0,7,0.879,0.11,0.668,0.335,0,135133,18,1956,1956,Tree Trail,,Avant-Garde,15.0
4372,['Moondog'],[496525],0.306,0.921,0.613,84.051,-10.498,1,5,0.693,0.623,0.152,0.502,0,415533,16,1956,1956,Surf Session,,Avant-Garde,15.0
4374,['Moondog'],[496525],0.633,0.637,0.893,178.743,-14.892,1,8,0.317,0.12,0.377,0.0883,0,133640,13,1956,1956,Lullaby,,Avant-Garde,15.0
4375,['Moondog'],[496525],0.356,0.623,0.963,180.378,-13.764,0,9,0.705,0.00163,0.186,0.289,0,129200,12,1956,1956,Frog Bog,,Avant-Garde,15.0
4376,['Moondog'],[496525],0.394,0.944,0.785,135.25,-14.026,1,8,0.00172,0.926,0.0396,0.0595,0,67533,13,1956,1956,Oo Debut,,Avant-Garde,15.0
67405,['Peggy Lee'],[467749],0.262,0.219,0.118,112.194,-13.534,0,10,0.968,0.00439,0.158,0.0323,0,225013,19,1957,1957,The Man I Love - **** Digital Remaster,,Avant-Garde,15.0
67433,['Peggy Lee'],[467749],0.227,0.142,0.107,167.499,-16.745,1,3,0.856,0.00144,0.367,0.0351,0,244680,12,1957,1957,Happiness Is A Thing ****** Joe - Remastered,,Avant-Garde,15.0
67443,['Peggy Lee'],[467749],0.258,0.152,0.153,103.636,-15.405,1,4,0.947,0.00259,0.324,0.0365,0,173627,11,1957,1957,That's All,,Avant-Garde,15.0
67451,['Peggy Lee'],[467749],0.629,0.281,0.527,126.595,-10.66,1,8,0.865,0.0,0.096,0.0522,0,134547,14,1957,1957,So ****,,Avant-Garde,15.0
67452,['Peggy Lee'],[467749],0.644,0.539,0.719,138.07,-6.881,0,7,0.765,0.0,0.0895,0.0652,0,142240,10,1957,1957,It's All Right With Me,,Avant-Garde,15.0
67456,['Peggy Lee'],[467749],0.223,0.104,0.0853,78.416,-14.811,1,11,0.943,6.28e-05,0.124,0.033,0,164397,10,1957,1957,My Heart Stood Still,,Avant-Garde,15.0
67457,['Peggy Lee'],[467749],0.201,0.228,0.0863,78.326,-14.509,1,8,0.954,0.0189,0.112,0.0332,0,253160,9,1957,1957,Please Be Kind,,Avant-Garde,15.0
67515,['Peggy Lee'],[467749],0.211,0.18,0.101,83.208,-16.177,0,5,0.96,0.242,0.271,0.0352,0,218053,38,1957,1957,The Folks Who Live On The Hill - **** Digital Remaster,,Avant-Garde,15.0
67427,['Peggy Lee'],[467749],0.388,0.00615,0.256,84.402,-28.159,1,8,0.982,3.74e-05,0.0823,0.044,0,149493,11,1958,9/30/1958,I Don't Want To Play In Your Yard,,Avant-Garde,15.0
67397,"['Peggy Lee', 'George Shearing']","[467749, 642664]",0.514,0.0838,0.208,64.232,-19.331,1,9,0.98,0.000452,0.105,0.0339,0,144293,13,1959,1959,"There'll Be Another Spring - Live In Miami, ******* / Remastered ****",,Avant-Garde,15.0
67398,"['Peggy Lee', 'George Shearing']","[467749, 642664]",0.53,0.053,0.182,122.024,-22.161,0,5,0.979,0.00815,0.132,0.0382,0,154573,11,1959,1959,"All Too Soon - Live In Miami, ******* / Remastered ****",,Avant-Garde,15.0
67399,"['Peggy Lee', 'George Shearing']","[467749, 642664]",0.56,0.162,0.539,210.783,-13.675,0,5,0.816,1.06e-05,0.0933,0.0608,0,171000,11,1959,1959,"You Came A Long Way From St. Louis - Live In Miami, ******* / Remastered ****",,Avant-Garde,15.0
67400,"['Peggy Lee', 'George Shearing']","[467749, 642664]",0.658,0.174,0.471,94.455,-15.294,1,5,0.938,8.28e-05,0.104,0.0306,0,183267,24,1959,1959,"Do I Love You? - Live In Miami, ******* / Remastered ****",,Avant-Garde,15.0
67401,"['Peggy Lee', 'George Shearing']","[467749, 642664]",0.621,0.172,0.374,104.552,-14.907,1,1,0.927,6.01e-05,0.0932,0.044,0,147267,14,1959,1959,"I Lost My Sugar In Salt Lake City - Live In Miami, ******* / Remastered ****",,Avant-Garde,15.0
67406,['Peggy Lee'],[467749],0.563,0.367,0.696,130.302,-9.673,0,7,0.467,0.0,0.114,0.0541,0,147000,15,1959,1/1/1959,Back In Your Own Back Yard,,Avant-Garde,15.0
67412,['Peggy Lee'],[467749],0.66,0.24,0.63,106.294,-12.416,0,5,0.731,0.0,0.287,0.0431,0,176720,15,1959,1959,I Don't Know Enough About You,,Avant-Garde,15.0
67413,['Peggy Lee'],[467749],0.621,0.127,0.329,81.415,-14.823,1,10,0.918,1.5e-06,0.131,0.044,0,162000,17,1959,5/4/1959,You're Getting To Be A Habit With Me - Remastered,,Avant-Garde,15.0
67421,['Peggy Lee'],[467749],0.514,0.395,0.792,176.659,-8.16,0,0,0.683,0.0,0.391,0.0433,0,125493,16,1959,1/1/1959,Jump For Joy,,Avant-Garde,15.0
67428,['Peggy Lee'],[467749],0.775,0.389,0.471,131.061,-8.902,0,9,0.71,0.000363,0.134,0.0685,0,134200,15,1959,5/4/1959,It's A Wonderful World,,Avant-Garde,15.0
67429,['Peggy Lee'],[467749],0.85,0.264,0.613,130.644,-9.358,1,7,0.767,0.0,0.0897,0.0755,0,108907,14,1959,5/4/1959,I'm Beginning To See The Light,,Avant-Garde,15.0
67430,['Peggy Lee'],[467749],0.658,0.419,0.777,83.139,-11.365,0,5,0.389,0.0,0.14,0.0817,0,133333,11,1959,1959,My Man,,Avant-Garde,15.0
67434,['Peggy Lee'],[467749],0.696,0.369,0.68,76.765,-7.495,1,8,0.54,0.0,0.134,0.0415,0,193000,13,1959,5/4/1959,Life Is For Livin',,Avant-Garde,15.0
67440,['Peggy Lee'],[467749],0.589,0.386,0.518,142.371,-8.013,0,5,0.75,0.0,0.15,0.0441,0,127800,13,1959,5/4/1959,Alone Together,,Avant-Garde,15.0
67444,['Peggy Lee'],[467749],0.704,0.239,0.699,76.259,-12.71,1,0,0.914,1.82e-06,0.119,0.0574,0,136800,12,1959,5/4/1959,Lullaby In Rhythm,,Avant-Garde,15.0
67453,['Peggy Lee'],[467749],0.533,0.235,0.367,86.971,-11.1,0,1,0.797,0.0,0.3,0.0425,0,176013,11,1959,1959,They Can't Take That Away From Me,,Avant-Garde,15.0
67458,['Peggy Lee'],[467749],0.669,0.26,0.567,127.273,-11.805,1,3,0.774,0.0,0.111,0.0403,0,119720,11,1959,1/1/1959,When My Sugar Walks Down The Street,,Avant-Garde,15.0
67459,['Peggy Lee'],[467749],0.654,0.303,0.799,70.109,-11.948,0,0,0.748,0.0,0.31,0.034,0,167227,11,1959,1/1/1959,Cheek To Cheek,,Avant-Garde,15.0
67460,['Peggy Lee'],[467749],0.466,0.245,0.531,119.832,-14.08,0,10,0.702,0.0,0.117,0.0395,0,179787,10,1959,1/1/1959,Old Devil Moon,,Avant-Garde,15.0
67503,['Peggy Lee'],[467749],0.838,0.171,0.397,135.925,-12.614,0,4,0.23,0.0,0.11,0.0729,0,199600,52,1959,5/4/1959,Fever,,Avant-Garde,15.0
67504,['Peggy Lee'],[467749],0.648,0.241,0.634,135.887,-11.98,1,7,0.755,0.0,0.146,0.0407,0,133813,50,1959,1/1/1959,Ain't We Got Fun,,Avant-Garde,15.0
67520,['Peggy Lee'],[467749],0.325,0.0891,0.172,110.567,-18.699,1,7,0.899,4.54e-05,0.556,0.0348,0,197973,37,1959,1959,Mr. Wonderful,,Avant-Garde,15.0
67531,['Peggy Lee'],[467749],0.55,0.236,0.449,139.934,-14.264,0,7,0.855,0.000741,0.118,0.0465,0,139960,24,1959,5/4/1959,"It's Been A Long, Long Time",,Avant-Garde,15.0
67537,['Peggy Lee'],[467749],0.705,0.187,0.5,110.85,-12.014,0,9,0.699,0.0,0.179,0.0369,0,172547,24,1959,1/1/1959,Just In Time,,Avant-Garde,15.0
67538,['Peggy Lee'],[467749],0.728,0.422,0.69,116.813,-5.932,0,5,0.663,0.0,0.0832,0.0533,0,130200,23,1959,5/4/1959,Ridin' High,,Avant-Garde,15.0
67556,['Peggy Lee'],[467749],0.686,0.319,0.796,98.229,-10.147,1,10,0.774,0.0,0.0846,0.0468,0,132693,20,1959,5/4/1959,Things Are Swingin',,Avant-Garde,15.0
67561,['Peggy Lee'],[467749],0.698,0.333,0.802,137.983,-5.111,1,0,0.557,0.0,0.0934,0.0391,0,173840,19,1959,5/4/1959,"Alright, Okay, You Win",,Avant-Garde,15.0
67407,['Peggy Lee'],[467749],0.659,0.144,0.452,116.863,-14.291,1,0,0.805,0.0,0.303,0.083,0,147733,17,1960,5/1/1960,Whee Baby,,Avant-Garde,15.0
67408,['Peggy Lee'],[467749],0.678,0.121,0.69,104.915,-16.664,1,7,0.77,0.0,0.187,0.0362,0,149093,17,1960,5/1/1960,You Don't Know - **** Version,,Avant-Garde,15.0
67414,['Peggy Lee'],[467749],0.744,0.225,0.845,130.778,-17.33,0,0,0.776,2.15e-05,0.111,0.0433,0,130360,16,1960,1/4/1960,Hey There,,Avant-Garde,15.0
67415,['Peggy Lee'],[467749],0.683,0.489,0.761,111.506,-13.223,1,0,0.758,0.0,0.292,0.0518,0,133227,15,1960,1/4/1960,On The Street Where You Live - Remastered,,Avant-Garde,15.0
67416,['Peggy Lee'],[467749],0.388,0.0792,0.122,123.65,-17.685,1,1,0.892,0.0,0.113,0.0462,0,177693,15,1960,5/1/1960,Let's **** It A Day - Remastered,,Avant-Garde,15.0
67417,['Peggy Lee'],[467749],0.763,0.177,0.636,124.543,-13.848,1,1,0.607,0.0,0.0776,0.0823,0,145093,16,1960,5/1/1960,Louisville Lou (That Vampin' Lady) - Remastered,,Avant-Garde,15.0
67422,['Peggy Lee'],[467749],0.465,0.053,0.633,120.371,-20.22,1,1,0.922,0.00023,0.111,0.0366,0,141120,16,1960,5/1/1960,Where Do I Go From Here,,Avant-Garde,15.0
67423,['Peggy Lee'],[467749],0.784,0.246,0.556,127.43,-17.913,1,10,0.772,0.00703,0.0828,0.0364,0,149507,14,1960,1/4/1960,Dance Only With Me,,Avant-Garde,15.0
67424,['Peggy Lee'],[467749],0.632,0.255,0.426,103.113,-17.325,0,5,0.871,0.0,0.15,0.029,0,167667,12,1960,1/4/1960,Wish You Were Here,,Avant-Garde,15.0
67431,['Peggy Lee'],[467749],0.679,0.337,0.955,152.486,-13.54,0,3,0.807,0.0,0.0512,0.118,0,119867,14,1960,1/4/1960,The Surrey With The Fringe On Top,,Avant-Garde,15.0
67435,['Peggy Lee'],[467749],0.454,0.0594,0.292,187.659,-21.163,0,7,0.908,1.16e-05,0.177,0.0441,0,172387,14,1960,5/1/1960,I'm Lookin' Out The Window - Remastered,,Avant-Garde,15.0
67436,['Peggy Lee'],[467749],0.499,0.329,0.764,121.84,-10.747,1,8,0.731,0.0,0.231,0.055,0,151467,14,1960,5/1/1960,It Keeps You Young,,Avant-Garde,15.0
67437,['Peggy Lee'],[467749],0.648,0.495,0.89,126.181,-14.216,0,10,0.817,0.0,0.1,0.083,0,130707,13,1960,1/4/1960,I Am In Love - Remastered,,Avant-Garde,15.0
67445,['Peggy Lee'],[467749],0.28,0.146,0.144,116.412,-15.65,0,4,0.797,3.58e-05,0.117,0.0347,0,179933,11,1960,1960,Fly Me To The Moon (In Other Words),,Avant-Garde,15.0
67461,['Peggy Lee'],[467749],0.785,0.316,0.91,133.488,-13.634,1,2,0.852,7.56e-06,0.102,0.0738,0,125827,8,1960,12/1/1960,Fantastico - Remastered,,Avant-Garde,15.0
67505,['Peggy Lee'],[467749],0.833,0.0756,0.338,136.007,-20.822,0,4,0.314,0.0,0.111,0.147,0,202693,56,1960,5/1/1960,Fever,,Avant-Garde,15.0
67506,['Peggy Lee'],[467749],0.674,0.195,0.594,100.101,-19.334,1,0,0.858,5.4e-05,0.324,0.0341,0,151973,43,1960,1/4/1960,Till There Was You - Remastered,,Avant-Garde,15.0
