,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
52020,['Lata Mangeshkar'],[132940],0.615,0.518,0.901,122.471,-12.161,1,7,0.925,0.687,0.12,0.0666,0,221587,2,1940,12/1/1940,Aaj Ki Mulaqat Bas Itni,,International,9.0
9326,['Asha Bhosle'],[615026],0.394,0.744,0.914,143.249,-6.49,0,7,0.838,2.72e-06,0.529,0.0462,0,267416,0,1940,12/1/1940,Kabhi Dushmani Kabhi Dosti,,International,9.0
9384,['Asha Bhosle'],[615026],0.608,0.859,0.943,102.114,-6.567,0,0,0.751,0.0286,0.721,0.222,0,271726,1,1940,12/1/1940,Kahe Itna Gumaan,,International,9.0
51824,['Lata Mangeshkar'],[132940],0.346,0.394,0.421,122.426,-9.985,1,2,0.811,0.0,0.176,0.0313,0,308573,9,1941,12/1/1941,Pal Bhar Mein Yeh Kya Ho ****,,International,9.0
9369,['Asha Bhosle'],[615026],0.471,0.57,0.719,90.511,-9.153,1,6,0.867,0.00968,0.236,0.0486,0,201247,0,1941,12/1/1941,Koi Pyar Se Tohe Dekhe Sanwaria,,International,9.0
9370,['Asha Bhosle'],[615026],0.491,0.628,0.597,110.226,-10.283,1,7,0.872,1.07e-06,0.604,0.299,0,205320,0,1941,12/1/1941,Tujhe Khanjar Se Maroon,,International,9.0
9378,['Asha Bhosle'],[615026],0.305,0.678,0.483,170.175,-10.293,1,3,0.746,0.000276,0.171,0.154,0,212196,0,1941,12/1/1941,Koi Mantar Maar De Aesa,,International,9.0
9385,['Asha Bhosle'],[615026],0.359,0.493,0.604,182.743,-10.1,1,11,0.933,6.68e-05,0.163,0.0648,0,197827,0,1941,12/1/1941,Woh Pyar Hamse Karte Hain,,International,9.0
9397,['Asha Bhosle'],[615026],0.684,0.563,0.733,109.324,-9.104,1,5,0.719,3.55e-06,0.241,0.247,0,204427,0,1941,12/1/1941,Taqdeer Ke Bazar Mein,,International,9.0
9410,['Asha Bhosle'],[615026],0.343,0.576,0.556,82.993,-9.473,1,5,0.779,0.0,0.0439,0.0451,0,293825,2,1941,12/1/1941,Aaj Ki Raat Kuchh Hogi Aisi Baat,,International,9.0
51553,['Lata Mangeshkar'],[132940],0.519,0.139,0.777,136.712,-15.047,0,2,0.994,0.696,0.11,0.0622,0,196867,0,1942,12/1/1942,Vasanta Raja Aala,,International,9.0
51572,['Lata Mangeshkar'],[132940],0.629,0.128,0.32,135.599,-14.625,1,5,0.986,0.906,0.142,0.261,0,189560,0,1942,12/31/1942,Khurchi Ka Mirchi,,International,9.0
51825,['Lata Mangeshkar'],[132940],0.495,0.404,0.533,123.598,-6.404,0,4,0.989,0.0363,0.373,0.0409,0,349298,17,1942,12/1/1942,Tumhin Meri Mandir,,International,9.0
51836,['Lata Mangeshkar'],[132940],0.273,0.78,0.609,84.751,-6.835,0,0,0.927,0.888,0.666,0.0868,0,206947,0,1942,12/1/1942,Jai Bholenath Jai Ho Prabhu,,International,9.0
51855,['Lata Mangeshkar'],[132940],0.276,0.27,0.316,130.527,-15.023,1,9,0.976,0.835,0.371,0.0372,0,405891,4,1942,12/1/1942,Aari Aaja Nindiya,,International,9.0
51898,['Lata Mangeshkar'],[132940],0.5,0.202,0.301,143.746,-13.48,0,5,0.971,0.927,0.123,0.101,0,175627,0,1942,12/31/1942,Shravan Aala Taru Tarula,,International,9.0
51899,['Lata Mangeshkar'],[132940],0.587,0.13,0.809,74.513,-14.496,0,11,0.993,0.902,0.146,0.142,0,178947,0,1942,12/31/1942,Natali Chaitrachi Navalai,,International,9.0
51955,['Lata Mangeshkar'],[132940],0.315,0.114,0.366,65.357,-15.494,0,6,0.982,0.857,0.0944,0.0556,0,200947,0,1942,12/1/1942,Charani Tava Magate,,International,9.0
52021,['Lata Mangeshkar'],[132940],0.476,0.113,0.211,66.381,-14.808,1,4,0.969,0.943,0.128,0.0475,0,180640,0,1942,12/31/1942,Jaidevi Mangalagauri,,International,9.0
9239,['Asha Bhosle'],[615026],0.324,0.524,0.578,145.695,-12.068,1,2,0.899,0.452,0.379,0.0594,0,384587,0,1942,1/1/1942,Aaram Hai Haraam,,International,9.0
9240,['Asha Bhosle'],[615026],0.77,0.259,0.609,119.411,-10.019,1,0,0.988,0.000236,0.232,0.771,0,213804,0,1942,1/1/1942,Hai Tera Bhi Irada,,International,9.0
9267,['Asha Bhosle'],[615026],0.658,0.288,0.765,97.912,-12.243,0,5,0.993,0.435,0.686,0.899,0,204613,0,1942,12/1/1942,Shrimant Patichi Rani,,International,9.0
9365,['Asha Bhosle'],[615026],0.469,0.468,0.852,198.344,-10.77,0,2,0.982,0.365,0.415,0.115,0,221560,0,1942,1/1/1942,Soch Samajh Le O Parwane,,International,9.0
9366,['Asha Bhosle'],[615026],0.762,0.684,0.96,103.514,-6.297,1,4,0.892,0.000134,0.625,0.061,0,170005,0,1942,12/1/1942,Aa Dance Karen Thora Romance Karen,,International,9.0
9371,['Asha Bhosle'],[615026],0.487,0.513,0.961,140.4,-9.21,1,1,0.933,0.00285,0.182,0.155,0,335621,0,1942,12/1/1942,Meri Mitti Mein Mil ******,,International,9.0
9379,['Asha Bhosle'],[615026],0.362,0.622,0.787,170.849,-7.239,0,10,0.934,0.000589,0.121,0.056,0,242860,3,1942,12/1/1942,Neel Gagan Par Udte Badal,,International,9.0
9386,['Asha Bhosle'],[615026],0.612,0.798,0.901,94.854,-8.311,0,8,0.878,4.64e-05,0.767,0.225,0,253597,0,1942,12/1/1942,O Ballo Soch Ke Mele Jana,,International,9.0
51837,['Lata Mangeshkar'],[132940],0.71,0.139,0.869,123.811,-14.648,1,6,0.99,0.931,0.106,0.0649,0,173533,0,1943,12/1/1943,Nahi Mi Porti Chhoti Aata,,International,9.0
51856,['Lata Mangeshkar'],[132940],0.488,0.125,0.244,131.457,-15.054,1,1,0.971,0.918,0.0982,0.0569,0,193320,0,1943,12/1/1943,Chala Chala Navbala,,International,9.0
51877,['Lata Mangeshkar'],[132940],0.518,0.0939,0.579,70.405,-16.116,0,1,0.988,0.936,0.327,0.171,0,170480,0,1943,12/1/1943,Ka Rusava Ha Lataka,,International,9.0
49261,['Kavita Krishnamurthy'],[367272],0.592,0.753,0.889,194.298,-9.422,1,7,0.801,2.19e-06,0.0787,0.112,0,312067,0,1943,12/1/1943,Apni Jeb Mein Lakhon Honge,,International,9.0
9367,['Asha Bhosle'],[615026],0.595,0.194,0.345,90.137,-13.158,1,9,0.969,0.000796,0.0975,0.0439,0,213613,0,1943,12/1/1943,Aayre Aay,,International,9.0
9380,['Asha Bhosle'],[615026],0.482,0.514,0.707,95.445,-13.153,1,8,0.933,0.83,0.22,0.0548,0,271093,0,1943,12/1/1943,Babam Babam,,International,9.0
7289,['Alla Rakha'],[1266],0.644,0.293,0.845,72.192,-10.507,0,6,0.993,0.934,0.457,0.0463,0,171267,0,1944,12/1/1944,Madhur Suron Mein **** *******,,International,9.0
51838,['Lata Mangeshkar'],[132940],0.465,0.601,0.524,94.615,-6.194,1,6,0.787,0.0,0.135,0.053,0,304303,8,1944,12/1/1944,Jiske Sapne Humen Ros Aate Hai,,International,9.0
51839,['Lata Mangeshkar'],[132940],0.348,0.782,0.368,90.408,-4.703,1,0,0.865,0.000639,0.169,0.0477,0,219534,7,1944,12/1/1944,Mere Mitwa Mere Meet Re - Duet,,International,9.0
51840,['Lata Mangeshkar'],[132940],0.266,0.0881,0.245,68.005,-18.643,1,11,0.995,0.93,0.102,0.0476,0,212040,0,1944,12/1/1944,Madhugandhe Bhora Mridu *************,,International,9.0
51841,['Lata Mangeshkar'],[132940],0.496,0.252,0.579,128.297,-11.99,1,0,0.974,0.144,0.212,0.0685,0,184680,0,1944,12/1/1944,Vahate Sukhache Vare,,International,9.0
51857,['Lata Mangeshkar'],[132940],0.592,0.123,0.553,71.881,-11.886,1,8,0.993,0.562,0.364,0.21,0,206183,0,1944,1/1/1944,Kis Raah Ka Rahi Hai Tu,,International,9.0
51878,['Lata Mangeshkar'],[132940],0.625,0.182,0.523,131.376,-13.024,1,6,0.992,0.903,0.132,0.112,0,187987,0,1944,12/1/1944,Umal Umal Ga Komal Kalike,,International,9.0
51900,['Lata Mangeshkar'],[132940],0.438,0.0681,0.637,166.301,-13.089,0,4,0.994,0.226,0.33,0.121,0,202811,0,1944,1/1/1944,O Raat Ke Musafir,,International,9.0
51925,['Lata Mangeshkar'],[132940],0.392,0.187,0.311,79.675,-17.372,1,11,0.989,0.284,0.189,0.0415,0,308173,2,1944,12/1/1944,Tere Naina Kyon Bhar Aaye - ****** Vocals,,International,9.0
51926,['Lata Mangeshkar'],[132940],0.417,0.127,0.254,130.522,-14.648,0,7,0.99,0.927,0.107,0.0518,0,207907,0,1944,12/1/1944,Kuthavar Baghasi Anta,,International,9.0
9372,['Asha Bhosle'],[615026],0.473,0.137,0.664,151.85,-10.643,1,10,0.991,1.97e-05,0.317,0.161,0,194233,0,1944,1/1/1944,Bigda Naseeb Kaun Sanware,,International,9.0
9373,['Asha Bhosle'],[615026],0.679,0.268,0.947,175.044,-10.523,1,0,0.994,0.759,0.117,0.447,0,174862,0,1944,1/1/1944,Dekh Le Is Jahan Men,,International,9.0
9374,['Asha Bhosle'],[615026],0.369,0.683,0.767,167.779,-4.895,0,9,0.876,0.0,0.471,0.0469,0,290691,1,1944,12/1/1944,Jo Dil Men Basai Thi,,International,9.0
9387,['Asha Bhosle'],[615026],0.685,0.329,0.685,130.821,-10.949,1,10,0.982,0.00283,0.125,0.385,0,201321,0,1944,1/1/1944,Ae Dilwale Hans Le Gaa Le,,International,9.0
9398,['Asha Bhosle'],[615026],0.376,0.387,0.288,123.929,-9.748,1,9,0.976,3.13e-05,0.0789,0.04,0,679654,1,1944,12/1/1944,Laila Majnu,,International,9.0
51554,['Lata Mangeshkar'],[132940],0.243,0.679,0.528,84.436,-10.002,0,1,0.873,4.42e-06,0.0846,0.115,0,222973,1,1945,12/1/1945,Sham-E-Furqat Ka Dhal **** Saya,,International,9.0
51629,['Lata Mangeshkar'],[132940],0.449,0.495,0.828,98.148,-14.278,1,7,0.951,0.000651,0.168,0.203,0,205093,2,1945,12/1/1945,Kar Ke Jiska Intezar,,International,9.0
51677,['Lata Mangeshkar'],[132940],0.573,0.463,0.418,105.152,-12.759,0,1,0.925,5.24e-05,0.161,0.041,0,209867,3,1945,12/1/1945,Man Re Tuhi Bata Kya Gaoon,,International,9.0
51706,['Lata Mangeshkar'],[132940],0.321,0.743,0.699,93.172,-8.495,0,7,0.916,0.151,0.548,0.0481,0,250467,0,1945,12/1/1945,Jaise Mera Roop Rangila,,International,9.0
51729,['Lata Mangeshkar'],[132940],0.46,0.257,0.502,74.773,-9.626,0,3,0.995,0.719,0.131,0.044,0,197934,0,1945,12/31/1945,Janani Janmabhoomi,,International,9.0
51842,['Lata Mangeshkar'],[132940],0.273,0.782,0.635,89.263,-9.746,0,9,0.833,2.91e-05,0.122,0.0656,0,370913,10,1945,12/1/1945,Chal Sanyasi Mandir Mein,,International,9.0
51843,['Lata Mangeshkar'],[132940],0.426,0.7,0.764,100.381,-9.542,0,9,0.859,0.000129,0.15,0.0531,0,327533,7,1945,12/1/1945,Sun Baal Bramhachari,,International,9.0
51844,['Lata Mangeshkar'],[132940],0.316,0.709,0.808,179.847,-9.698,0,9,0.855,0.00749,0.102,0.0685,0,267360,5,1945,12/1/1945,Bali Umariya Bhajan Karoon Kaise,,International,9.0
51858,['Lata Mangeshkar'],[132940],0.47,0.844,0.639,99.832,-8.635,0,11,0.782,0.0,0.236,0.101,0,412773,5,1945,12/1/1945,Yeh Hai Geeta Ka Gyan,,International,9.0
51879,['Lata Mangeshkar'],[132940],0.693,0.146,0.539,71.933,-14.458,1,11,0.995,0.573,0.201,0.152,0,195886,0,1945,12/31/1945,Hum Chhodke,,International,9.0
51977,['Lata Mangeshkar'],[132940],0.485,0.166,0.466,129.34,-17.206,1,4,0.989,0.696,0.108,0.051,0,219160,0,1945,12/1/1945,Ja Jare ****** Tera ******* Jalaye,,International,9.0
9375,['Asha Bhosle'],[615026],0.602,0.306,0.784,116.731,-16.931,1,9,0.985,0.868,0.0894,0.128,0,166613,0,1945,12/1/1945,O Balma,,International,9.0
51826,['Lata Mangeshkar'],[132940],0.424,0.278,0.721,73.15,-13.566,1,2,0.96,0.136,0.239,0.0423,0,328800,25,1946,12/1/1946,Sawan Ka Mahina,,International,9.0
51827,['Lata Mangeshkar'],[132940],0.435,0.511,0.583,106.955,-10.996,0,9,0.889,0.00324,0.0812,0.0642,0,337040,11,1946,12/1/1946,Hum Tum Yug Yug Se,,International,9.0
51845,['Lata Mangeshkar'],[132940],0.597,0.58,0.957,110.618,-12.324,1,2,0.876,0.00376,0.708,0.61,0,274000,5,1946,12/1/1946,Bol Gori Bol Tera Kaun Piya,,International,9.0
51846,['Lata Mangeshkar'],[132940],0.511,0.563,0.926,119.27,-6.536,1,7,0.963,0.000796,0.156,0.0766,0,233053,4,1946,12/1/1946,Tohe Sanwariya,,International,9.0
51978,['Lata Mangeshkar'],[132940],0.376,0.415,0.479,130.3,-10.149,0,4,0.954,0.0162,0.196,0.0439,0,280280,2,1946,12/1/1946,Ye Geet Milan Ke,,International,9.0
52022,['Lata Mangeshkar'],[132940],0.493,0.322,0.465,121.675,-10.089,0,8,0.988,0.303,0.296,0.0408,0,286126,4,1946,12/1/1946,Aaj Dil Pe Koi Zor Chalta Nahin,,International,9.0
75606,['Shankar'],[162794],0.606,0.341,0.666,82.913,-7.602,0,8,0.988,0.0161,0.19,0.0794,0,198155,0,1946,1/1/1946,Woh Boli Koyaliya Pukar Ke,,International,9.0
75607,['Shankar'],[162794],0.497,0.239,0.52,75.012,-8.218,1,5,0.996,0.000507,0.212,0.201,0,205926,0,1946,1/1/1946,Kabhi Ruke Na Yeh Naina Humari,,International,9.0
75608,['Shankar'],[162794],0.745,0.312,0.65,67.86,-6.602,1,6,0.995,0.0,0.278,0.204,0,188732,0,1946,1/1/1946,Charkhi Wale O Zara Dhil De,,International,9.0
51555,['Lata Mangeshkar'],[132940],0.491,0.253,0.843,169.802,-13.948,1,0,0.993,0.932,0.181,0.0788,0,175107,0,1947,12/31/1947,Ek Naye Rang Men Duje Umang Men,,International,9.0
51604,['Lata Mangeshkar'],[132940],0.657,0.523,0.91,70.72,-10.044,1,10,0.995,0.883,0.142,0.0798,0,224284,0,1947,8/15/1947,Jawani Ki Rail Chali Jaye Re,,International,9.0
51655,['Lata Mangeshkar'],[132940],0.551,0.0597,0.668,72.286,-15.323,1,4,0.995,0.643,0.201,0.0902,0,197898,0,1947,12/31/1947,Ab Kaun Sunega Mere Man Ki Baat,,International,9.0
51901,['Lata Mangeshkar'],[132940],0.513,0.0823,0.649,63.71,-15.402,0,7,0.995,0.842,0.0783,0.0665,0,168653,0,1947,12/31/1947,Pa Lagoon Kar Jori Re Shyam,,International,9.0
49254,['Kavita Krishnamurthy'],[367272],0.414,0.482,0.591,146.514,-12.568,1,10,0.715,1.44e-05,0.0733,0.0431,0,486627,0,1947,12/1/1947,"Baharon Ki Maangi Hui Ek Dua, Pt. *",,International,9.0
49257,['Kavita Krishnamurthy'],[367272],0.552,0.717,0.702,126.846,-11.266,0,11,0.653,0.000404,0.676,0.369,0,556960,1,1947,12/1/1947,Saal Ke Barah Mahine,,International,9.0
49258,['Kavita Krishnamurthy'],[367272],0.418,0.574,0.551,146.669,-9.111,1,10,0.703,1.37e-05,0.0832,0.0429,0,485901,0,1947,12/1/1947,"Baharon Ki Maangi Hui Ek Dua, Pt. *",,International,9.0
9255,['Asha Bhosle'],[615026],0.456,0.523,0.627,91.721,-6.131,0,8,0.807,0.0,0.171,0.0315,0,240927,0,1947,12/1/1947,Jeena Seekh Liya,,International,9.0
9268,['Asha Bhosle'],[615026],0.404,0.112,0.221,173.251,-9.185,1,11,0.96,0.0,0.0908,0.0593,0,95843,0,1947,12/1/1947,"Mere Angna Mehndi, Pt. *",,International,9.0
9269,['Asha Bhosle'],[615026],0.57,0.713,0.424,119.144,-9.205,1,11,0.947,0.0643,0.129,0.0648,0,464431,0,1947,12/1/1947,O My Love Bas Ek ********,,International,9.0
9381,['Asha Bhosle'],[615026],0.563,0.561,0.643,141.691,-7.975,0,7,0.924,0.0,0.124,0.149,0,467278,0,1947,12/1/1947,Boliyan Bhangra,,International,9.0
9411,['Asha Bhosle'],[615026],0.387,0.53,0.604,158.608,-6.505,0,8,0.642,0.0,0.0718,0.0348,0,356441,0,1947,12/1/1947,"Mere Angna Mehndi, Pt. *",,International,9.0
51573,['Lata Mangeshkar'],[132940],0.581,0.201,0.82,128.924,-15.826,1,1,0.995,0.899,0.23,0.138,0,192547,0,1948,12/1/1948,Sakhiya Sajna,,International,9.0
51574,['Lata Mangeshkar'],[132940],0.823,0.173,0.806,126.369,-10.155,1,10,0.995,0.616,0.19,0.368,0,180225,0,1948,12/31/1948,Hamara Ghar Ban Jaye,,International,9.0
51605,['Lata Mangeshkar'],[132940],0.557,0.199,0.597,179.489,-10.574,1,7,0.993,0.000161,0.14,0.0821,0,196754,0,1948,12/1/1948,Dil Yun Karta Hai,,International,9.0
51630,['Lata Mangeshkar'],[132940],0.313,0.196,0.294,78.581,-11.913,1,11,0.99,0.00113,0.418,0.0403,0,208060,0,1948,12/31/1948,Dekho Duniyawalo Ujda Hai,,International,9.0
51631,['Lata Mangeshkar'],[132940],0.738,0.369,0.919,79.643,-9.766,1,10,0.986,7.01e-06,0.341,0.327,0,199227,0,1948,1/1/1948,Dekho Ji Mori Bahiyan Pakad Ke,,International,9.0
51632,['Lata Mangeshkar'],[132940],0.517,0.228,0.693,121.131,-14.035,1,5,0.98,0.0115,0.351,0.0679,0,146507,0,1948,1/1/1948,Ek Murat Manohar Re,,International,9.0
51656,['Lata Mangeshkar'],[132940],0.392,0.258,0.526,132.927,-7.519,0,11,0.994,5.56e-05,0.272,0.0342,0,197462,0,1948,1/1/1948,Kab Aaoge Balma,,International,9.0
51678,['Lata Mangeshkar'],[132940],0.404,0.162,0.544,97.405,-14.747,1,1,0.991,0.841,0.364,0.0462,0,197760,0,1948,1/1/1948,Door Jaye Re Raah Meri Aaj,,International,9.0
51679,['Lata Mangeshkar'],[132940],0.324,0.222,0.68,144.566,-11.951,0,9,0.992,0.347,0.13,0.0342,0,182853,0,1948,12/1/1948,Kahe Ko Byahi Bides,,International,9.0
51680,['Lata Mangeshkar'],[132940],0.6,0.234,0.661,130.123,-13.329,1,0,0.995,0.66,0.117,0.0803,0,213647,0,1948,12/1/1948,Teri Meri Dosti,,International,9.0
51707,['Lata Mangeshkar'],[132940],0.681,0.243,0.725,79.18,-10.491,1,10,0.995,0.0,0.218,0.0674,0,184111,0,1948,1/1/1948,Dil Mera Toda,,International,9.0
51708,['Lata Mangeshkar'],[132940],0.361,0.2,0.35,140.477,-10.296,0,2,0.992,0.000434,0.128,0.0427,0,192014,0,1948,12/1/1948,Teri Zaat Hai Akbari,,International,9.0
51730,['Lata Mangeshkar'],[132940],0.636,0.166,0.663,139.274,-9.777,1,1,0.994,0.0,0.279,0.0524,0,194397,0,1948,1/1/1948,Ab Jee Ke Koi Kya Karen,,International,9.0
51761,['Lata Mangeshkar'],[132940],0.733,0.486,0.905,85.083,-7.554,1,1,0.992,1.27e-06,0.755,0.092,0,163561,0,1948,1/1/1948,Ab Darne Ki Koi Baat Nahin,,International,9.0
51859,['Lata Mangeshkar'],[132940],0.638,0.14,0.584,80.554,-10.603,0,7,0.995,0.638,0.104,0.622,0,187929,0,1948,12/31/1948,Dilwalo Dilon Ka Mel,,International,9.0
51880,['Lata Mangeshkar'],[132940],0.458,0.189,0.728,98.636,-12.185,0,0,0.963,0.0,0.337,0.0613,0,191054,0,1948,1/1/1948,Piya Milne Ko Aa,,International,9.0
51902,['Lata Mangeshkar'],[132940],0.606,0.167,0.486,177.365,-10.412,0,0,0.993,0.139,0.128,0.366,0,190131,0,1948,12/31/1948,Khushian Manaye Kyon Na Hum,,International,9.0
51903,['Lata Mangeshkar'],[132940],0.65,0.237,0.669,122.994,-13.239,0,0,0.985,0.0,0.417,0.151,0,199970,0,1948,1/1/1948,Har Shau Pe Jawani Hai,,International,9.0
51904,['Lata Mangeshkar'],[132940],0.444,0.201,0.685,110.09,-13.606,1,4,0.995,0.378,0.131,0.0587,0,191425,0,1948,12/31/1948,Mohan Kyon Nahin Aaye,,International,9.0
51927,['Lata Mangeshkar'],[132940],0.464,0.264,0.602,62.688,-9.228,1,10,0.971,0.0,0.43,0.0757,0,181691,0,1948,12/31/1948,Jhulo Jhulo Pyar Hindole,,International,9.0
51928,['Lata Mangeshkar'],[132940],0.569,0.123,0.865,149.075,-16.021,1,9,0.995,0.962,0.107,0.0934,0,131762,0,1948,1/1/1948,Chet Chet Kar Chale Re Chatur Nar,,International,9.0
51956,['Lata Mangeshkar'],[132940],0.577,0.257,0.697,83.17,-9.7,0,0,0.993,0.0373,0.308,0.0526,0,215805,0,1948,12/1/1948,Kaise Katoon Ye Kali Raten,,International,9.0
51957,['Lata Mangeshkar'],[132940],0.418,0.475,0.66,122.333,-11.106,0,2,0.931,1.29e-05,0.154,0.0521,0,319627,3,1948,9/24/1948,Tere Dil Mein Zara Si Jagah,,International,9.0
51958,['Lata Mangeshkar'],[132940],0.621,0.409,0.819,199.632,-8.818,1,2,0.978,0.0,0.652,0.575,0,192168,0,1948,1/1/1948,Gori Sakhiyon Se Ankhiyan,,International,9.0
51979,['Lata Mangeshkar'],[132940],0.238,0.126,0.225,65.508,-13.678,1,7,0.991,0.924,0.098,0.0476,0,190120,0,1948,12/1/1948,Piya Been Mohe,,International,9.0
51980,['Lata Mangeshkar'],[132940],0.678,0.21,0.725,130.162,-10.047,1,0,0.993,0.00195,0.282,0.401,0,201117,0,1948,12/31/1948,Tere Bina Soona Soona,,International,9.0
52002,['Lata Mangeshkar'],[132940],0.65,0.362,0.858,129.364,-7.755,1,1,0.992,0.168,0.305,0.052,0,186938,0,1948,12/1/1948,Khamosh Fasana Hai,,International,9.0
52023,['Lata Mangeshkar'],[132940],0.533,0.139,0.808,196.315,-13.44,0,2,0.994,0.379,0.154,0.267,0,196907,0,1948,12/1/1948,Kadhi Hoil Sakharpuda,,International,9.0
52024,['Lata Mangeshkar'],[132940],0.748,0.117,0.52,70.018,-13.041,0,5,0.994,0.155,0.506,0.542,0,181075,0,1948,12/31/1948,Main To Nachoon,,International,9.0
9270,['Asha Bhosle'],[615026],0.385,0.776,0.741,86.983,-10.115,0,6,0.734,0.0921,0.15,0.0745,0,189827,0,1948,5/21/1948,Rang Bharjo Shravan,,International,9.0
9284,['Asha Bhosle'],[615026],0.507,0.707,0.8,80.206,-9.302,1,7,0.935,6.57e-05,0.249,0.122,0,347800,0,1948,9/24/1948,Gum **** Gum ****,,International,9.0
9388,['Asha Bhosle'],[615026],0.41,0.539,0.832,143.669,-12.319,0,2,0.874,2.08e-05,0.282,0.0835,0,314573,0,1948,9/24/1948,Jawani Tera Bol Bala,,International,9.0
51575,['Lata Mangeshkar'],[132940],0.711,0.588,0.959,89.733,-5.243,1,3,0.798,0.0,0.0776,0.0891,0,177360,0,1949,12/31/1949,Do Din Ki Bahar Pyare,,International,9.0
51576,['Lata Mangeshkar'],[132940],0.415,0.132,0.418,92.253,-17.186,1,0,0.981,0.179,0.165,0.0436,0,200040,0,1949,1/1/1949,Us Dil Ki Kismat Kya Kahiye,,International,9.0
51577,['Lata Mangeshkar'],[132940],0.643,0.288,0.851,140.787,-9.351,1,11,0.966,0.00162,0.157,0.0535,0,146611,0,1949,12/31/1949,Chahe Chori Chori Aao,,International,9.0
