,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
77345,['Sonny Boy Williamson I'],[1006782],0.535,0.0914,0.672,179.52,-19.027,1,0,0.984,0.0011,0.0423,0.0928,0,179606,0,1939,1939,My Little Baby,,Blues,6.0
77346,['Sonny Boy Williamson I'],[1006782],0.519,0.077,0.776,86.118,-19.678,1,10,0.987,0.0,0.189,0.0496,0,210582,4,1939,1939,Number Five *****,,Blues,6.0
77347,['Sonny Boy Williamson I'],[1006782],0.677,0.0756,0.415,115.763,-16.645,1,10,0.989,0.0,0.0832,0.171,0,168043,4,1939,1939,Little Low Woman *****,,Blues,6.0
77348,['Sonny Boy Williamson I'],[1006782],0.486,0.194,0.591,180.94,-16.69,1,8,0.95,0.00018,0.0694,0.0722,0,182323,4,1939,1939,"Lord, Oh Lord *****",,Blues,6.0
77362,['Sonny Boy Williamson I'],[1006782],0.499,0.0584,0.719,92.672,-22.19,1,10,0.99,9.09e-06,0.171,0.0502,0,200667,3,1939,1939,Rainy Day *****,,Blues,6.0
77363,['Sonny Boy Williamson I'],[1006782],0.544,0.119,0.645,76.8,-17.994,0,4,0.984,7.89e-06,0.127,0.0644,0,195791,4,1939,1939,******* My Love Around,,Blues,6.0
77364,['Sonny Boy Williamson I'],[1006782],0.61,0.0878,0.619,116.924,-21.682,1,7,0.987,4.42e-05,0.115,0.117,0,193724,3,1939,1939,Low Down Ways,,Blues,6.0
77365,['Sonny Boy Williamson I'],[1006782],0.773,0.244,0.71,104.808,-16.603,0,9,0.969,0.000181,0.144,0.0638,0,167462,4,1939,1939,You've Been Foolin' Round Town,,Blues,6.0
77376,['Sonny Boy Williamson I'],[1006782],0.484,0.115,0.579,87.956,-19.739,1,7,0.967,4.48e-05,0.237,0.0837,0,203500,3,1939,1939,Shannon Street *****,,Blues,6.0
77377,['Sonny Boy Williamson I'],[1006782],0.54,0.132,0.417,100.377,-16.643,1,1,0.983,0.0011,0.304,0.0594,0,197068,4,1939,1939,**** Down In The Ground,,Blues,6.0
77378,['Sonny Boy Williamson I'],[1006782],0.607,0.156,0.656,83.318,-15.917,1,10,0.986,0.0,0.0617,0.0822,0,190613,3,1939,1939,Sugar Mama ***** No. *,,Blues,6.0
77387,['Sonny Boy Williamson I'],[1006782],0.592,0.241,0.827,103.668,-14.278,1,7,0.987,0.039,0.128,0.0462,0,176611,2,1939,1939,Whiskey Headed *****,,Blues,6.0
77388,['Sonny Boy Williamson I'],[1006782],0.538,0.0622,0.724,93.035,-20.72,1,10,0.989,5.99e-05,0.572,0.0554,0,200040,3,1939,1939,Insurance Man *****,,Blues,6.0
77389,['Sonny Boy Williamson I'],[1006782],0.491,0.0451,0.731,92.285,-22.275,1,0,0.988,0.00119,0.309,0.0632,0,199877,0,1939,1939,Little **** *****,,Blues,6.0
77394,['Sonny Boy Williamson I'],[1006782],0.523,0.0415,0.661,93.74,-21.82,1,0,0.987,2.32e-05,0.294,0.0801,0,202850,3,1939,1939,The Right Kind Of Life,,Blues,6.0
77579,['Sonny Terry'],[39661],0.422,0.563,0.696,122.957,-8.66,1,5,0.963,0.964,0.113,0.0433,0,129753,20,1939,9/3/1939,How Long,,Blues,6.0
77580,['Sonny Terry'],[39661],0.431,0.466,0.683,125.724,-9.64,1,5,0.965,0.924,0.144,0.0351,0,130589,6,1939,4/19/1939,How Long *****,,Blues,6.0
77329,['Sonny Boy Williamson I'],[1006782],0.698,0.395,0.931,145.699,-14.424,0,7,0.905,5.06e-05,0.146,0.355,0,162717,1,1941,1941,New Early In The Morning,,Blues,6.0
77330,['Sonny Boy Williamson I'],[1006782],0.733,0.073,0.651,87.52,-17.546,1,2,0.987,0.0,0.0628,0.0567,0,164519,0,1941,1941,Life Time *****,,Blues,6.0
77331,['Sonny Boy Williamson I'],[1006782],0.739,0.16,0.796,81.07,-15.873,1,0,0.881,4.77e-06,0.0614,0.0854,0,182805,0,1941,1941,Springtime *****,,Blues,6.0
77332,['Sonny Boy Williamson I'],[1006782],0.669,0.252,0.86,154.12,-18.139,1,7,0.985,0.247,0.0881,0.0616,0,179331,3,1941,1941,Shotgun *****,,Blues,6.0
77333,['Sonny Boy Williamson I'],[1006782],0.634,0.18,0.652,83.484,-14.427,1,0,0.995,0.000533,0.112,0.0611,0,188787,0,1941,1941,Honey Bee *****,,Blues,6.0
77337,['Sonny Boy Williamson I'],[1006782],0.664,0.243,0.83,174.293,-12.635,1,2,0.992,0.000141,0.0313,0.0802,0,171938,4,1941,1941,"Tell Me, Baby",,Blues,6.0
77349,['Sonny Boy Williamson I'],[1006782],0.604,0.066,0.666,84.28,-20.669,1,10,0.995,0.0228,0.152,0.0946,0,177450,0,1941,1941,Joe Louis And John Henry *****,,Blues,6.0
77350,['Sonny Boy Williamson I'],[1006782],0.529,0.275,0.821,92.219,-14.776,1,7,0.886,0.0,0.141,0.333,0,172643,0,1941,1941,Decoration Day ***** No. *,,Blues,6.0
77351,['Sonny Boy Williamson I'],[1006782],0.662,0.0764,0.744,82.247,-19.467,0,2,0.984,0.0,0.139,0.0518,0,175909,1,1941,1941,Thinking My ***** Away,,Blues,6.0
77352,['Sonny Boy Williamson I'],[1006782],0.462,0.278,0.845,82.706,-15.454,1,7,0.975,1.28e-05,0.279,0.15,0,192993,0,1941,1941,My Baby Made A Change,,Blues,6.0
77353,['Sonny Boy Williamson I'],[1006782],0.48,0.0543,0.571,77.89,-20.844,1,7,0.995,0.251,0.131,0.0997,0,190250,0,1941,1941,********* Going On Wrong,,Blues,6.0
77354,['Sonny Boy Williamson I'],[1006782],0.65,0.26,0.925,109.438,-15.589,0,2,0.919,0.0,0.177,0.392,0,170031,3,1941,1941,I Been Dealing With The Devil,,Blues,6.0
77355,['Sonny Boy Williamson I'],[1006782],0.587,0.13,0.588,83.174,-15.268,1,2,0.989,0.000228,0.113,0.0717,0,172304,0,1941,1941,New Jail House *****,,Blues,6.0
77356,['Sonny Boy Williamson I'],[1006782],0.614,0.277,0.854,88.423,-13.64,0,2,0.944,2.1e-06,0.068,0.172,0,178077,1,1941,1941,War Time *****,,Blues,6.0
77366,['Sonny Boy Williamson I'],[1006782],0.499,0.145,0.677,86.497,-16.804,1,3,0.993,0.000709,0.111,0.105,0,167158,0,1941,1941,I'm Not Pleasing You,,Blues,6.0
77367,['Sonny Boy Williamson I'],[1006782],0.578,0.555,0.873,169.238,-13.05,1,7,0.82,7.14e-05,0.334,0.459,0,174289,0,1941,1941,Jivin' The *****,,Blues,6.0
77368,['Sonny Boy Williamson I'],[1006782],0.59,0.248,0.769,87.94,-17.304,1,7,0.978,0.00104,0.121,0.407,0,180637,0,1941,1941,My Little Machine,,Blues,6.0
77372,['Sonny Boy Williamson I'],[1006782],0.589,0.185,0.742,84.856,-16.487,1,7,0.991,0.000377,0.301,0.079,0,183380,0,1941,1941,Western Union Man,,Blues,6.0
77379,['Sonny Boy Williamson I'],[1006782],0.606,0.28,0.788,85.506,-14.561,1,7,0.93,0.000153,0.181,0.0783,0,183954,0,1941,1941,Coal And Iceman *****,,Blues,6.0
77380,['Sonny Boy Williamson I'],[1006782],0.735,0.155,0.651,95.188,-13.225,1,5,0.982,2.41e-06,0.299,0.0601,0,166844,0,1941,1941,Good **** *****,,Blues,6.0
77381,['Sonny Boy Williamson I'],[1006782],0.505,0.258,0.876,82.74,-14.695,1,0,0.983,2.59e-05,0.159,0.119,0,187559,0,1941,1941,Big Apple *****,,Blues,6.0
77382,['Sonny Boy Williamson I'],[1006782],0.604,0.137,0.562,85.912,-16.575,0,4,0.971,3.23e-06,0.105,0.123,0,177920,0,1941,1941,Miss Ida Lee,,Blues,6.0
77390,['Sonny Boy Williamson I'],[1006782],0.724,0.0705,0.632,80.851,-19.392,1,0,0.994,0.000423,0.223,0.0605,0,180506,1,1941,1941,T.B. *****,,Blues,6.0
77391,['Sonny Boy Williamson I'],[1006782],0.592,0.304,0.904,92.767,-15.463,1,7,0.905,3.49e-06,0.244,0.285,0,169900,0,1941,1941,Train Fare *****,,Blues,6.0
77395,['Sonny Boy Williamson I'],[1006782],0.634,0.251,0.792,92.152,-15.385,1,10,0.913,3.35e-05,0.0672,0.486,0,171938,3,1941,1941,Welfare Store *****,,Blues,6.0
59378,['Memphis Slim'],[421122],0.799,0.559,0.696,106.396,-4.033,1,0,0.882,0.381,0.0996,0.0353,0,166693,1,1944,1944,Everyday I Have the *****,,Blues,6.0
59379,['Memphis Slim'],[421122],0.756,0.553,0.943,122.715,-5.012,1,7,0.925,0.733,0.211,0.0485,0,168587,0,1944,1944,Country ****,,Blues,6.0
59380,['Memphis Slim'],[421122],0.543,0.548,0.606,197.887,-5.441,1,5,0.887,0.222,0.128,0.0574,0,169173,1,1944,1944,Rockin' the House,,Blues,6.0
59381,['Memphis Slim'],[421122],0.507,0.467,0.457,76.521,-3.542,1,0,0.955,0.746,0.124,0.0402,0,173573,1,1944,1944,Life Is Like That,,Blues,6.0
59382,['Memphis Slim'],[421122],0.651,0.828,0.617,92.572,-5.783,1,5,0.967,0.6,0.22,0.134,0,160680,0,1944,1944,Slim's Boogie,,Blues,6.0
59383,['Memphis Slim'],[421122],0.459,0.494,0.403,69.597,-3.647,1,0,0.978,0.336,0.128,0.0269,0,172467,1,1944,1944,********** Child,,Blues,6.0
59384,['Memphis Slim'],[421122],0.495,0.724,0.898,105.034,-3.088,1,7,0.934,0.953,0.123,0.0325,0,165800,0,1944,1944,Pacemaker Boogie,,Blues,6.0
59385,['Memphis Slim'],[421122],0.426,0.153,0.272,171.504,-7.048,1,0,0.984,0.462,0.0919,0.0307,0,172413,1,1944,1944,Angel Child,,Blues,6.0
59386,['Memphis Slim'],[421122],0.566,0.736,0.753,101.155,-3.275,1,5,0.939,0.892,0.112,0.0309,0,160853,0,1944,1944,Harlem Bound,,Blues,6.0
59387,['Memphis Slim'],[421122],0.592,0.451,0.738,135.453,-7.841,1,0,0.981,0.134,0.137,0.193,0,170907,0,1944,1944,Cheatin' Around,,Blues,6.0
59388,['Memphis Slim'],[421122],0.542,0.447,0.744,121.211,-7.298,1,10,0.993,0.742,0.178,0.0486,0,154480,0,1944,1944,A Letter Home,,Blues,6.0
59389,['Memphis Slim'],[421122],0.578,0.582,0.834,93.213,-3.088,1,0,0.984,0.628,0.211,0.0457,0,166867,0,1944,1944,Mistakes In Life,,Blues,6.0
59390,['Memphis Slim'],[421122],0.694,0.508,0.659,84.734,-3.815,1,5,0.926,0.00059,0.0485,0.0589,0,166573,0,1944,1944,Kilroy Has Been Here,,Blues,6.0
59391,['Memphis Slim'],[421122],0.628,0.419,0.567,84.973,-5.674,1,0,0.944,0.00176,0.121,0.0392,0,172773,0,1944,1944,Throw This Poor *** a Bone,,Blues,6.0
59392,['Memphis Slim'],[421122],0.547,0.349,0.39,73.267,-6.995,1,5,0.927,0.236,0.184,0.0291,0,176653,0,1944,1944,Lend Me Your Love,,Blues,6.0
59393,['Memphis Slim'],[421122],0.574,0.617,0.938,97.788,-4.853,1,0,0.99,0.651,0.17,0.0507,0,157680,0,1944,1944,Now I Got the *****,,Blues,6.0
77305,['Sonny Boy Williamson I'],[1006782],0.612,0.243,0.744,84.295,-14.848,1,7,0.963,0.00104,0.19,0.108,0,187324,0,1945,1945,Mattie Mae *****,,Blues,6.0
77306,['Sonny Boy Williamson I'],[1006782],0.58,0.18,0.691,81.024,-15.548,1,5,0.986,0.000237,0.0727,0.0931,0,166478,0,1945,1945,My Black Name *****,,Blues,6.0
77307,['Sonny Boy Williamson I'],[1006782],0.779,0.252,0.94,121.492,-14.035,1,4,0.931,7.7e-05,0.102,0.276,0,177006,1,1945,1945,I'm Tired Trucking My ***** Away,,Blues,6.0
77308,['Sonny Boy Williamson I'],[1006782],0.639,0.274,0.903,153.202,-12.833,1,0,0.963,0.000732,0.0765,0.253,0,178077,0,1945,1945,You Got To Step Back,,Blues,6.0
77309,['Sonny Boy Williamson I'],[1006782],0.475,0.339,0.917,137.466,-16.219,1,7,0.963,0.0023,0.268,0.058,0,163736,0,1945,1945,We Got To Win,,Blues,6.0
77310,['Sonny Boy Williamson I'],[1006782],0.586,0.12,0.8,92.079,-18.696,1,5,0.991,0.0905,0.116,0.0812,0,170762,0,1945,1945,Miss Stella ***** *****,,Blues,6.0
77311,['Sonny Boy Williamson I'],[1006782],0.637,0.162,0.802,84.756,-16.128,1,7,0.97,8.27e-06,0.0936,0.09,0,187481,0,1945,1945,"Drink On, Little ****",,Blues,6.0
77312,['Sonny Boy Williamson I'],[1006782],0.492,0.208,0.749,211.1,-14.344,1,9,0.984,6.16e-06,0.132,0.0625,0,170136,0,1945,1945,What's Getting' Wrong With You?,,Blues,6.0
77313,['Sonny Boy Williamson I'],[1006782],0.63,0.183,0.754,110.508,-18.263,1,5,0.983,0.00376,0.218,0.0525,0,170945,0,1945,1945,Broken Hearted *****,,Blues,6.0
77314,['Sonny Boy Williamson I'],[1006782],0.48,0.233,0.787,83.325,-15.264,1,0,0.939,0.000169,0.389,0.0499,0,190328,1,1945,1945,My Little Cornelius,,Blues,6.0
77315,['Sonny Boy Williamson I'],[1006782],0.624,0.222,0.582,158.121,-15.861,0,6,0.988,1.71e-05,0.103,0.159,0,169535,0,1945,1945,Come On Baby And Take A Walk,,Blues,6.0
77316,['Sonny Boy Williamson I'],[1006782],0.635,0.198,0.799,169.328,-15.152,1,7,0.986,2.48e-05,0.0665,0.238,0,167863,1,1945,1945,I'm Gonna Catch You Soon,,Blues,6.0
77317,['Sonny Boy Williamson I'],[1006782],0.559,0.229,0.757,92.82,-15.785,1,0,0.939,0.000878,0.499,0.0433,0,207334,1,1945,1945,Beauty Parlor,,Blues,6.0
77318,['Sonny Boy Williamson I'],[1006782],0.588,0.119,0.66,96.029,-17.197,1,10,0.978,0.0431,0.159,0.0622,0,169195,3,1945,1945,Black **** *****,,Blues,6.0
77319,['Sonny Boy Williamson I'],[1006782],0.631,0.0663,0.579,72.909,-19.71,1,5,0.993,0.0122,0.0798,0.0431,0,198792,1,1945,1945,Collector Man *****,,Blues,6.0
77320,['Sonny Boy Williamson I'],[1006782],0.606,0.0931,0.521,94.44,-15.541,1,2,0.974,9.03e-05,0.113,0.0821,0,168098,3,1945,1945,Early In The Morning,,Blues,6.0
77321,['Sonny Boy Williamson I'],[1006782],0.546,0.265,0.646,100.387,-14.711,1,4,0.932,0.000351,0.354,0.104,0,197695,1,1945,1945,Sunny Land,,Blues,6.0
77322,['Sonny Boy Williamson I'],[1006782],0.49,0.0954,0.705,81.943,-18.336,1,10,0.968,0.000276,0.225,0.0469,0,181185,1,1945,1945,Frigidaire *****,,Blues,6.0
77323,['Sonny Boy Williamson I'],[1006782],0.575,0.0575,0.569,99.4,-20.685,1,9,0.95,1.2e-05,0.121,0.0581,0,178077,3,1945,1945,******* *****,,Blues,6.0
77324,['Sonny Boy Williamson I'],[1006782],0.612,0.117,0.781,172.444,-15.357,1,9,0.99,0.00031,0.0788,0.177,0,153260,20,1945,1945,Got The Bottle Up And Gone,,Blues,6.0
77325,['Sonny Boy Williamson I'],[1006782],0.542,0.0956,0.665,85.948,-15.994,1,2,0.98,0.000596,0.0922,0.0809,0,178233,14,1945,1945,Sugar Mama *****,,Blues,6.0
77334,['Sonny Boy Williamson I'],[1006782],0.617,0.0758,0.707,92.269,-19.513,1,0,0.98,0.00858,0.161,0.066,0,180454,9,1945,1945,"Good Morning, School ****",,Blues,6.0
77338,['Sonny Boy Williamson I'],[1006782],0.511,0.0878,0.565,77.079,-19.122,0,2,0.943,2.77e-06,0.0554,0.104,0,187246,8,1945,1945,**** Bird *****,,Blues,6.0
77339,['Sonny Boy Williamson I'],[1006782],0.643,0.24,0.698,101.042,-13.556,1,9,0.987,3.27e-05,0.0705,0.112,0,180637,2,1945,1945,***** That Made Me ****,,Blues,6.0
77340,['Sonny Boy Williamson I'],[1006782],0.544,0.0709,0.584,100.213,-19.788,1,2,0.988,0.0,0.266,0.0668,0,180062,3,1945,1945,Skinny Woman,,Blues,6.0
77357,['Sonny Boy Williamson I'],[1006782],0.575,0.154,0.634,97.553,-17.814,1,9,0.993,0.00649,0.17,0.0816,0,153548,0,1945,1945,Black Panter *****,,Blues,6.0
77358,['Sonny Boy Williamson I'],[1006782],0.612,0.0798,0.549,70.739,-17.441,1,9,0.986,1.25e-06,0.269,0.0534,0,183406,1,1945,1945,Honey Bee *****,,Blues,6.0
77359,['Sonny Boy Williamson I'],[1006782],0.477,0.244,0.734,89.487,-13.909,1,0,0.942,0.00494,0.314,0.0561,0,210155,5,1945,1945,Decoration *****,,Blues,6.0
77360,['Sonny Boy Williamson I'],[1006782],0.599,0.397,0.901,86.881,-14.995,1,0,0.983,0.441,0.16,0.0428,0,170998,1,1945,1945,Sonny Boy's Jump,,Blues,6.0
77361,['Sonny Boy Williamson I'],[1006782],0.474,0.284,0.704,176.214,-13.787,1,4,0.955,0.000133,0.34,0.0692,0,175308,1,1945,1945,Miss Louisa *****,,Blues,6.0
77369,['Sonny Boy Williamson I'],[1006782],0.562,0.311,0.743,98.95,-13.64,1,4,0.952,2.08e-05,0.255,0.0624,0,188944,1,1945,1945,You Can Lead Me,,Blues,6.0
