,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
76206,['Sister Rosetta Tharpe'],[13511],0.433,0.545,0.684,180.078,-5.126,1,0,0.856,1.93e-06,0.228,0.0879,0,212181,6,1956,3/23/1956,How About You,,Religious,8.0
76207,['Sister Rosetta Tharpe'],[13511],0.682,0.832,0.821,117.444,-4.012,1,0,0.473,0.0,0.0816,0.121,0,157736,5,1956,3/23/1956,Can't Do No Wrong And Get By,,Religious,8.0
76209,['Sister Rosetta Tharpe'],[13511],0.575,0.89,0.931,113.136,-2.944,1,0,0.638,0.0,0.525,0.0595,0,138953,5,1956,3/23/1956,When The Saints Go Marching In,,Religious,8.0
76210,['Sister Rosetta Tharpe'],[13511],0.578,0.819,0.707,77.86,-4.107,1,7,0.678,0.0,0.116,0.169,0,141882,4,1956,3/23/1956,"So High, So Low",,Religious,8.0
76213,['Sister Rosetta Tharpe'],[13511],0.604,0.66,0.957,90.009,-5.514,0,5,0.76,0.0,0.0858,0.0572,0,125676,22,1956,3/23/1956,Jericho,,Religious,8.0
76217,['Sister Rosetta Tharpe'],[13511],0.621,0.688,0.833,147.851,-5.73,1,0,0.813,6.34e-06,0.0738,0.0642,0,164311,21,1956,3/23/1956,Cain't No Grave Hold My Body Down,,Religious,8.0
76226,['Sister Rosetta Tharpe'],[13511],0.594,0.934,0.942,90.137,-3.323,1,7,0.732,1.54e-06,0.118,0.0622,0,119744,18,1956,3/23/1956,99 *** Won't Do,,Religious,8.0
76227,['Sister Rosetta Tharpe'],[13511],0.622,0.856,0.86,77.144,-3.503,1,0,0.772,0.0,0.139,0.121,0,160216,17,1956,3/23/1956,All Alone,,Religious,8.0
76239,['Sister Rosetta Tharpe'],[13511],0.253,0.369,0.186,173.708,-9.835,0,5,0.922,8.34e-05,0.132,0.0291,0,149581,9,1956,3/23/1956,I Shall Know Him,,Religious,8.0
76240,['Sister Rosetta Tharpe'],[13511],0.465,0.575,0.698,119.192,-4.841,1,0,0.817,1.8e-06,0.256,0.0378,0,161049,9,1956,3/23/1956,Precious Memories,,Religious,8.0
76241,['Sister Rosetta Tharpe'],[13511],0.542,0.617,0.585,111.148,-5.048,1,10,0.897,0.0,0.167,0.0351,0,152065,8,1956,3/23/1956,When They Ring The ****** Bell,,Religious,8.0
76200,['Sister Rosetta Tharpe'],[13511],0.816,0.586,0.569,119.456,-7.051,1,0,0.816,0.00484,0.118,0.122,0,171911,14,1958,4/7/1958,When I Move To The Sky,,Religious,8.0
76211,['Sister Rosetta Tharpe'],[13511],0.548,0.363,0.388,101.285,-6.306,1,8,0.873,0.0,0.0952,0.0337,0,190773,43,1958,4/7/1958,My Journey To The Sky,,Religious,8.0
76222,['Sister Rosetta Tharpe'],[13511],0.714,0.6,0.594,140.688,-7.148,1,0,0.772,8.51e-05,0.223,0.12,0,145233,24,1958,4/7/1958,Don't Take Everybody To Be Your Friend,,Religious,8.0
76228,['Sister Rosetta Tharpe'],[13511],0.675,0.702,0.921,82.372,-5.334,1,7,0.706,0.0,0.159,0.104,0,149804,20,1958,4/7/1958,Up Above My Head I Hear Music In The Air,,Religious,8.0
76229,['Sister Rosetta Tharpe'],[13511],0.371,0.178,0.252,146.32,-9.419,1,10,0.944,1.68e-05,0.125,0.0293,0,178560,20,1958,4/7/1958,I Can Hear The Angels,,Religious,8.0
76230,['Sister Rosetta Tharpe'],[13511],0.692,0.298,0.707,95.657,-7.726,1,0,0.843,0.000353,0.12,0.0348,0,174493,20,1958,4/7/1958,How Far From ****,,Religious,8.0
76231,['Sister Rosetta Tharpe'],[13511],0.228,0.39,0.304,73.441,-8.688,1,10,0.837,0.0,0.16,0.0401,0,196127,20,1958,4/7/1958,Were You There When They Crucified My Lord?,,Religious,8.0
76232,['Sister Rosetta Tharpe'],[13511],0.742,0.676,0.815,93.767,-4.85,1,0,0.873,0.0,0.0892,0.0519,0,150661,19,1958,4/7/1958,Down By The Riverside,,Religious,8.0
76233,['Sister Rosetta Tharpe'],[13511],0.741,0.665,0.77,85.517,-5.87,1,5,0.8,0.0,0.079,0.0517,0,157653,19,1958,4/7/1958,Didn't It Rain,,Religious,8.0
76234,['Sister Rosetta Tharpe'],[13511],0.752,0.757,0.831,84.085,-4.741,1,5,0.787,2.13e-05,0.14,0.0434,0,169391,19,1958,4/7/1958,This Train,,Religious,8.0
76235,['Sister Rosetta Tharpe'],[13511],0.613,0.489,0.866,173.096,-7.706,1,10,0.815,0.0,0.154,0.104,0,130442,19,1958,4/7/1958,****** Prepare Me,,Religious,8.0
76236,['Sister Rosetta Tharpe'],[13511],0.762,0.51,0.437,151.845,-7.099,1,7,0.679,9.53e-05,0.151,0.11,0,169330,18,1958,4/7/1958,Strange Things Happening Every Day,,Religious,8.0
76237,['Sister Rosetta Tharpe'],[13511],0.734,0.649,0.878,135.377,-6.133,1,8,0.712,0.000108,0.118,0.0378,0,180585,17,1958,4/7/1958,Jonah,,Religious,8.0
76238,['Sister Rosetta Tharpe'],[13511],0.652,0.639,0.911,168.875,-4.641,1,8,0.795,1.53e-05,0.176,0.0731,0,169336,16,1958,4/7/1958,Jesus Is Here Today,,Religious,8.0
665,"[""The Highway Q.C.'s"", 'Johnnie Taylor']","[609966, 198162]",0.444,0.367,0.597,138.081,-11.321,1,10,0.823,0.0,0.111,0.0659,0,163312,10,1960,1/1/1960,I Dreamed That Heaven Was Like This,,Religious,8.0
666,"[""The Highway Q.C.'s""]",[609966],0.334,0.367,0.42,98.255,-12.629,1,0,0.513,0.0,0.103,0.0459,0,143609,7,1960,1/1/1960,********* To Lay My Head,,Religious,8.0
667,"[""The Highway Q.C.'s""]",[609966],0.518,0.214,0.336,128.639,-14.868,1,1,0.761,1.15e-05,0.199,0.0322,0,174690,5,1960,1/1/1960,The Way Up The Hill,,Religious,8.0
76201,['Sister Rosetta Tharpe'],[13511],0.682,0.753,0.9,96.97,-4.48,1,8,0.573,0.00509,0.122,0.0826,0,124053,10,1961,11/20/1961,**** Is Wonderful - Live Overdub,,Religious,8.0
76242,['Sister Rosetta Tharpe'],[13511],0.388,0.874,0.732,160.448,-4.975,0,5,0.0526,0.453,0.797,0.0594,0,182920,11,1961,11/20/1961,Joy In This Land - Live Overdub,,Religious,8.0
41561,['James Cleveland'],[668448],0.404,0.484,0.595,82.547,-12.905,1,1,0.796,0.0,0.39,0.0966,0,626027,12,1962,2/1/1962,Jesus Saves,,Religious,8.0
41562,['James Cleveland'],[668448],0.348,0.199,0.327,110.212,-13.57,1,10,0.773,3.6e-05,0.126,0.0327,0,255707,11,1962,2/1/1962,I Had to Talk With ****,,Religious,8.0
41563,['James Cleveland'],[668448],0.32,0.135,0.287,86.231,-16.969,1,1,0.958,0.000174,0.153,0.0418,0,211267,10,1962,2/1/1962,Where He Leads Me,,Religious,8.0
41567,['James Cleveland'],[668448],0.43,0.438,0.619,180.096,-13.38,1,1,0.858,0.00191,0.263,0.0534,0,366533,28,1962,2/1/1962,Peace Be Still,,Religious,8.0
41572,['James Cleveland'],[668448],0.408,0.842,0.348,133.317,-10.699,1,10,0.984,0.358,0.778,0.0659,0,345107,12,1962,2/1/1962,I'll Wear a Crown,,Religious,8.0
41573,['James Cleveland'],[668448],0.258,0.336,0.369,86.53,-14.23,1,10,0.98,0.124,0.212,0.0541,0,429533,12,1962,2/1/1962,Shine On Me,,Religious,8.0
41564,['James Cleveland'],[668448],0.456,0.476,0.48,141.317,-8.895,1,10,0.934,0.0271,0.17,0.0514,0,300960,14,1963,2/5/1963,"No Cross, No Crown",,Religious,8.0
41566,['James Cleveland'],[668448],0.336,0.593,0.452,167.677,-7.444,1,3,0.855,0.000829,0.488,0.0569,0,289067,10,1963,2/5/1963,I Can't Stop Loving ****,,Religious,8.0
41568,['James Cleveland'],[668448],0.351,0.395,0.447,72.752,-10.088,1,0,0.86,0.00656,0.204,0.0419,0,493533,21,1963,2/5/1963,I Stood On the Banks of the Jordan,,Religious,8.0
85575,['The Edwin Hawkins Singers'],[178135],0.343,0.39,0.421,116.771,-12.233,1,8,0.259,0.0,0.171,0.0341,0,314133,30,1968,1/1/1968,Oh Happy Day,,Religious,8.0
58631,['Mary Mary'],[860985],0.707,0.788,0.908,102.052,-5.887,1,11,0.102,1.99e-06,0.83,0.0594,0,189867,34,1968,1968,Put A Little Love In Your Heart,,Religious,8.0
51539,['Larry Norman'],[132579],0.37,0.291,0.35,71.323,-14.216,1,7,0.522,0.00553,0.66,0.0272,0,272000,28,1972,4/8/1972,I Wish We'd All Been Ready,,Religious,8.0
51540,['Larry Norman'],[132579],0.663,0.916,0.668,89.159,-9.102,1,4,0.0373,1.46e-05,0.103,0.0705,0,157640,26,1972,4/8/1972,Why Should the Devil Have All the Good Music,,Religious,8.0
51541,['Larry Norman'],[132579],0.54,0.336,0.461,151.742,-11.35,1,7,0.863,0.000196,0.125,0.0293,0,232333,25,1972,4/8/1972,The Outlaw,,Religious,8.0
51542,['Larry Norman'],[132579],0.677,0.805,0.839,129.372,-8.499,1,9,0.174,0.00112,0.0671,0.0784,0,243640,25,1972,4/8/1972,Why Don't You Look Into Jesus,,Religious,8.0
41565,['James Cleveland'],[668448],0.494,0.743,0.606,113.276,-6.595,1,5,0.977,0.39,0.643,0.0906,0,419507,22,1975,6/9/1975,Medley: I Stood On The Banks Of Jordan / Lord Do It For Me / Lord Help Me To Hold Out / Peace Be Still,,Religious,8.0
41569,['James Cleveland'],[668448],0.545,0.719,0.376,117.256,-6.992,1,5,0.966,0.0514,0.686,0.122,0,539760,32,1975,6/9/1975,You're The Best Thing That Ever Happened,,Religious,8.0
41571,['James Cleveland'],[668448],0.506,0.995,0.394,107.629,-3.739,1,1,0.452,0.523,0.44,0.144,0,367933,29,1975,6/9/1975,Can't ****** Do Me Like Jesus,,Religious,8.0
24999,['Debby Boone'],[814220],0.333,0.367,0.0685,77.986,-10.06,1,2,0.831,1.19e-05,0.262,0.0291,0,216287,58,1977,7/1/1977,You Light Up My Life,,Religious,8.0
84440,['The Clark Sisters'],[764636],0.399,0.702,0.313,138.287,-9.322,0,5,0.607,0.309,0.128,0.109,0,280507,25,1978,1/1/1978,Nothing to Lose,,Religious,8.0
84444,['The Clark Sisters'],[764636],0.437,0.736,0.567,140.2,-6.97,1,3,0.409,2.89e-05,0.383,0.0713,0,211387,20,1978,1/1/1978,Counting on Joy,,Religious,8.0
84449,['The Clark Sisters'],[764636],0.415,0.655,0.518,119.674,-6.736,1,1,0.077,3.15e-05,0.111,0.059,0,321933,28,1978,1/1/1978,A Praying Spirit,,Religious,8.0
49418,['Keith Green'],[79392],0.549,0.382,0.551,125.554,-13.613,1,0,0.545,0.0,0.254,0.035,0,267006,28,1978,1978,Asleep In The Light,,Religious,8.0
49423,['Keith Green'],[79392],0.622,0.361,0.403,118.176,-14.322,1,10,0.692,0.0,0.111,0.0351,0,202102,32,1978,1978,Make My Life A Prayer To You,,Religious,8.0
7577,['Amy Grant'],[24944],0.546,0.295,0.284,113.46,-7.133,1,2,0.722,0.0,0.137,0.0273,0,246227,36,1979,1979,******** Eyes,,Religious,8.0
6788,"['Albertina Walker', 'James Cleveland']","[515750, 668448]",0.457,0.535,0.515,98.043,-12.743,1,8,0.602,0.0,0.0486,0.0799,0,550360,24,1979,7/11/1979,Please Be Patient With Me,,Religious,8.0
97924,['Yolanda Adams'],[690718],0.514,0.71,0.812,127.605,-10.973,0,10,0.0225,2.4e-05,0.227,0.133,0,341413,27,1980,1980,My Liberty,,Religious,8.0
7562,['Amy Grant'],[24944],0.421,0.129,0.152,84.469,-11.557,1,8,0.866,0.0,0.121,0.0341,0,203507,27,1982,1982,Arms Of Love,,Religious,8.0
7566,['Amy Grant'],[24944],0.445,0.278,0.139,79.048,-11.062,1,10,0.342,8e-05,0.22,0.0285,0,252333,25,1982,1982,Raining On The Inside,,Religious,8.0
7575,['Amy Grant'],[24944],0.379,0.276,0.231,123.792,-9.951,1,0,0.577,0.0,0.0842,0.0318,0,248347,45,1982,1982,El-Shaddai,,Religious,8.0
7579,['Amy Grant'],[24944],0.567,0.693,0.306,176.237,-6.449,1,3,0.427,0.0,0.0999,0.0764,0,197107,35,1982,1982,Sing Your Praise To The Lord,,Religious,8.0
7582,['Amy Grant'],[24944],0.395,0.816,0.815,172.827,-5.243,1,6,0.637,0.0,0.151,0.142,0,196302,32,1982,1982,I Have Decided,,Religious,8.0
7583,['Amy Grant'],[24944],0.509,0.498,0.379,147.743,-7.457,1,5,0.548,0.0,0.099,0.0321,0,262880,30,1982,1982,In A Little While,,Religious,8.0
68196,['Petra'],[325443],0.521,0.538,0.519,131.933,-5.171,1,4,0.617,0.0,0.12,0.0266,0,219200,31,1982,1982,More Power To Ya - More Power To Ya Album Version,,Religious,8.0
68199,['Petra'],[325443],0.456,0.822,0.642,135.833,-2.502,0,2,0.153,1.99e-05,0.574,0.0436,0,284387,27,1982,1982,Judas' Kiss - More Power To Ya Album Version,,Religious,8.0
68202,['Petra'],[325443],0.54,0.413,0.4,143.073,-5.856,0,5,0.731,0.0,0.128,0.025,0,241293,26,1982,1982,Road To Zion - More Power To Ya Album Version,,Religious,8.0
73893,['Russ Taff'],[212810],0.518,0.452,0.273,127.685,-11.926,1,11,0.0892,0.0,0.252,0.0349,0,278627,32,1983,8/28/1983,We Will Stand,,Religious,8.0
75743,['Shirley Caesar'],[32071],0.594,0.418,0.61,147.544,-12.361,1,4,0.586,0.0,0.493,0.105,0,223000,21,1983,1983,Jesus,,Religious,8.0
68198,['Petra'],[325443],0.561,0.351,0.492,171.687,-16.679,1,0,0.0511,0.0,0.079,0.0295,0,259867,28,1983,1/1/1983,Grave Robber - Not Of This World Album Version,,Religious,8.0
68200,['Petra'],[325443],0.555,0.302,0.201,103.975,-16.098,0,4,0.0417,0.0,0.165,0.0253,0,291733,26,1983,1/1/1983,Not Of This World,,Religious,8.0
60317,['Michael W. Smith'],[466759],0.466,0.0956,0.125,129.147,-18.163,1,7,0.819,0.0,0.116,0.0387,0,261627,30,1983,1983,Friends,,Religious,8.0
60320,['Michael W. Smith'],[466759],0.28,0.349,0.231,173.42,-14.924,1,2,0.688,0.0,0.0909,0.0292,0,174760,29,1983,1983,Great Is The Lord,,Religious,8.0
94521,['Vanessa Bell Armstrong'],[838884],0.317,0.284,0.263,135.33,-15.075,1,10,0.675,0.00716,0.12,0.0381,0,389760,30,1983,1/1/1983,Peace Be Still,,Religious,8.0
7560,['Amy Grant'],[24944],0.688,0.581,0.476,103.428,-11.234,1,7,0.142,1.34e-05,0.0989,0.0313,0,252427,29,1984,1984,Angels,,Religious,8.0
7568,['Amy Grant'],[24944],0.482,0.324,0.237,134.218,-11.121,1,7,0.426,0.0,0.136,0.0291,0,194987,25,1984,1984,Doubly Good To You - Remastered,,Religious,8.0
7576,['Amy Grant'],[24944],0.415,0.311,0.355,163.744,-13.62,1,3,0.883,9.54e-06,0.103,0.0352,0,200987,41,1984,1984,Thy Word,,Religious,8.0
73892,['Russ Taff'],[212810],0.757,0.534,0.688,110.258,-10.7,1,2,0.0908,0.0,0.0254,0.0257,0,289933,24,1985,12/29/1985,Silent Love,,Religious,8.0
7563,['Amy Grant'],[24944],0.72,0.876,0.489,129.464,-4.828,0,10,0.186,0.0,0.313,0.0339,0,208400,27,1985,1985,Find A Way,,Religious,8.0
7567,['Amy Grant'],[24944],0.645,0.759,0.772,80.247,-5.798,0,0,0.0909,1.44e-06,0.114,0.0299,0,275373,25,1985,1985,Everywhere I Go,,Religious,8.0
75744,['Shirley Caesar'],[32071],0.52,0.36,0.552,112.095,-13.502,1,10,0.662,0.0,0.111,0.0386,0,197324,23,1985,1985,No Charge,,Religious,8.0
68203,['Petra'],[325443],0.684,0.55,0.551,98.032,-10.274,0,2,0.19,0.0,0.0556,0.0248,0,234000,27,1985,1/1/1985,It Is ******** - Beat The System Album Version,,Religious,8.0
68207,['Petra'],[325443],0.583,0.863,0.91,163.504,-9.293,0,1,0.0954,2.14e-06,0.338,0.0341,0,264627,26,1985,1/1/1985,Beat The System - Beat The System Album Version,,Religious,8.0
41570,['James Cleveland'],[668448],0.551,0.527,0.498,142.656,-11.187,1,1,0.598,3.36e-06,0.0955,0.159,0,335693,30,1985,6/20/1985,Where Is Your Faith In ****,,Religious,8.0
93792,['Twila Paris'],[803533],0.362,0.174,0.173,95.759,-18.625,1,7,0.402,0.0,0.354,0.0325,0,245346,30,1985,1/1/1985,Lamb Of ****,,Religious,8.0
93795,['Twila Paris'],[803533],0.399,0.485,0.438,174.791,-14.561,1,7,0.166,8.79e-05,0.211,0.0327,0,224262,32,1985,1/1/1985,He Is Exalted,,Religious,8.0
74452,['Sandi Patty'],[239655],0.298,0.555,0.235,130.738,-6.012,1,8,0.408,3.16e-05,0.416,0.0324,0,302573,34,1986,3/1/1986,In the Name of the Lord,,Religious,8.0
74453,['Sandi Patty'],[239655],0.323,0.501,0.222,128.043,-6.91,1,2,0.32,4.4e-05,0.268,0.0346,0,291747,30,1986,3/1/1986,Love In Any Language,,Religious,8.0
74456,['Sandi Patty'],[239655],0.43,0.678,0.361,170.74,-6.507,1,4,0.376,0.0,0.0911,0.0296,0,202373,34,1986,3/1/1986,Was It a Morning Like This,,Religious,8.0
7565,['Amy Grant'],[24944],0.744,0.712,0.615,117.3,-6.294,0,6,0.0429,0.000409,0.268,0.0263,0,335960,26,1986,1986,Stay For A While,,Religious,8.0
7574,['Amy Grant'],[24944],0.656,0.347,0.368,118.288,-13.398,1,9,0.488,0.00221,0.0645,0.028,0,225973,58,1986,1986,The Next Time I Fall (with Amy Grant),,Religious,8.0
73891,['Russ Taff'],[212810],0.609,0.623,0.503,105.198,-13.65,1,2,0.117,0.00031,0.092,0.0388,0,271333,29,1987,12/4/1987,I Still Believe,,Religious,8.0
75742,['Shirley Caesar'],[32071],0.596,0.171,0.376,104.81,-19.953,1,10,0.443,0.0,0.143,0.0365,0,206133,28,1987,1987,No Charge,,Religious,8.0
75747,['Shirley Caesar'],[32071],0.597,0.311,0.607,148.173,-17.27,1,4,0.476,0.0,0.243,0.144,0,220560,39,1987,1987,"Jesus, I Love ******* Your Name",,Religious,8.0
68197,['Petra'],[325443],0.545,0.778,0.863,94.919,-3.903,0,7,0.106,0.0,0.126,0.0353,0,210813,34,1987,1987,This Means War! - This Means War Album Version,,Religious,8.0
68209,['Petra'],[325443],0.557,0.829,0.77,131.781,-3.833,1,4,0.0212,0.0,0.553,0.034,0,246933,28,1987,1987,"He Came, He Saw, He Conquered - This Means War Album Version",,Religious,8.0
91218,['The Winans'],[576839],0.694,0.809,0.767,125.712,-5.096,1,3,0.496,0.0,0.375,0.0291,0,344507,43,1987,9/1/1987,Ain't No Need to Worry,,Religious,8.0
91221,['The Winans'],[576839],0.552,0.367,0.308,105.697,-14.564,1,10,0.396,0.0,0.185,0.0328,0,264733,32,1987,9/1/1987,Millions,,Religious,8.0
18604,['Carman'],[796914],0.551,0.375,0.217,98.412,-16.728,1,9,0.159,1.11e-05,0.388,0.0425,0,519333,30,1987,5/5/1987,The Champion,,Religious,8.0
18605,['Carman'],[796914],0.698,0.254,0.395,101.708,-17.77,0,5,0.191,0.0,0.0923,0.0744,0,388413,27,1987,10/20/1987,Lazarus Come Forth,,Religious,8.0
10898,['BeBe & CeCe Winans'],[152973],0.594,0.524,0.593,76.686,-12.916,1,9,0.163,0.0,0.282,0.0313,0,254600,43,1988,1/1/1988,Lost Without You,,Religious,8.0
10900,['BeBe & CeCe Winans'],[152973],0.65,0.692,0.962,109.437,-12.472,1,8,0.294,0.0181,0.0338,0.0508,0,283283,34,1988,1/1/1988,Heaven,,Religious,8.0
80299,['Take 6'],[155563],0.636,0.19,0.531,89.487,-14.298,0,2,0.853,0.0,0.0698,0.0423,0,210140,29,1988,6/1/1988,Spread Love,,Religious,8.0
7564,['Amy Grant'],[24944],0.496,0.844,0.429,94.733,-5.247,1,6,0.00703,9.75e-05,0.244,0.0275,0,336387,31,1988,1988,Lead Me On,,Religious,8.0
71961,['Rich Mullins'],[344729],0.553,0.238,0.396,75.334,-18.811,0,6,0.654,0.0,0.119,0.0385,0,220533,24,1988,1988,Ready For The Storm,,Religious,8.0
71963,['Rich Mullins'],[344729],0.485,0.407,0.459,73.837,-14.874,0,6,0.265,0.0,0.139,0.0352,0,183893,45,1988,1988,******* ****,,Religious,8.0
71964,['Rich Mullins'],[344729],0.497,0.139,0.553,99.885,-16.158,1,0,0.799,0.0,0.113,0.0314,0,225067,37,1988,1988,If I Stand,,Religious,8.0
80006,['Sweet Honey in the Rock'],[44703],0.476,0.114,0.439,198.631,-19.546,0,1,0.894,0.0,0.149,0.24,0,350200,31,1988,1/1/1988,Ella's Song,,Religious,8.0
60327,['Michael W. Smith'],[466759],0.658,0.526,0.573,127.915,-15.56,0,1,0.099,0.00711,0.044,0.0299,0,387200,27,1988,1988,Secret Ambition,,Religious,8.0
84446,['The Clark Sisters'],[764636],0.552,0.265,0.276,104.302,-14.553,1,8,0.577,2.25e-05,0.0774,0.0332,0,347200,37,1988,10/18/1988,Take Me Higher,,Religious,8.0
45689,['John P. Kee'],[230963],0.709,0.976,0.589,94.243,-7.773,0,8,0.185,0.0,0.405,0.13,0,236987,29,1989,1989,I Believe - Live,,Religious,8.0
45690,['John P. Kee'],[230963],0.625,0.954,0.746,97.023,-6.031,1,5,0.157,0.0,0.328,0.0376,0,313880,28,1989,1989,He'll Welcome Me,,Religious,8.0
45691,['John P. Kee'],[230963],0.466,0.901,0.9,207.859,-7.282,1,11,0.381,0.0,0.572,0.0719,0,270973,27,1989,1989,My Mind Is Made Up,,Religious,8.0
45692,['John P. Kee'],[230963],0.559,0.575,0.514,77.004,-8.0,1,2,0.637,0.0,0.641,0.114,0,247093,27,1989,1989,Stand! - Live,,Religious,8.0
45693,['John P. Kee'],[230963],0.793,0.774,0.718,113.238,-6.912,1,10,0.183,5.84e-06,0.0414,0.0629,0,340787,25,1989,1989,Clap Your ***** - Live,,Religious,8.0
45694,['John P. Kee'],[230963],0.49,0.951,0.653,200.132,-7.13,1,1,0.00252,0.00172,0.335,0.128,0,408547,25,1989,1989,Rain On Us,,Religious,8.0
45695,['John P. Kee'],[230963],0.681,0.933,0.771,121.124,-5.433,1,6,0.36,0.0,0.325,0.0552,0,285120,24,1989,1989,Wash Me - Live,,Religious,8.0
45697,['John P. Kee'],[230963],0.495,0.941,0.521,169.411,-5.926,1,8,0.432,0.0,0.209,0.125,0,313840,23,1989,1989,Thank You Lord (He Did It All) - Live,,Religious,8.0
45698,['John P. Kee'],[230963],0.691,0.954,0.737,104.224,-6.333,1,1,0.0894,0.000441,0.296,0.0381,0,311027,23,1989,1989,Strength,,Religious,8.0
45700,['John P. Kee'],[230963],0.506,0.798,0.392,85.891,-6.891,1,6,0.394,0.0,0.603,0.0623,0,326493,34,1989,1989,I Do Worship - Live,,Religious,8.0
45701,['John P. Kee'],[230963],0.34,0.788,0.554,99.502,-6.722,1,1,0.292,0.0,0.0566,0.0615,0,344200,33,1989,1989,Standing In The Need,,Religious,8.0
45702,['John P. Kee'],[230963],0.419,0.711,0.477,131.213,-7.069,1,0,0.276,0.0,0.26,0.038,0,325827,32,1989,1989,New Life,,Religious,8.0
45703,['John P. Kee'],[230963],0.475,0.911,0.458,171.448,-6.811,1,8,0.248,0.0,0.48,0.111,0,277107,31,1989,1989,Jesus Is Real - Live,,Religious,8.0
45704,['John P. Kee'],[230963],0.668,0.963,0.799,107.007,-5.294,0,8,0.122,0.0,0.498,0.0444,0,307813,30,1989,1989,Show Up!,,Religious,8.0
74455,['Sandi Patty'],[239655],0.193,0.314,0.154,72.167,-8.057,0,4,0.807,1.98e-06,0.0955,0.037,0,276360,41,1989,11/6/1989,Via Dolorosa,,Religious,8.0
74457,['Sandi Patty'],[239655],0.259,0.452,0.222,138.723,-12.677,1,5,0.824,0.0,0.969,0.111,0,366840,36,1989,11/6/1989,More Than Wonderful,,Religious,8.0
