,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
6914,['Alfred Newman'],[2130],0.162,0.298,0.179,81.495,-16.746,1,7,0.799,0.907,0.459,0.035,0,393200,2,1941,1941,The Family and Bronwyn,,Stage & Screen,3.0
6915,['Alfred Newman'],[2130],0.177,0.251,0.148,85.368,-19.259,1,4,0.665,0.824,0.499,0.0384,0,67867,1,1941,1941,Angharad with the Minister,,Stage & Screen,3.0
6925,['Alfred Newman'],[2130],0.186,0.39,0.242,64.747,-11.191,1,1,0.678,0.0154,0.295,0.0329,0,102667,2,1941,1941,Finale / End *****,,Stage & Screen,3.0
6926,['Alfred Newman'],[2130],0.139,0.249,0.0951,95.714,-17.237,1,7,0.762,0.553,0.268,0.0335,0,210893,2,1941,1941,Huw Walks Among the Daffodils,,Stage & Screen,3.0
6942,['Alfred Newman'],[2130],0.131,0.284,0.0722,171.989,-16.36,1,6,0.879,0.0181,0.146,0.046,0,253507,2,1941,1941,Love Denied,,Stage & Screen,3.0
6943,['Alfred Newman'],[2130],0.199,0.264,0.359,67.916,-14.199,0,9,0.882,0.0178,0.314,0.0305,0,172893,2,1941,1941,Main ***** / Huw's Theme,,Stage & Screen,3.0
6947,['Alfred Newman'],[2130],0.169,0.287,0.319,101.422,-14.233,1,7,0.847,0.00168,0.0898,0.0364,0,94627,1,1941,1941,Goodbyes,,Stage & Screen,3.0
6948,['Alfred Newman'],[2130],0.126,0.16,0.0359,91.636,-17.395,1,7,0.763,0.0243,0.228,0.0355,0,188173,1,1941,1941,Huw's Lesson / The Mine Tragedy,,Stage & Screen,3.0
6949,['Alfred Newman'],[2130],0.206,0.164,0.0886,88.05,-19.427,0,2,0.925,0.51,0.254,0.0386,0,111467,1,1941,1941,Command from the Queen,,Stage & Screen,3.0
6950,['Alfred Newman'],[2130],0.191,0.292,0.209,171.141,-14.822,1,0,0.938,0.62,0.0863,0.0451,0,130133,1,1941,1941,Angharad and Mister Gruffydd,,Stage & Screen,3.0
6951,['Alfred Newman'],[2130],0.162,0.25,0.082,94.407,-16.498,0,4,0.871,0.444,0.144,0.0367,0,114267,1,1941,1941,Two More Brothers Leave,,Stage & Screen,3.0
6958,['Alfred Newman'],[2130],0.223,0.177,0.219,86.593,-20.706,1,7,0.745,0.00987,0.213,0.0438,0,97427,0,1941,1941,School,,Stage & Screen,3.0
6959,['Alfred Newman'],[2130],0.163,0.255,0.0396,109.814,-16.346,0,9,0.574,0.824,0.37,0.0357,0,284800,1,1941,1941,The Strike / ****** and Huw in Broken Ice,,Stage & Screen,3.0
6960,['Alfred Newman'],[2130],0.139,0.247,0.0841,91.439,-18.195,1,0,0.904,0.386,0.176,0.0383,0,235373,1,1941,1941,Treasure Island / The Spring Birds,,Stage & Screen,3.0
6961,['Alfred Newman'],[2130],0.161,0.297,0.0832,68.17,-19.249,1,0,0.456,0.503,0.575,0.0337,0,52840,1,1941,1941,Huw Finds His ******,,Stage & Screen,3.0
6963,['Alfred Newman'],[2130],0.151,0.172,0.0392,83.7,-22.207,1,5,0.861,0.688,0.281,0.0369,0,419800,0,1941,1941,The House on the Hill / Gossip,,Stage & Screen,3.0
6965,['Alfred Newman'],[2130],0.0,0.717,0.0,0.0,-8.751,1,10,0.661,0.896,0.0538,0.0,0,14840,0,1941,1941,Twentieth Century Fox Fanfare,,Stage & Screen,3.0
34912,['Franz Waxman'],[170330],0.15,0.371,0.0485,96.926,-12.13,1,4,0.849,0.579,0.0943,0.036,0,595853,0,1942,1942,"Tristan und Isolde, WWV 90: Liebestod (Arr. for Violin, Piano and Orchestra)",,Stage & Screen,3.0
58596,['Mary Martin'],[40695],0.474,0.492,0.746,86.378,-10.179,1,5,0.965,0.000142,0.112,0.128,0,271787,0,1942,10/2/1942,Hit the Road to Dreamland,,Stage & Screen,3.0
6916,['Alfred Newman'],[2130],0.114,0.133,0.036,76.593,-18.976,1,9,0.81,0.923,0.106,0.0416,0,254200,6,1943,1943,Unused Cue ** - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6917,['Alfred Newman'],[2130],0.19,0.111,0.0391,77.272,-15.495,1,4,0.777,0.837,0.107,0.0367,0,168173,6,1943,1943,The Reverend - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6918,['Alfred Newman'],[2130],0.195,0.148,0.0745,91.238,-18.032,1,2,0.785,0.887,0.101,0.0385,0,99293,6,1943,1943,You're Playing With Fire - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6919,['Alfred Newman'],[2130],0.177,0.222,0.0366,127.517,-15.465,0,11,0.817,0.942,0.209,0.0401,0,315307,6,1943,1943,Your Life Begins - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6920,['Alfred Newman'],[2130],0.142,0.13,0.0347,98.047,-18.18,1,7,0.499,0.723,0.134,0.0365,0,147933,6,1943,1943,The Spring Is Not For Me - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6921,['Alfred Newman'],[2130],0.162,0.133,0.072,92.586,-19.599,1,4,0.495,0.802,0.267,0.0399,0,77267,6,1943,1943,Unused Cue #3 - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6922,['Alfred Newman'],[2130],0.0591,0.199,0.0547,53.289,-13.384,1,9,0.182,0.89,0.213,0.0389,0,412467,2,1943,1943,Overture - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6923,['Alfred Newman'],[2130],0.0638,0.245,0.0779,73.404,-11.141,1,4,0.53,0.875,0.144,0.0371,0,151560,0,1943,1943,Commission Convenes - Alternate,,Stage & Screen,3.0
6927,['Alfred Newman'],[2130],0.16,0.364,0.0325,131.31,-10.804,0,2,0.836,0.933,0.11,0.0349,0,283067,0,1943,1943,The Directives - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6928,['Alfred Newman'],[2130],0.155,0.148,0.0525,134.361,-18.309,0,7,0.122,0.889,0.0968,0.0411,0,474293,0,1943,1943,The ********* - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6929,['Alfred Newman'],[2130],0.129,0.209,0.0399,96.439,-19.64,1,9,0.895,0.812,0.11,0.0342,0,123040,0,1943,1943,Immaculate Conception - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6930,['Alfred Newman'],[2130],0.104,0.147,0.0881,163.543,-12.837,1,2,0.455,0.964,0.138,0.0462,0,65760,0,1943,1943,The Miracle - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6931,['Alfred Newman'],[2130],0.215,0.216,0.0997,65.976,-12.596,1,1,0.337,0.76,0.0999,0.0338,0,175333,0,1943,1943,****** Of Healing - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6932,['Alfred Newman'],[2130],0.0689,0.193,0.193,179.856,-11.567,0,8,0.0594,0.989,0.164,0.042,0,112133,0,1943,1943,Exit Music - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6933,['Alfred Newman'],[2130],0.119,0.139,0.0658,91.303,-13.874,1,9,0.554,0.924,0.0963,0.0353,0,333200,0,1943,1943,The Farewell - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6934,['Alfred Newman'],[2130],0.112,0.312,0.0369,87.569,-13.569,0,7,0.869,0.906,0.116,0.0322,0,257867,1,1943,1943,The Vision - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6935,['Alfred Newman'],[2130],0.144,0.152,0.0596,103.041,-19.138,0,0,0.611,0.913,0.0987,0.0389,0,164133,0,1943,1943,From Her Very Depths - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6936,['Alfred Newman'],[2130],0.118,0.241,0.0547,95.392,-17.464,1,5,0.619,0.919,0.225,0.0393,0,400600,0,1943,1943,A ******** Love - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6937,['Alfred Newman'],[2130],0.277,0.244,0.132,80.242,-15.904,1,7,0.577,0.827,0.273,0.0355,0,216693,1,1943,1943,The Day Begins - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6938,['Alfred Newman'],[2130],0.153,0.0687,0.0366,90.057,-19.662,1,11,0.395,0.589,0.162,0.0386,0,143600,0,1943,1943,Load Well Your Guns - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6939,['Alfred Newman'],[2130],0.158,0.27,0.0373,132.188,-13.391,1,4,0.218,0.83,0.0729,0.0366,0,441333,0,1943,1943,Prelude And Early Dawn - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6940,['Alfred Newman'],[2130],0.163,0.34,0.0337,110.595,-13.022,0,1,0.916,0.855,0.227,0.0358,0,159507,0,1943,1943,The Grotto - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6944,['Alfred Newman'],[2130],0.137,0.214,0.0387,81.591,-18.288,1,2,0.841,0.98,0.148,0.0396,0,112867,0,1943,1943,A ******** Promise - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6945,['Alfred Newman'],[2130],0.0764,0.193,0.0366,81.276,-15.246,0,1,0.736,0.936,0.109,0.0357,0,228800,0,1943,1943,Unused Cue ** - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6946,['Alfred Newman'],[2130],0.107,0.186,0.0622,92.659,-12.528,1,2,0.626,0.637,0.181,0.0325,0,112200,0,1943,1943,Commission Convenes - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6952,['Alfred Newman'],[2130],0.102,0.195,0.0387,87.978,-17.653,1,7,0.641,0.57,0.0855,0.0361,0,164173,0,1943,1943,I Saw A Lady - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6953,['Alfred Newman'],[2130],0.23,0.144,0.0359,132.093,-21.381,1,11,0.91,0.848,0.136,0.04,0,56760,0,1943,1943,The Betrayal - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6954,['Alfred Newman'],[2130],0.225,0.13,0.159,112.3,-17.469,1,0,0.724,0.877,0.0451,0.0371,0,150267,0,1943,1943,Good Fortunes - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6955,['Alfred Newman'],[2130],0.256,0.354,0.0361,58.56,-11.209,0,6,0.927,0.934,0.383,0.0369,0,98293,0,1943,1943,The Spring - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
6956,['Alfred Newman'],[2130],0.0812,0.169,0.0528,82.109,-15.488,1,9,0.31,0.839,0.139,0.0383,0,386733,0,1943,1943,Destiny - From 鈥淭he Song Of ***********,,Stage & Screen,3.0
48354,['Julie Andrews'],[314113],0.319,0.196,0.161,145.932,-16.174,1,5,0.884,0.0,0.124,0.0526,0,223333,5,1943,1943,Cinderella ******* In My Own Little Corner - Voice,,Stage & Screen,3.0
48355,['Julie Andrews'],[314113],0.266,0.239,0.0602,128.874,-15.521,1,5,0.956,0.00115,0.149,0.0404,0,170760,5,1943,1943,Cinderella ******* Do I Love You Because You're Beautiful? - Voice,,Stage & Screen,3.0
58602,['Mary Martin'],[40695],0.24,0.452,0.138,86.113,-10.247,1,0,0.943,8.36e-05,0.323,0.0366,0,209427,0,1943,1943,The Sound of Music ******* Climb Ev'ry Mountain - Voice,,Stage & Screen,3.0
58608,['Mary Martin'],[40695],0.466,0.0538,0.27,112.268,-20.001,1,5,0.955,0.0,0.102,0.0361,0,124840,0,1943,1943,The Sound of Music ******* Edelweiss - Voice,,Stage & Screen,3.0
58609,['Mary Martin'],[40695],0.596,0.229,0.619,94.749,-13.682,0,5,0.937,3.43e-05,0.116,0.0599,0,165933,0,1943,1943,The Sound of Music ******* My Favorite Things - Voice,,Stage & Screen,3.0
58616,['Mary Martin'],[40695],0.555,0.227,0.488,126.371,-13.375,1,0,0.903,0.0,0.121,0.0759,0,352227,0,1943,1943,The Sound of Music ******* Do Re Mi - Voice,,Stage & Screen,3.0
48384,['Julie Andrews'],[314113],0.394,0.228,0.289,104.027,-15.435,1,7,0.696,0.0,0.366,0.0303,0,139213,0,1945,1945,O Come All Ye Faithful,,Stage & Screen,3.0
11380,['Bernard Herrmann'],[760240],0.685,0.0234,0.0974,117.887,-20.255,1,11,0.984,0.672,0.0745,0.0762,0,60840,1,1945,1945,The **** from Psycho: A Suite for Strings - ************,,Stage & Screen,3.0
66594,['Patrick Doyle'],[91312],0.119,0.102,0.079,165.982,-21.161,1,8,0.831,0.777,0.135,0.0471,0,75427,10,1945,1945,All the Delights of the Season - ************,,Stage & Screen,3.0
66601,['Patrick Doyle'],[91312],0.76,0.219,0.885,115.765,-18.5,1,7,0.961,0.944,0.416,0.0521,0,79773,7,1945,1945,Steam Engine - ************,,Stage & Screen,3.0
34904,['Franz Waxman'],[170330],0.313,0.337,0.201,124.046,-11.84,1,9,0.813,0.512,0.071,0.0335,0,335712,0,1946,2/1/1946,Peyton Place ****** Main ***** / Entering Peyton Place / Going to Scholl,,Stage & Screen,3.0
34907,['Franz Waxman'],[170330],0.246,0.433,0.213,34.808,-8.96,0,4,0.968,0.956,0.257,0.0312,0,92074,0,1946,1/1/1946,The Paradine Case ****** Main *****,,Stage & Screen,3.0
34913,['Franz Waxman'],[170330],0.252,0.33,0.144,95.591,-12.144,1,10,0.901,0.837,0.13,0.0325,0,213551,0,1946,1/1/1946,Beloved Infidel ******,,Stage & Screen,3.0
29886,['Elmer Bernstein'],[175087],0.194,0.135,0.0378,64.093,-15.611,1,9,0.987,0.345,0.144,0.0442,0,348399,1,1946,1/1/1946,To **** A Mockingbird ****** Main Theme,,Stage & Screen,3.0
6908,['Alfred Newman'],[2130],0.145,0.33,0.0389,174.832,-10.549,1,6,0.954,0.109,0.287,0.0346,0,156114,0,1946,1/1/1946,David and ******** ****** Main *****,,Stage & Screen,3.0
6924,['Alfred Newman'],[2130],0.501,0.565,0.591,106.253,-11.655,1,8,0.703,0.0468,0.253,0.0415,0,190300,15,1946,1/1/1946,How the West Was Won ****** Main *****,,Stage & Screen,3.0
6957,['Alfred Newman'],[2130],0.0944,0.37,0.131,179.984,-16.619,1,1,0.721,0.905,0.319,0.0642,0,202296,2,1946,1/1/1946,Twelve O'Clock High ****** Opening Scene,,Stage & Screen,3.0
58794,['Maurice Jarre'],[333643],0.379,0.355,0.0716,115.814,-13.517,0,4,0.658,0.0209,0.103,0.0503,0,302466,0,1946,1/1/1946,Behold A Pale Horse ****** Main ***** / Exile March,,Stage & Screen,3.0
60530,['Mikl贸s R贸zsa'],[583723],0.621,0.293,0.699,114.011,-19.646,1,8,0.932,0.838,0.166,0.0555,0,50400,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation III",,Stage & Screen,3.0
60531,['Mikl贸s R贸zsa'],[583723],0.112,0.0244,0.186,180.244,-31.71,0,4,0.946,0.924,0.527,0.0507,0,89560,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Tema",,Stage & Screen,3.0
60536,['Mikl贸s R贸zsa'],[583723],0.557,0.396,0.938,147.84,-18.269,1,7,0.941,0.934,0.328,0.0514,0,73800,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation V",,Stage & Screen,3.0
60539,['Mikl贸s R贸zsa'],[583723],0.161,0.203,0.0899,76.193,-17.686,1,3,0.888,0.397,0.118,0.0405,0,134027,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation IV",,Stage & Screen,3.0
60558,['Mikl贸s R贸zsa'],[583723],0.166,0.226,0.053,89.999,-19.838,1,0,0.751,0.504,0.423,0.0493,0,453667,0,1946,1946,"Violin Concerto, Op. *** Lento cantabile",,Stage & Screen,3.0
60559,['Mikl贸s R贸zsa'],[583723],0.223,0.125,0.482,127.842,-21.83,0,4,0.861,0.858,0.327,0.046,0,67400,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation I",,Stage & Screen,3.0
60560,['Mikl贸s R贸zsa'],[583723],0.12,0.113,0.0561,178.514,-23.51,1,2,0.789,0.506,0.259,0.0458,0,89240,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation VI",,Stage & Screen,3.0
60562,['Mikl贸s R贸zsa'],[583723],0.282,0.287,0.248,78.855,-16.962,1,7,0.703,0.622,0.766,0.0472,0,691560,0,1946,1946,"Violin Concerto, Op. *** Allegro non troppo ma **********",,Stage & Screen,3.0
60565,['Mikl贸s R贸zsa'],[583723],0.337,0.132,0.339,87.369,-20.602,0,4,0.841,0.133,0.0764,0.0365,0,74373,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation II",,Stage & Screen,3.0
60566,['Mikl贸s R贸zsa'],[583723],0.453,0.299,0.284,99.833,-18.37,1,7,0.765,0.836,0.372,0.0554,0,474173,0,1946,1946,"Violin Concerto, Op. *** Allegro vivace",,Stage & Screen,3.0
60568,['Mikl贸s R贸zsa'],[583723],0.259,0.165,0.0675,129.272,-23.34,0,4,0.784,0.00876,0.127,0.0437,0,89893,0,1946,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation VII",,Stage & Screen,3.0
11377,['Bernard Herrmann'],[760240],0.118,0.399,0.2,55.916,-10.803,0,9,0.54,0.866,0.0903,0.0365,0,115572,0,1946,1/1/1946,The Man in Gray Flannel Suit ****** Prelude,,Stage & Screen,3.0
11422,['Bernard Herrmann'],[760240],0.269,0.191,0.0326,109.709,-13.832,1,9,0.958,0.432,0.257,0.0444,0,288166,0,1946,1/1/1946,Cape Fear ****** Suite,,Stage & Screen,3.0
11424,['Bernard Herrmann'],[760240],0.107,0.197,0.0392,68.012,-15.126,0,9,0.198,0.843,0.499,0.0401,0,285179,0,1946,1/1/1946,The Snows of Kilimanjaro ****** Suite,,Stage & Screen,3.0
53496,['Leonard Rosenman'],[818366],0.593,0.532,0.704,83.76,-10.757,0,4,0.847,0.901,0.134,0.0982,0,124803,2,1946,1/1/1946,Pork Shop Hill ****** Main *****,,Stage & Screen,3.0
34905,['Franz Waxman'],[170330],0.315,0.207,0.178,106.297,-17.644,0,7,0.864,0.483,0.0748,0.0428,0,498893,1,1947,1947,"Zigeunerweisen, Op. **",,Stage & Screen,3.0
34906,['Franz Waxman'],[170330],0.191,0.0686,0.108,84.93,-22.424,1,6,0.936,0.83,0.159,0.038,0,225333,0,1947,1947,"Humoresque, Op. **** No. 7",,Stage & Screen,3.0
34908,['Franz Waxman'],[170330],0.562,0.182,0.53,97.48,-24.849,1,5,0.885,0.877,0.283,0.0353,0,71400,1,1947,1947,Flight of the Bumblebee,,Stage & Screen,3.0
34909,['Franz Waxman'],[170330],0.317,0.178,0.162,105.767,-18.195,0,7,0.9,0.467,0.0513,0.0438,0,495427,0,1947,1947,Zigeunerweisen (Gypsy Airs),,Stage & Screen,3.0
34910,['Franz Waxman'],[170330],0.312,0.104,0.274,140.678,-21.891,0,2,0.923,0.173,0.311,0.0466,0,460667,1,1947,1947,Carmen Fantasy,,Stage & Screen,3.0
6962,['Alfred Newman'],[2130],0.0,0.791,0.0,0.0,-11.34,1,10,0.877,0.862,0.0548,0.0,0,13600,0,1947,1947,Twentieth Century Fox Fanfare,,Stage & Screen,3.0
48362,['Julie Andrews'],[314113],0.324,0.287,0.402,151.426,-13.33,1,0,0.828,4.21e-06,0.146,0.0437,0,209293,4,1947,1947,"I Could Have Danced All ***** (from ""My Fair Lady"") - From ""My Fair Lady""",,Stage & Screen,3.0
58603,['Mary Martin'],[40695],0.57,0.181,0.4,136.38,-13.9,1,4,0.833,2.11e-05,0.245,0.119,0,229827,3,1947,1947,"I'm Flying (from ""Peter Pan"")",,Stage & Screen,3.0
58614,['Mary Martin'],[40695],0.371,0.122,0.199,67.375,-16.532,1,2,0.962,0.0,0.174,0.0479,0,160840,1,1947,1947,"The Sound Of Music (from ""The Sound of Music"") - From The Sound Of Music",,Stage & Screen,3.0
38911,"['Harold Arlen', 'Eileen Farrell']","[60306, 179714]",0.302,0.291,0.336,80.168,-15.053,0,0,0.767,1.39e-06,0.479,0.041,0,178747,0,1947,1947,I Gotta Right to Sing the ***** - Remastered,,Stage & Screen,3.0
38912,"['Harold Arlen', 'Eileen Farrell']","[60306, 179714]",0.379,0.268,0.322,74.025,-14.765,0,5,0.86,0.0,0.226,0.0501,0,217347,0,1947,1947,***** in the ***** - Remastered,,Stage & Screen,3.0
11378,['Bernard Herrmann'],[760240],0.235,0.037,0.284,102.348,-22.959,1,11,0.776,0.0133,0.189,0.0367,0,56159,2,1947,1947,The Reading,,Stage & Screen,3.0
11381,['Bernard Herrmann'],[760240],0.3,0.488,0.162,87.915,-17.572,0,9,0.427,0.866,0.359,0.0632,0,27999,0,1947,1947,Local Train,,Stage & Screen,3.0
11397,['Bernard Herrmann'],[760240],0.25,0.272,0.0935,50.892,-16.883,0,10,0.439,0.939,0.158,0.035,0,116866,8,1947,1947,Prelude,,Stage & Screen,3.0
11398,['Bernard Herrmann'],[760240],0.101,0.0719,0.0364,171.288,-23.542,0,10,0.713,0.239,0.149,0.0413,0,96399,7,1947,1947,The Sea,,Stage & Screen,3.0
11399,['Bernard Herrmann'],[760240],0.183,0.117,0.0392,102.527,-22.827,1,6,0.901,0.856,0.122,0.0442,0,276906,6,1947,1947,The Spring Sea,,Stage & Screen,3.0
11400,['Bernard Herrmann'],[760240],0.181,0.206,0.0394,95.865,-17.101,1,1,0.65,0.929,0.569,0.0376,0,122759,5,1947,1947,Forever,,Stage & Screen,3.0
11401,['Bernard Herrmann'],[760240],0.157,0.124,0.0353,86.747,-24.058,0,10,0.651,0.866,0.0805,0.0406,0,138226,5,1947,1947,Nocturne,,Stage & Screen,3.0
11402,['Bernard Herrmann'],[760240],0.221,0.243,0.11,100.784,-19.906,1,1,0.778,0.576,0.138,0.0414,0,103426,5,1947,1947,Romance / Love,,Stage & Screen,3.0
11403,['Bernard Herrmann'],[760240],0.245,0.127,0.103,104.904,-25.442,1,4,0.886,0.917,0.153,0.046,0,51573,4,1947,1947,********,,Stage & Screen,3.0
11404,['Bernard Herrmann'],[760240],0.305,0.13,0.0373,95.326,-19.991,1,11,0.777,0.753,0.188,0.0394,0,56573,5,1947,1947,Lucia,,Stage & Screen,3.0
11405,['Bernard Herrmann'],[760240],0.242,0.0915,0.106,92.591,-25.061,1,6,0.896,0.38,0.199,0.0397,0,126639,5,1947,1947,Poetry,,Stage & Screen,3.0
11406,['Bernard Herrmann'],[760240],0.15,0.094,0.0353,101.273,-24.974,0,10,0.704,0.339,0.0994,0.0437,0,199039,5,1947,1947,Farewell,,Stage & Screen,3.0
11407,['Bernard Herrmann'],[760240],0.155,0.11,0.0339,142.212,-22.692,0,10,0.838,0.897,0.132,0.0423,0,100639,4,1947,1947,The Painting,,Stage & Screen,3.0
11408,['Bernard Herrmann'],[760240],0.171,0.422,0.131,86.633,-12.819,0,3,0.538,0.936,0.246,0.038,0,70639,2,1947,1947,The ******* Years,,Stage & Screen,3.0
11409,['Bernard Herrmann'],[760240],0.235,0.0601,0.0476,59.936,-26.376,0,3,0.975,0.203,0.133,0.0483,0,73599,3,1947,1947,Daniel's Aunt,,Stage & Screen,3.0
11410,['Bernard Herrmann'],[760240],0.21,0.0661,0.0379,75.291,-24.453,1,1,0.498,0.785,0.0962,0.0379,0,105199,3,1947,1947,The Ghost,,Stage & Screen,3.0
11411,['Bernard Herrmann'],[760240],0.275,0.0879,0.0849,98.896,-23.134,1,6,0.912,0.626,0.173,0.0419,0,73133,3,1947,1947,The Home,,Stage & Screen,3.0
11412,['Bernard Herrmann'],[760240],0.325,0.179,0.139,34.96,-22.076,0,10,0.862,0.967,0.109,0.0376,0,64799,3,1947,1947,Lucy Takes Gull Cottage,,Stage & Screen,3.0
11413,['Bernard Herrmann'],[760240],0.345,0.395,0.189,131.718,-15.005,1,5,0.46,0.423,0.128,0.0396,0,35333,2,1947,1947,Exit,,Stage & Screen,3.0
11414,['Bernard Herrmann'],[760240],0.214,0.0163,0.123,74.859,-25.733,1,11,0.914,0.551,0.238,0.0451,0,120266,2,1947,1947,Bedtime,,Stage & Screen,3.0
11415,['Bernard Herrmann'],[760240],0.126,0.155,0.0397,169.004,-18.223,0,8,0.927,0.758,0.107,0.0485,0,125799,3,1947,1947,The Storm,,Stage & Screen,3.0
11416,['Bernard Herrmann'],[760240],0.13,0.0984,0.11,93.085,-24.647,1,1,0.274,0.969,0.175,0.0424,0,79999,4,1947,1947,About Ships,,Stage & Screen,3.0
11417,['Bernard Herrmann'],[760240],0.128,0.0938,0.0324,82.575,-21.715,0,10,0.904,0.82,0.0866,0.0451,0,62933,4,1947,1947,The Bedroom,,Stage & Screen,3.0
11418,['Bernard Herrmann'],[760240],0.155,0.181,0.0515,106.367,-19.216,0,10,0.848,0.696,0.126,0.0385,0,107999,4,1947,1947,The Late Sea,,Stage & Screen,3.0
11419,['Bernard Herrmann'],[760240],0.251,0.0423,0.0396,74.137,-24.888,0,10,0.797,0.294,0.105,0.0435,0,96466,2,1947,1947,The In-Laws,,Stage & Screen,3.0
11420,['Bernard Herrmann'],[760240],0.231,0.142,0.0388,69.693,-19.599,1,11,0.338,0.465,0.117,0.0378,0,73026,3,1947,1947,The Apparition,,Stage & Screen,3.0
11421,['Bernard Herrmann'],[760240],0.265,0.0613,0.0414,70.017,-25.069,0,10,0.966,0.768,0.109,0.0453,0,55493,2,1947,1947,The Empty Room,,Stage & Screen,3.0
11423,['Bernard Herrmann'],[760240],0.35,0.121,0.551,73.282,-20.716,1,6,0.883,0.97,0.0809,0.0712,0,34693,2,1947,1947,Dictation,,Stage & Screen,3.0
